"FullName","Url","Owner","Language","Stars","Fork","Archived","CreatedAt","UpdatedAt","Description","Topics","SourceQueries"
"lucidrains/denoising-diffusion-pytorch","https://github.com/lucidrains/denoising-diffusion-pytorch","lucidrains","Python","10564","False","False","8/26/2020 2:22:10 AM","5/22/2026 2:46:58 PM","Implementation of Denoising Diffusion Probabilistic Model in Pytorch","artificial-intelligence;deep-learning;generative-model;score-matching","topic:artificial-intelligence language:Python stars:>=50"
"rwightman/pytorch-dpn-pretrained","https://github.com/rwightman/pytorch-dpn-pretrained","rwightman","Python","206","False","False","8/28/2017 8:31:17 PM","3/23/2026 3:59:31 AM","Dual Path Networks (DPN) supporting pretrained weights converted from original MXNet implementation ","","pretrain language:Python stars:>=50"
"onnx/onnx","https://github.com/onnx/onnx","onnx","Python","20866","False","False","9/7/2017 4:53:45 AM","5/22/2026 6:43:58 PM","Open standard for machine learning interoperability","ai;artificial-intelligence;deep-learning;deep-neural-networks;dnn;keras;machine-learning;ml;neural-network;onnx;pytorch;scikit-learn;tensorflow","topic:artificial-intelligence language:Python stars:>=50 | pytorch language:Python stars:>=50"
"huggingface/peft","https://github.com/huggingface/peft","huggingface","Python","21180","False","False","11/25/2022 3:51:09 AM","5/22/2026 9:34:38 PM","🤗 PEFT: State-of-the-art Parameter-Efficient Fine-Tuning.","adapter;diffusion;fine-tuning;llm;lora;parameter-efficient-learning;peft;python;pytorch;transformers","pytorch language:Python stars:>=50"
"great-expectations/great_expectations","https://github.com/great-expectations/great_expectations","great-expectations","Python","11523","False","False","9/11/2017 12:18:46 AM","5/22/2026 8:46:02 PM","Always know what to expect from your data.","cleandata;data-engineering;data-profilers;data-profiling;data-quality;data-science;data-unit-tests;datacleaner;datacleaning;dataquality;dataunittest;eda;exploratory-analysis;exploratory-data-analysis;exploratorydataanalysis;mlops;pipeline;pipeline-debt;pipeline-testing;pipeline-tests","topic:data-science language:Python stars:>=50"
"microsoft/qlib","https://github.com/microsoft/qlib","microsoft","Python","43350","False","False","8/14/2020 6:46:00 AM","5/22/2026 10:17:46 PM","Qlib is an AI-oriented Quant investment platform that aims to use AI tech to empower Quant Research, from exploring ideas to implementing productions. Qlib supports diverse ML modeling paradigms, including supervised learning, market dynamics modeling, and RL, and is now equipped with https://github.com/microsoft/RD-Agent to automate R&D process.","algorithmic-trading;auto-quant;deep-learning;finance;fintech;investment;machine-learning;paper;platform;python;quant;quant-dataset;quant-models;quantitative-finance;quantitative-trading;research;research-paper;stock-data","topic:deep-learning stars:>=100"
"ultralytics/yolov5","https://github.com/ultralytics/yolov5","ultralytics","Python","57416","False","False","5/18/2020 3:45:11 AM","5/22/2026 4:13:34 PM","YOLOv5 🚀 in PyTorch > ONNX > CoreML > TFLite","coreml;deep-learning;ios;machine-learning;ml;object-detection;onnx;pytorch;tflite;ultralytics;yolo;yolov3;yolov5","pytorch language:Python stars:>=50 | topic:deep-learning stars:>=100"
"crewAIInc/crewAI","https://github.com/crewAIInc/crewAI","crewAIInc","Python","51979","False","False","10/27/2023 3:26:59 AM","5/22/2026 10:23:45 PM","Framework for orchestrating role-playing, autonomous AI agents. By fostering collaborative intelligence, CrewAI empowers agents to work together seamlessly, tackling complex tasks.","agents;ai;ai-agents;aiagentframework;llms","topic:ai language:Python stars:>=50"
"guofei9987/scikit-opt","https://github.com/guofei9987/scikit-opt","guofei9987","Python","6570","False","False","12/5/2017 10:20:41 AM","5/21/2026 1:29:31 PM","Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune Algorithm, Artificial Fish Swarm Algorithm, Differential Evolution and TSP(Traveling salesman) ","ant-colony-algorithm;artificial-intelligence;fish-swarms;genetic-algorithm;heuristic-algorithms;immune;immune-algorithm;optimization;particle-swarm-optimization;pso;simulated-annealing;travelling-salesman-problem;tsp","topic:artificial-intelligence language:Python stars:>=50"
"open-webui/open-webui","https://github.com/open-webui/open-webui","open-webui","Python","138264","False","False","10/6/2023 10:08:27 PM","5/22/2026 10:30:14 PM","User-friendly AI Interface (Supports Ollama, OpenAI API, ...)","ai;llm;llm-ui;llm-webui;llms;mcp;ollama;ollama-webui;open-webui;openai;openapi;rag;self-hosted;ui;webui","topic:ai language:Python stars:>=50"
"camel-ai/owl","https://github.com/camel-ai/owl","camel-ai","Python","19801","False","False","3/3/2025 3:42:51 PM","5/22/2026 3:08:20 PM","🦉 OWL: Optimized Workforce Learning for General Multi-Agent Assistance in Real-World Task Automation","agent;artificial-intelligence;multi-agent-systems;task-automation;web-interaction","topic:artificial-intelligence language:Python stars:>=50"
"Alibaba-NLP/DeepResearch","https://github.com/Alibaba-NLP/DeepResearch","Alibaba-NLP","Python","18934","False","False","1/9/2025 11:07:35 AM","5/22/2026 11:48:25 AM","Tongyi Deep Research, the Leading Open-source Deep Research Agent","agent;alibaba;artificial-intelligence;deep-research;deepresearch;information-seeking;llm;tongyi;web-agent","topic:artificial-intelligence language:Python stars:>=50"
"arc53/DocsGPT","https://github.com/arc53/DocsGPT","arc53","Python","17894","False","False","2/2/2023 11:03:23 AM","5/22/2026 3:20:01 PM","Private AI platform for agents, assistants and enterprise search. Built-in Agent Builder, Deep research, Document analysis, Multi-model support, and API connectivity for agents.","agent-builder;agents;ai;chatgpt;docsgpt;hacktoberfest;hacktoberfest2025;information-retrieval;language-model;llm;machine-learning;natural-language-processing;python;pytorch;rag;react;search;semantic-search;transformers","pytorch language:Python stars:>=50"
"Data-Centric-AI-Community/fg-data-profiling","https://github.com/Data-Centric-AI-Community/fg-data-profiling","Data-Centric-AI-Community","Python","13566","False","False","1/9/2016 11:47:55 PM","5/21/2026 4:28:36 PM","1 Line of code data quality profiling & exploratory data analysis for Pandas and Spark DataFrames. ","big-data-analytics;data-analysis;data-exploration;data-profiling;data-quality;data-science;deep-learning;eda;exploration;exploratory-data-analysis;hacktoberfest;html-report;jupyter;jupyter-notebook;machine-learning;pandas;pandas-dataframe;pandas-profiling;python;statistics","topic:data-science language:Python stars:>=50"
"huggingface/pytorch-pretrained-BigGAN","https://github.com/huggingface/pytorch-pretrained-BigGAN","huggingface","Python","1042","False","False","3/21/2019 9:28:47 AM","5/20/2026 2:01:21 AM","🦋A PyTorch implementation of BigGAN with pretrained weights and conversion scripts.","artificial-intelligence;biggan;computer-vision;gan;generative-adversarial-network;neural-network;pytorch","pretrain language:Python stars:>=50"
"Comfy-Org/ComfyUI","https://github.com/Comfy-Org/ComfyUI","Comfy-Org","Python","114061","False","False","1/17/2023 3:15:56 AM","5/22/2026 10:39:53 PM","The most powerful and modular diffusion model GUI, api and backend with a graph/nodes interface.","ai;comfy;comfyui;python;pytorch;stable-diffusion","topic:ai language:Python stars:>=50 | pytorch language:Python stars:>=50"
"akfamily/akshare","https://github.com/akfamily/akshare","akfamily","Python","19603","False","False","10/1/2019 7:34:12 AM","5/22/2026 7:15:35 PM","AKShare is an elegant and simple financial data interface library for Python, built for human beings! 开源财经数据接口库","academic;akshare;asset-pricing;bond;currency;data;data-analysis;data-science;datasets;economic-data;economics;finance;finance-api;financial-data;fundamental;futures;option;quant;stock","topic:data-science language:Python stars:>=50"
"PolymathicAI/multiple_physics_pretraining","https://github.com/PolymathicAI/multiple_physics_pretraining","PolymathicAI","Python","207","False","False","10/4/2023 3:39:14 PM","5/8/2026 7:53:18 PM","Code for paper ""Multiple Physics Pretraining for Physical Surrogate Models","","pretrain language:Python stars:>=50"
"apachecn/ailearning","https://github.com/apachecn/ailearning","apachecn","Python","42274","False","False","2/25/2017 8:53:02 AM","5/22/2026 3:57:15 PM","AiLearning：数据分析+机器学习实战+线性代数+PyTorch+NLTK+TF2","adaboost;apriori;deeplearning;dnn;fp-growth;kmeans;logistic;lstm;mahchine-leaning;naivebayes;nlp;pca;python;recommendedsystem;regression;rnn;scikit-learn;sklearn;svd;svm","pytorch language:Python stars:>=50"
"mindsdb/minds-platform","https://github.com/mindsdb/minds-platform","mindsdb","Python","39197","False","False","8/2/2018 5:56:45 PM","5/22/2026 10:02:09 PM","Platform dedicated to building an open foundation for applied Artificial Intelligence, designed for people seeking production-ready AI systems they can truly control, extend and deploy anywhere.","agents;ai;analytics;artificial-inteligence;bigquery;business-intelligence;databases;hacktoberfest;llms;mcp;mssql;mysql;postgresql;rag","topic:ai language:Python stars:>=50"
"deeppavlov/DeepPavlov","https://github.com/deeppavlov/DeepPavlov","deeppavlov","Python","6984","False","False","11/17/2017 2:35:29 PM","5/22/2026 10:24:23 PM","An open source library for deep learning end-to-end dialog systems and chatbots.","ai;artificial-intelligence;bot;chatbot;chitchat;deep-learning;deep-neural-networks;dialogue-agents;dialogue-manager;dialogue-systems;entity-extraction;intent-classification;intent-detection;machine-learning;named-entity-recognition;nlp;nlp-machine-learning;question-answering;slot-filling;tensorflow","topic:artificial-intelligence language:Python stars:>=50"
"tensorflow/tensorflow","https://github.com/tensorflow/tensorflow","tensorflow","C++","195235","False","False","11/7/2015 1:19:20 AM","5/22/2026 10:43:47 PM","An Open Source Machine Learning Framework for Everyone","deep-learning;deep-neural-networks;distributed;machine-learning;ml;neural-network;python;tensorflow","topic:deep-learning stars:>=100"
"deepfakes/faceswap","https://github.com/deepfakes/faceswap","deepfakes","Python","55235","False","False","12/19/2017 9:44:13 AM","5/22/2026 10:20:47 PM","Deepfakes Software For All","deep-face-swap;deep-learning;deep-neural-networks;deepface;deepfakes;deeplearning;face-swap;faceswap;fakeapp;machine-learning;myfakeapp;neural-nets;neural-networks;openfaceswap","topic:deep-learning stars:>=100"
"microsoft/autogen","https://github.com/microsoft/autogen","microsoft","Python","58298","False","False","8/18/2023 11:43:45 AM","5/22/2026 10:17:12 PM","A programming framework for agentic AI","agentic;agentic-agi;agents;ai;autogen;autogen-ecosystem;chatgpt;framework;llm-agent;llm-framework","topic:ai language:Python stars:>=50"
"piskvorky/gensim","https://github.com/piskvorky/gensim","piskvorky","Python","16414","False","False","2/10/2011 7:43:04 AM","5/22/2026 6:25:14 PM","Topic Modelling for Humans","data-mining;data-science;document-similarity;fasttext;gensim;information-retrieval;machine-learning;natural-language-processing;neural-network;nlp;python;topic-modeling;word-embeddings;word-similarity;word2vec","topic:data-science language:Python stars:>=50"
"oraios/serena","https://github.com/oraios/serena","oraios","Python","24515","False","False","3/23/2025 10:35:24 PM","5/22/2026 10:37:26 PM","A powerful MCP toolkit for coding, providing semantic retrieval and editing capabilities  - the IDE for your agent","agent;ai;ai-coding;claude;claude-code;codex;ide;jetbrains;language-server;mcp-server;programming;vibe-coding","topic:ai language:Python stars:>=50"
"naptha/tesseract.js","https://github.com/naptha/tesseract.js","naptha","JavaScript","38100","False","False","6/24/2015 2:49:52 AM","5/22/2026 9:35:38 PM","Pure Javascript OCR for more than 100 Languages 📖🎉🖥","deep-learning;javascript;ocr;tesseract;webassembly","topic:deep-learning stars:>=100"
"AUTOMATIC1111/stable-diffusion-webui","https://github.com/AUTOMATIC1111/stable-diffusion-webui","AUTOMATIC1111","Python","163217","False","False","8/22/2022 2:05:26 PM","5/22/2026 9:59:09 PM","Stable Diffusion web UI","ai;ai-art;deep-learning;diffusion;gradio;image-generation;image2image;img2img;pytorch;stable-diffusion;text2image;torch;txt2img;unstable;upscaling;web","topic:ai language:Python stars:>=50 | pytorch language:Python stars:>=50 | topic:deep-learning stars:>=100"
"Meelfy/pytorch_pretrained_BERT","https://github.com/Meelfy/pytorch_pretrained_BERT","Meelfy","Python","206","False","False","12/29/2018 2:40:50 AM","4/23/2026 2:39:38 AM","","","pretrain language:Python stars:>=50"
"huggingface/transformers","https://github.com/huggingface/transformers","huggingface","Python","160880","False","False","10/29/2018 1:56:00 PM","5/22/2026 10:43:59 PM","🤗 Transformers: the model-definition framework for state-of-the-art machine learning models in text, vision, audio, and multimodal models, for both inference and training. ","audio;deep-learning;deepseek;gemma;glm;hacktoberfest;llm;machine-learning;model-hub;natural-language-processing;nlp;pretrained-models;python;pytorch;pytorch-transformers;qwen;speech-recognition;transformer;vlm","pytorch language:Python stars:>=50 | topic:deep-learning stars:>=100"
"drivendataorg/cookiecutter-data-science","https://github.com/drivendataorg/cookiecutter-data-science","drivendataorg","Python","9874","False","False","10/30/2015 7:19:57 PM","5/22/2026 9:45:37 AM","A logical, reasonably standardized, but flexible project structure for doing and sharing data science work.","ai;cookiecutter;cookiecutter-data-science;cookiecutter-template;data-science;machine-learning","topic:data-science language:Python stars:>=50"
"microsoft/AI-For-Beginners","https://github.com/microsoft/AI-For-Beginners","microsoft","Jupyter Notebook","47713","False","False","3/3/2021 4:27:36 PM","5/22/2026 9:03:18 PM","12 Weeks, 24 Lessons, AI for All!","ai;artificial-intelligence;cnn;computer-vision;deep-learning;gan;machine-learning;microsoft-for-beginners;nlp;rnn","topic:deep-learning stars:>=100"
"InternScience/GraphGen","https://github.com/InternScience/GraphGen","InternScience","Python","1033","False","False","1/8/2025 6:49:17 AM","5/22/2026 11:50:05 AM","GraphGen: Enhancing Supervised Fine-Tuning for LLMs with Knowledge-Driven Synthetic Data Generation","ai4science;data-generation;data-synthesis;graphgen;knowledge-graph;llama-factory;llm;llm-training;pretrain;pretraining;qa;question-answering;qwen;sft;sft-data;xtuner","pretrain language:Python stars:>=50"
"roboflow/supervision","https://github.com/roboflow/supervision","roboflow","Python","39482","False","False","11/28/2022 2:08:44 PM","5/22/2026 8:46:32 PM","We write your reusable computer vision tools. 💜","classification;coco;computer-vision;deep-learning;hacktoberfest;image-processing;instance-segmentation;low-code;machine-learning;metrics;object-detection;oriented-bounding-box;pascal-voc;python;pytorch;tensorflow;tracking;video-processing;yolo","pytorch language:Python stars:>=50 | topic:deep-learning stars:>=100"
"ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code","https://github.com/ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code","ashishpatel26","","33755","False","False","1/2/2021 12:08:37 PM","5/22/2026 9:40:03 PM","500 AI Machine learning Deep learning Computer vision NLP Projects with code","artificial-intelligence;artificial-intelligence-projects;awesome;computer-vision;computer-vision-project;data-science;deep-learning;deep-learning-project;machine-learning;machine-learning-projects;nlp;nlp-projects;python","topic:deep-learning stars:>=100"
"letta-ai/letta","https://github.com/letta-ai/letta","letta-ai","Python","22897","False","False","10/11/2023 7:38:37 AM","5/22/2026 10:30:05 PM","Letta is the platform for building stateful agents: AI with advanced memory that can learn and self-improve over time.","ai;ai-agents;llm;llm-agent","topic:ai language:Python stars:>=50"
"lucidrains/electra-pytorch","https://github.com/lucidrains/electra-pytorch","lucidrains","Python","237","False","False","8/4/2020 9:38:03 PM","5/20/2026 2:20:09 PM","A simple and working implementation of Electra, the fastest way to pretrain language models from scratch, in Pytorch","artificial-intelligence;deep-learning;pre-training;transformer","pretrain language:Python stars:>=50"
"pandas-dev/pandas","https://github.com/pandas-dev/pandas","pandas-dev","Python","48823","False","False","8/24/2010 1:37:33 AM","5/22/2026 9:55:29 PM","Flexible and powerful data analysis / manipulation library for Python, providing labeled data structures similar to R data.frame objects, statistical functions, and much more","alignment;data-analysis;data-science;flexible;pandas;python","topic:data-science language:Python stars:>=50"
"asgeirtj/system_prompts_leaks","https://github.com/asgeirtj/system_prompts_leaks","asgeirtj","","40612","False","False","5/3/2025 2:43:56 AM","5/22/2026 10:38:06 PM","Extracted system prompts from Anthropic - Opus 4.7, Opus 4.6, Sonnet 4.6. OpenAI - ChatGPT 5.5 Thinking, GPT 5.5 Instant, Codex. Google Gemini - 3.5 Flash, 3.1 Pro, 3 Flash, Antigravity. xAI - Grok. Github Copilot. Perplexity, and more. Updated regularly.","ai;anthropic;awesome;chatbot;chatgpt;claude;claude-code;codex;deep-learning;education;gemini;generative-ai;google;llm;machine-learning;natural-language-processing;nlp;open-source;openai;prompt-engineering","topic:deep-learning stars:>=100"
"amazon-science/prompt-pretraining","https://github.com/amazon-science/prompt-pretraining","amazon-science","Python","259","False","False","3/22/2023 3:31:46 AM","11/23/2025 2:59:09 AM","Official implementation for the paper ""Prompt Pre-Training with Over Twenty-Thousand Classes for Open-Vocabulary Visual Recognition""","","pretrain language:Python stars:>=50"
"EliotAndres/pretrained.ml","https://github.com/EliotAndres/pretrained.ml","EliotAndres","Python","358","False","False","9/28/2017 4:14:03 PM","8/9/2025 4:01:02 PM","[DEPRECATED] Compilation of pre-trained deep learning models with demos and code.","","pretrain language:Python stars:>=50"
"PrefectHQ/prefect","https://github.com/PrefectHQ/prefect","PrefectHQ","Python","22442","False","False","6/29/2018 9:59:26 PM","5/22/2026 9:51:43 PM","Prefect is a workflow orchestration framework for building resilient data pipelines in Python.","automation;data;data-engineering;data-ops;data-science;infrastructure;ml-ops;observability;orchestration;pipeline;prefect;python;workflow;workflow-engine","topic:data-science language:Python stars:>=50"
"Avik-Jain/100-Days-Of-ML-Code","https://github.com/Avik-Jain/100-Days-Of-ML-Code","Avik-Jain","","51083","False","False","7/5/2018 9:11:43 AM","5/22/2026 8:38:05 PM","100 Days of ML Coding","100-days-of-code-log;100daysofcode;deep-learning;implementation;infographics;linear-algebra;linear-regression;logistic-regression;machine-learning;machine-learning-algorithms;naive-bayes-classifier;python;scikit-learn;siraj-raval;siraj-raval-challenge;support-vector-machines;svm;tutorial","topic:deep-learning stars:>=100"
"agno-agi/agno","https://github.com/agno-agi/agno","agno-agi","Python","40302","False","False","5/4/2022 3:23:02 PM","5/22/2026 6:48:32 PM","Build, run, and manage agent platforms.","agents;ai;ai-agents;developer-tools;python","topic:ai language:Python stars:>=50"
"facefusion/facefusion","https://github.com/facefusion/facefusion","facefusion","Python","28373","False","False","8/17/2023 7:59:55 PM","5/22/2026 9:39:29 PM","Industry leading face manipulation platform","ai;deep-fake;deepfake;face-swap;faceswap;lip-sync;lipsync","topic:ai language:Python stars:>=50"
"streamlit/streamlit","https://github.com/streamlit/streamlit","streamlit","Python","44681","False","False","8/24/2019 12:14:52 AM","5/22/2026 9:44:42 PM","Streamlit — A faster way to build and share data apps.","data-analysis;data-science;data-visualization;deep-learning;developer-tools;machine-learning;python;streamlit","topic:data-science language:Python stars:>=50 | topic:deep-learning stars:>=100"
"keras-team/keras","https://github.com/keras-team/keras","keras-team","Python","64080","False","False","3/28/2015 12:35:42 AM","5/22/2026 9:17:21 PM","Deep Learning for humans","data-science;deep-learning;jax;machine-learning;neural-networks;python;pytorch;tensorflow","topic:data-science language:Python stars:>=50 | pytorch language:Python stars:>=50 | topic:deep-learning stars:>=100"
"dreamzero0/dreamzero","https://github.com/dreamzero0/dreamzero","dreamzero0","Python","2048","False","False","1/27/2026 7:37:17 PM","5/22/2026 7:29:15 PM","Code to pretrain, fine-tune, and evaluate DreamZero and run sim & real-world evals","","pretrain language:Python stars:>=50"
"Cadene/pretrained-models.pytorch","https://github.com/Cadene/pretrained-models.pytorch","Cadene","Python","9107","False","False","4/9/2017 3:54:23 PM","5/22/2026 11:48:17 AM","Pretrained ConvNets for pytorch: NASNet, ResNeXt, ResNet, InceptionV4, InceptionResnetV2, Xception, DPN, etc.","imagenet;inception;pretrained;pytorch;resnet;resnext","pretrain language:Python stars:>=50"
"RayVentura/ShortGPT","https://github.com/RayVentura/ShortGPT","RayVentura","Python","7346","False","False","6/27/2023 7:25:33 PM","5/22/2026 9:00:27 PM","🚀🎬 ShortGPT - Experimental AI framework for youtube shorts / tiktok channel automation","ai;artificial-intelligence;automation;autonomous-agents;content;gpt-4;openai;python;video;video-editing","topic:artificial-intelligence language:Python stars:>=50"
"junyanz/pytorch-CycleGAN-and-pix2pix","https://github.com/junyanz/pytorch-CycleGAN-and-pix2pix","junyanz","Python","25136","False","False","4/18/2017 10:33:05 AM","5/22/2026 3:27:17 PM","Image-to-Image Translation in PyTorch","computer-graphics;computer-vision;cyclegan;deep-learning;gan;gans;generative-adversarial-network;image-generation;image-manipulation;pix2pix;pytorch","pytorch language:Python stars:>=50"
"Asabeneh/30-Days-Of-Python","https://github.com/Asabeneh/30-Days-Of-Python","Asabeneh","Python","62989","False","False","11/19/2019 5:24:16 PM","5/22/2026 10:33:46 PM","The 30 Days of Python programming challenge is a step-by-step guide to learn the Python programming language in 30 days. This challenge may take more than 100 days. Follow your own pace. These videos may help too: https://www.youtube.com/channel/UC7PNRuno1rzYPb1xLa4yktw","30-days-of-python;data;data-science;database;flask;fullstack;github;heroku;matplotlib;ml;mongodb;numpy;pandas;python;python3","topic:data-science language:Python stars:>=50"
"SupritYoung/Zhongjing","https://github.com/SupritYoung/Zhongjing","SupritYoung","Python","393","False","False","7/18/2023 7:13:02 AM","5/9/2026 4:21:11 PM","A Chinese medical ChatGPT based on LLaMa, training from large-scale pretrain corpus and multi-turn dialogue dataset.","","pretrain language:Python stars:>=50"
"0x4m4/hexstrike-ai","https://github.com/0x4m4/hexstrike-ai","0x4m4","Python","8894","False","False","7/10/2025 5:53:18 PM","5/22/2026 8:00:33 PM","HexStrike AI MCP Agents is an advanced MCP server that lets AI agents (Claude, GPT, Copilot, etc.) autonomously run 150+ cybersecurity tools for automated pentesting, vulnerability discovery, bug bounty automation, and security research. Seamlessly bridge LLMs with real-world offensive security capabilities.","0x4m4;ai;ai-agents;ai-cybersecurity;ai-hacking;ai-penetration-testing;ai-security-tool;artificial-intelligence;ctf-tools;generative-ai;hexstrike;kali-linux;kali-tools;llm;llm-integration;mcp;mcp-server;mcp-tools;pentesting;pentesting-tools","topic:artificial-intelligence language:Python stars:>=50"
"WZMIAOMIAO/deep-learning-for-image-processing","https://github.com/WZMIAOMIAO/deep-learning-for-image-processing","WZMIAOMIAO","Python","26238","False","False","11/14/2019 3:02:27 PM","5/22/2026 5:42:26 AM","deep learning for image processing including classification and object-detection etc.","bilibili;classification;deep-learning;object-detection;pytorch;segmentation;tensorflow2","pytorch language:Python stars:>=50"
"Significant-Gravitas/AutoGPT","https://github.com/Significant-Gravitas/AutoGPT","Significant-Gravitas","Python","184458","False","False","3/16/2023 9:21:07 AM","5/22/2026 10:20:57 PM","AutoGPT is the vision of accessible AI for everyone, to use and to build on. Our mission is to provide the tools, so that you can focus on what matters.","agentic-ai;agents;ai;artificial-intelligence;autonomous-agents;claude;gpt;llama-api;llm;openai;python","topic:ai language:Python stars:>=50 | topic:artificial-intelligence language:Python stars:>=50"
"ipython/ipython","https://github.com/ipython/ipython","ipython","Python","16702","False","False","5/10/2010 4:46:06 AM","5/22/2026 7:56:02 PM","Official repository for IPython itself. Other repos in the IPython organization contain things like the website, documentation builds, etc.","closember;data-science;hacktoberfest;ipython;jupyter;notebook;python;repl;spec-0","topic:data-science language:Python stars:>=50"
"d2l-ai/d2l-zh","https://github.com/d2l-ai/d2l-zh","d2l-ai","Python","77938","False","False","8/23/2017 4:40:24 AM","5/22/2026 4:16:37 PM","《动手学深度学习》：面向中文读者、能运行、可讨论。中英文版被70多个国家的500多所大学用于教学。","book;chinese;computer-vision;deep-learning;machine-learning;natural-language-processing;notebook;python","topic:deep-learning stars:>=100"
"statsmodels/statsmodels","https://github.com/statsmodels/statsmodels","statsmodels","Python","11416","False","False","6/12/2011 5:04:50 PM","5/22/2026 12:46:23 PM","Statsmodels: statistical modeling and econometrics in Python","count-model;data-analysis;data-science;econometrics;forecasting;generalized-linear-models;hypothesis-testing;prediction;python;regression-models;robust-estimation;statistics;timeseries-analysis","topic:data-science language:Python stars:>=50"
"Tencent/TencentPretrain","https://github.com/Tencent/TencentPretrain","Tencent","Python","1087","False","False","9/26/2022 3:01:31 AM","4/23/2026 11:53:29 AM","Tencent Pre-training framework in PyTorch & Pre-trained Model Zoo ","albert;bart;bert;chinese;classification;clue;elmo;fine-tuning;gpt;gpt-2;model-zoo;natural-language-processing;ner;pegasus;pre-training;pytorch;roberta;t5;unilm;xlm-roberta","pretrain language:Python stars:>=50"
"reflex-dev/reflex","https://github.com/reflex-dev/reflex","reflex-dev","Python","28442","False","False","10/25/2022 3:08:48 AM","5/22/2026 8:51:33 PM","🕸️ Web apps in pure Python 🐍","dashboard;data-analysis;data-science;data-visualization;developer-tools;framework;fullstack;gui;open-source;python;webapp","topic:data-science language:Python stars:>=50"
"XingangPan/DragGAN","https://github.com/XingangPan/DragGAN","XingangPan","Python","35853","False","False","5/18/2023 10:08:02 AM","5/22/2026 5:59:10 PM","Official Code for DragGAN (SIGGRAPH 2023)","artificial-intelligence;generative-adversarial-network;generative-models;image-manipulation","topic:artificial-intelligence language:Python stars:>=50"
"modin-project/modin","https://github.com/modin-project/modin","modin-project","Python","10390","False","False","6/21/2018 9:35:05 PM","5/18/2026 3:08:08 AM","Modin: Scale your Pandas workflows by changing a single line of code","analytics;data-science;dataframe;datascience;distributed;modin;pandas;python;sql","topic:data-science language:Python stars:>=50"
"deepspeedai/DeepSpeed","https://github.com/deepspeedai/DeepSpeed","deepspeedai","Python","42387","False","False","1/23/2020 6:35:18 PM","5/22/2026 9:52:40 PM","DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and effective.","billion-parameters;compression;data-parallelism;deep-learning;gpu;inference;machine-learning;mixture-of-experts;model-parallelism;pipeline-parallelism;pytorch;trillion-parameters;zero","pytorch language:Python stars:>=50 | topic:deep-learning stars:>=100"
"assafelovic/gpt-researcher","https://github.com/assafelovic/gpt-researcher","assafelovic","Python","27234","False","False","5/12/2023 10:33:54 AM","5/22/2026 9:55:46 PM","An autonomous agent that conducts deep research on any data using any LLM providers","agent;ai;automation;deepresearch;llms;mcp;mcp-server;python;research;search;webscraping","topic:ai language:Python stars:>=50"
"Tongjilibo/build_MiniLLM_from_scratch","https://github.com/Tongjilibo/build_MiniLLM_from_scratch","Tongjilibo","Python","553","False","False","2/7/2024 1:57:34 AM","5/20/2026 8:07:12 AM","从0到1构建一个MiniLLM (pretrain+sft+dpo实践中)","bert4torch;llama2;llm","pretrain language:Python stars:>=50"
"nebuly-ai/optimate","https://github.com/nebuly-ai/optimate","nebuly-ai","Python","8344","False","False","2/12/2022 5:17:14 PM","5/20/2026 12:48:59 PM","A collection of libraries to optimise AI model performances","ai;analytics;artificial-intelligence;deeplearning;large-language-models;llm","topic:artificial-intelligence language:Python stars:>=50"
"lukas-blecher/LaTeX-OCR","https://github.com/lukas-blecher/LaTeX-OCR","lukas-blecher","Python","16402","False","False","12/11/2020 4:35:13 PM","5/22/2026 2:57:06 PM","pix2tex: Using a ViT to convert images of equations into LaTeX code.","dataset;deep-learning;im2latex;im2markup;im2text;image-processing;image2text;latex;latex-ocr;machine-learning;math-ocr;ocr;python;pytorch;transformer;vision-transformer;vit","pytorch language:Python stars:>=50"
"mli/paper-reading","https://github.com/mli/paper-reading","mli","","33322","False","False","10/22/2021 6:34:51 AM","5/22/2026 4:02:45 PM","深度学习经典、新论文逐段精读","deep-learning;paper;reading-list","topic:deep-learning stars:>=100"
"magicleap/SuperGluePretrainedNetwork","https://github.com/magicleap/SuperGluePretrainedNetwork","magicleap","Python","4014","False","False","3/17/2020 7:32:12 PM","5/22/2026 9:20:18 PM","SuperGlue: Learning Feature Matching with Graph Neural Networks (CVPR 2020, Oral)","deep-learning;feature-matching;graph-neural-networks;pose-estimation","pretrain language:Python stars:>=50"
"apache/airflow","https://github.com/apache/airflow","apache","Python","45498","False","False","4/13/2015 6:04:58 PM","5/22/2026 10:42:55 PM","Apache Airflow - A platform to programmatically author, schedule, and monitor workflows","airflow;apache;apache-airflow;automation;dag;data-engineering;data-integration;data-orchestrator;data-pipelines;data-science;elt;etl;machine-learning;mlops;orchestration;python;scheduler;workflow;workflow-engine;workflow-orchestration","topic:data-science language:Python stars:>=50"
