"FullName","Url","Owner","Language","Stars","Fork","Archived","CreatedAt","UpdatedAt","Description","Topics","SourceQueries"
"UFAL-DSG/tgen","https://github.com/UFAL-DSG/tgen","UFAL-DSG","Python","208","False","False","4/22/2015 11:41:23 AM","3/31/2026 2:51:22 PM","Statistical NLG for spoken dialogue systems","computational-linguistics;dialogue;dialogue-systems;natural-language-generation;python;seq2seq;seq2seq-generation;tgen","topic:dialogue language:Python stars:>=50"
"nlpdata/c3","https://github.com/nlpdata/c3","nlpdata","Python","171","False","False","12/18/2019 12:22:33 AM","1/9/2026 9:43:59 AM","Investigating Prior Knowledge for Challenging Chinese Machine Reading Comprehension","dataset;dialogue;machine-reading-comprehension","topic:dialogue language:Python stars:>=50"
"jayparks/transformer","https://github.com/jayparks/transformer","jayparks","Python","578","False","False","1/4/2018 4:19:25 AM","3/6/2026 12:46:56 PM","A Pytorch Implementation of ""Attention is All You Need"" and ""Weighted Transformer Network for Machine Translation""","attention-is-all-you-need;attention-mechanism;machine-translation;self-attention","topic:machine-translation language:Python stars:>=50"
"xingyizhou/CenterTrack","https://github.com/xingyizhou/CenterTrack","xingyizhou","Python","2474","False","False","4/2/2020 9:11:47 PM","5/22/2026 6:07:58 AM","Simultaneous object detection and tracking using center points.","","track language:Python stars:>=50"
"espnet/espnet","https://github.com/espnet/espnet","espnet","Python","9841","False","False","12/13/2017 12:45:11 AM","5/22/2026 2:08:37 PM","End-to-End Speech Processing Toolkit","chainer;deep-learning;end-to-end;kaldi;machine-translation;pytorch;singing-voice-synthesis;speaker-diarization;speech-enhancement;speech-recognition;speech-separation;speech-synthesis;speech-translation;spoken-language-understanding;text-to-speech;voice-conversion","topic:machine-translation language:Python stars:>=50"
"OpenNMT/OpenNMT-py","https://github.com/OpenNMT/OpenNMT-py","OpenNMT","Python","7001","False","False","2/22/2017 7:01:50 PM","5/22/2026 12:40:05 PM","Open Source Neural Machine Translation and (Large) Language Models in PyTorch","deep-learning;language-model;llms;machine-translation;neural-machine-translation;pytorch","topic:machine-translation language:Python stars:>=50"
"ymcui/Chinese-LLaMA-Alpaca-2","https://github.com/ymcui/Chinese-LLaMA-Alpaca-2","ymcui","Python","7138","False","False","7/18/2023 11:09:10 PM","5/22/2026 4:51:47 PM","中文LLaMA-2 & Alpaca-2大模型二期项目 + 64K超长上下文模型 (Chinese LLaMA-2 & Alpaca-2 LLMs with 64K long context models)","64k;alpaca;alpaca-2;alpaca2;flash-attention;large-language-models;llama;llama-2;llama2;llm;nlp;rlhf;yarn","nlp language:Python stars:>=50"
"ActivityWatch/activitywatch","https://github.com/ActivityWatch/activitywatch","ActivityWatch","Python","17638","False","False","4/27/2016 3:26:09 PM","5/22/2026 6:33:10 PM","The best free and open-source automated time tracker. Cross-platform, extensible, privacy-focused.","activitywatch;afk;analytics;app;cross-platform;dashboard;productivity;quantified-self;time-tracker;time-tracking;timetracker;timetracking","track language:Python stars:>=50"
"d2l-ai/d2l-zh","https://github.com/d2l-ai/d2l-zh","d2l-ai","Python","77938","False","False","8/23/2017 4:40:24 AM","5/22/2026 4:16:37 PM","《动手学深度学习》：面向中文读者、能运行、可讨论。中英文版被70多个国家的500多所大学用于教学。","book;chinese;computer-vision;deep-learning;machine-learning;natural-language-processing;notebook;python","topic:machine-learning language:Python stars:>=50"
"onnx/onnx","https://github.com/onnx/onnx","onnx","Python","20866","False","False","9/7/2017 4:53:45 AM","5/22/2026 6:43:58 PM","Open standard for machine learning interoperability","ai;artificial-intelligence;deep-learning;deep-neural-networks;dnn;keras;machine-learning;ml;neural-network;onnx;pytorch;scikit-learn;tensorflow","topic:machine-learning language:Python stars:>=50"
"Helsinki-NLP/Opus-MT","https://github.com/Helsinki-NLP/Opus-MT","Helsinki-NLP","Python","815","False","False","8/21/2019 9:05:30 PM","5/22/2026 10:34:40 PM","Open neural machine translation models and web services","language-technology;language-translation-service;machine-learning;machine-translation;natural-language-processing;neural-machine-translation;translation-interface;translation-service","topic:machine-translation language:Python stars:>=50"
"brightmart/text_classification","https://github.com/brightmart/text_classification","brightmart","Python","7937","False","False","5/30/2017 2:25:42 PM","5/22/2026 11:47:18 AM","all kinds of text classification models and more with deep learning","attention-mechanism;classification;convolutional-neural-networks;fasttext;memory-networks;multi-class;multi-label;nlp;sentence-classification;tensorflow;text-classification;textcnn;textrnn","nlp language:Python stars:>=50"
"microsoft/qlib","https://github.com/microsoft/qlib","microsoft","Python","43350","False","False","8/14/2020 6:46:00 AM","5/22/2026 10:17:46 PM","Qlib is an AI-oriented Quant investment platform that aims to use AI tech to empower Quant Research, from exploring ideas to implementing productions. Qlib supports diverse ML modeling paradigms, including supervised learning, market dynamics modeling, and RL, and is now equipped with https://github.com/microsoft/RD-Agent to automate R&D process.","algorithmic-trading;auto-quant;deep-learning;finance;fintech;investment;machine-learning;paper;platform;python;quant;quant-dataset;quant-models;quantitative-finance;quantitative-trading;research;research-paper;stock-data","topic:machine-learning language:Python stars:>=50"
"ultralytics/yolov5","https://github.com/ultralytics/yolov5","ultralytics","Python","57416","False","False","5/18/2020 3:45:11 AM","5/22/2026 4:13:34 PM","YOLOv5 🚀 in PyTorch > ONNX > CoreML > TFLite","coreml;deep-learning;ios;machine-learning;ml;object-detection;onnx;pytorch;tflite;ultralytics;yolo;yolov3;yolov5","topic:machine-learning language:Python stars:>=50"
"oswaldoludwig/Seq2seq-Chatbot-for-Keras","https://github.com/oswaldoludwig/Seq2seq-Chatbot-for-Keras","oswaldoludwig","Python","330","False","False","7/10/2017 12:35:33 AM","10/8/2025 12:40:32 PM","This repository contains a new generative model of chatbot based on seq2seq modeling.","chatbot;conversational-agents;deep-learning;dialogue;dialogue-generation;gan;generative-adversarial-network;glove;keras;nlp;seq2seq","topic:dialogue language:Python stars:>=50"
"thu-coai/ConvLab-2","https://github.com/thu-coai/ConvLab-2","thu-coai","Python","466","False","False","2/9/2020 3:48:25 AM","5/8/2026 6:10:32 PM","ConvLab-2: An Open-Source Toolkit for Building, Evaluating, and Diagnosing Dialogue Systems","dialogue;dialogue-systems;task-oriented-dialogue","topic:dialogue language:Python stars:>=50"
"asyml/texar","https://github.com/asyml/texar","asyml","Python","2391","False","False","7/22/2017 7:02:05 PM","5/11/2026 1:01:34 AM","Toolkit for Machine Learning, Natural Language Processing, and Text Generation, in TensorFlow.  This is part of the CASL project: http://casl-project.ai/","bert;casl-project;data-processing;deep-learning;dialog-systems;gpt-2;machine-learning;machine-translation;natural-language-processing;python;tensorflow;texar;text-data;text-generation;xlnet","topic:machine-translation language:Python stars:>=50"
"deeppavlov/DeepPavlov","https://github.com/deeppavlov/DeepPavlov","deeppavlov","Python","6984","False","False","11/17/2017 2:35:29 PM","5/22/2026 10:24:23 PM","An open source library for deep learning end-to-end dialog systems and chatbots.","ai;artificial-intelligence;bot;chatbot;chitchat;deep-learning;deep-neural-networks;dialogue-agents;dialogue-manager;dialogue-systems;entity-extraction;intent-classification;intent-detection;machine-learning;named-entity-recognition;nlp;nlp-machine-learning;question-answering;slot-filling;tensorflow","nlp language:Python stars:>=50"
"OpenNMT/OpenNMT-tf","https://github.com/OpenNMT/OpenNMT-tf","OpenNMT","Python","1484","False","False","11/2/2017 10:53:22 AM","4/21/2026 9:11:20 AM","Neural machine translation and sequence learning using TensorFlow","deep-learning;machine-translation;natural-language-processing;neural-machine-translation;opennmt;python;tensorflow","topic:machine-translation language:Python stars:>=50"
"Morizeyao/GPT2-Chinese","https://github.com/Morizeyao/GPT2-Chinese","Morizeyao","Python","7599","False","False","5/31/2019 2:07:50 AM","5/22/2026 6:57:26 AM","Chinese version of GPT2 training code, using BERT tokenizer.","chinese;gpt-2;nlp;text-generation;transformer","nlp language:Python stars:>=50"
"charles2gan/GDA-android-reversing-Tool","https://github.com/charles2gan/GDA-android-reversing-Tool","charles2gan","Python","4750","False","False","10/31/2017 8:18:29 AM","5/22/2026 6:54:50 AM","the fastest and most powerful android decompiler(native tool working without Java VM) for the APK, DEX, ODEX, OAT, JAR, AAR, and CLASS file. which supports malicious behavior detection, privacy leaking detection, vulnerability detection, path solving, packer identification, variable tracking, deobfuscation, python&java scripts, device memory extraction, data decryption, and encryption, etc. ","decompiler;malware-analysis;mobile-security;privacy-protection;security-audit;vulnerability-scanners","track language:Python stars:>=50"
"wger-project/wger","https://github.com/wger-project/wger","wger-project","Python","6128","False","False","1/19/2013 4:34:38 PM","5/22/2026 3:45:48 PM","Self hosted FLOSS fitness/workout, nutrition and weight tracker","django;fitness;gym;hacktoberfest;python;self-hosted;workout","track language:Python stars:>=50"
"mit-han-lab/hardware-aware-transformers","https://github.com/mit-han-lab/hardware-aware-transformers","mit-han-lab","Python","338","False","False","5/1/2020 7:11:29 PM","3/25/2026 2:10:47 AM","[ACL'20] HAT: Hardware-Aware Transformers for Efficient Natural Language Processing","efficient-model;hardware-aware;machine-translation;natural-language-processing;specialization;transformer","topic:machine-translation language:Python stars:>=50"
"hplt-project/sacremoses","https://github.com/hplt-project/sacremoses","hplt-project","Python","494","False","False","4/20/2018 3:59:25 AM","5/19/2026 5:27:34 PM","Python port of Moses tokenizer, truecaser and normalizer","machine-translation;nlp;tokenizer","topic:machine-translation language:Python stars:>=50"
"hgmzhn/manga-translator-ui","https://github.com/hgmzhn/manga-translator-ui","hgmzhn","Python","1669","False","False","8/30/2025 7:43:04 PM","5/22/2026 5:06:30 PM","基于 manga-image-translator 的开源漫画翻译工具。支持日/韩/美漫自动翻译，内置 OpenAI、Gemini 等 5 种翻译引擎，并提供可视化编辑器自由调整文本样式。一键安装，开箱即用。如果喜欢，欢迎点亮 ⭐ Star 支持！","automated-translation;comic-translation;gemini;image-translator;machine-translation;manga-translato;ocr;openai;python;scanlation","topic:machine-translation language:Python stars:>=50"
"argosopentech/argos-translate","https://github.com/argosopentech/argos-translate","argosopentech","Python","6060","False","False","4/7/2020 4:22:23 PM","5/22/2026 4:14:38 PM","Open-source offline translation library written in Python","language-models;linux;machine-translation;nlp;open-source;python;transformers;translation","topic:machine-translation language:Python stars:>=50 | nlp language:Python stars:>=50"
"apachecn/ailearning","https://github.com/apachecn/ailearning","apachecn","Python","42274","False","False","2/25/2017 8:53:02 AM","5/22/2026 3:57:15 PM","AiLearning：数据分析+机器学习实战+线性代数+PyTorch+NLTK+TF2","adaboost;apriori;deeplearning;dnn;fp-growth;kmeans;logistic;lstm;mahchine-leaning;naivebayes;nlp;pca;python;recommendedsystem;regression;rnn;scikit-learn;sklearn;svd;svm","nlp language:Python stars:>=50 | topic:nlp stars:>=100"
"arc53/DocsGPT","https://github.com/arc53/DocsGPT","arc53","Python","17894","False","False","2/2/2023 11:03:23 AM","5/22/2026 3:20:01 PM","Private AI platform for agents, assistants and enterprise search. Built-in Agent Builder, Deep research, Document analysis, Multi-model support, and API connectivity for agents.","agent-builder;agents;ai;chatgpt;docsgpt;hacktoberfest;hacktoberfest2025;information-retrieval;language-model;llm;machine-learning;natural-language-processing;python;pytorch;rag;react;search;semantic-search;transformers","topic:machine-learning language:Python stars:>=50"
"foolwood/SiamMask","https://github.com/foolwood/SiamMask","foolwood","Python","3547","False","False","3/4/2019 11:34:17 AM","5/15/2026 8:50:45 AM","[CVPR19/TPAMI23] SiamMask: A Framework for Fast Online Object Tracking and Segmentation","computer-vision;cvpr2019;deep-learning;object-tracking;pytorch;read-time;video-object-segmentation;visual-tracking","track language:Python stars:>=50"
"princewen/tensorflow_practice","https://github.com/princewen/tensorflow_practice","princewen","Python","7008","False","False","2/23/2018 6:31:20 AM","5/20/2026 3:44:51 AM","tensorflow实战练习，包括强化学习、推荐系统、nlp等","","nlp language:Python stars:>=50"
"ikergarcia1996/Easy-Translate","https://github.com/ikergarcia1996/Easy-Translate","ikergarcia1996","Python","228","False","False","4/26/2022 12:50:25 PM","3/14/2026 2:41:49 PM","Easy-Translate is a script for translating large text files with a SINGLE COMMAND. Easy-Translate is designed to be as easy as possible for beginners and as seamlesscustomizable and  as possible for advanced users.","4-bit;8-bit;begginers;cpu;easy;easy-to-use;gpu;hugginface;hugginface-hub;huggingface-transformers;llm;m2m100;machine-translation;nllb200;prompt;pytorch;quantization;transformers;translation","topic:machine-translation language:Python stars:>=50"
"FoundationVision/ByteTrack","https://github.com/FoundationVision/ByteTrack","FoundationVision","Python","6392","False","False","8/27/2021 10:47:57 AM","5/22/2026 4:05:58 PM","[ECCV 2022] ByteTrack: Multi-Object Tracking by Associating Every Detection Box","deployment;multi-object-tracking;pytorch;real-time","track language:Python stars:>=50"
"deepfakes/faceswap","https://github.com/deepfakes/faceswap","deepfakes","Python","55235","False","False","12/19/2017 9:44:13 AM","5/22/2026 10:20:47 PM","Deepfakes Software For All","deep-face-swap;deep-learning;deep-neural-networks;deepface;deepfakes;deeplearning;face-swap;faceswap;fakeapp;machine-learning;myfakeapp;neural-nets;neural-networks;openfaceswap","topic:machine-learning language:Python stars:>=50"
"dair-ai/AI-Papers-of-the-Week","https://github.com/dair-ai/AI-Papers-of-the-Week","dair-ai","","12451","False","False","1/8/2023 7:26:35 PM","5/22/2026 7:34:29 PM","🔥Highlighting the top ML papers every week.","ai;data-science;deeplearning;machine-learning;nlp","topic:nlp stars:>=100"
"shawnwun/NNDIAL","https://github.com/shawnwun/NNDIAL","shawnwun","Python","352","False","False","5/26/2017 2:38:00 PM","4/21/2026 4:06:05 PM","NNDial is an open source toolkit for building end-to-end trainable task-oriented dialogue models. It is released by Tsung-Hsien (Shawn) Wen from Cambridge Dialogue Systems Group under Apache License 2.0.","dialogue;dialogue-agents;dialogue-generation;dialogue-manager;dialogue-systems;dialogues;machine-learning;machine-learning-library;natural-language-generation;natural-language-processing","topic:dialogue language:Python stars:>=50"
"openstack/openstack","https://github.com/openstack/openstack","openstack","Python","5916","False","False","10/24/2013 5:38:08 PM","5/22/2026 10:37:29 PM","Repository tracking all OpenStack repositories as submodules. Mirror of code maintained at opendev.org.","","track language:Python stars:>=50"
"cooelf/DeepUtteranceAggregation","https://github.com/cooelf/DeepUtteranceAggregation","cooelf","Python","304","False","False","5/25/2018 8:08:26 AM","5/18/2026 8:47:11 AM","Modeling Multi-turn Conversation with Deep Utterance Aggregation (COLING 2018)","dialogue;dua;multiturn;response;selection;utterance","topic:dialogue language:Python stars:>=50"
"sloria/TextBlob","https://github.com/sloria/TextBlob","sloria","Python","9531","False","False","6/30/2013 6:29:18 PM","5/20/2026 6:10:30 PM","Simple, Pythonic, text processing--Sentiment analysis, part-of-speech tagging, noun phrase extraction, translation, and more.","natural-language-processing;nlp;nltk;pattern;python","nlp language:Python stars:>=50"
"huggingface/transformers","https://github.com/huggingface/transformers","huggingface","Python","160880","False","False","10/29/2018 1:56:00 PM","5/22/2026 10:43:59 PM","🤗 Transformers: the model-definition framework for state-of-the-art machine learning models in text, vision, audio, and multimodal models, for both inference and training. ","audio;deep-learning;deepseek;gemma;glm;hacktoberfest;llm;machine-learning;model-hub;natural-language-processing;nlp;pretrained-models;python;pytorch;pytorch-transformers;qwen;speech-recognition;transformer;vlm","topic:machine-learning language:Python stars:>=50 | nlp language:Python stars:>=50 | topic:nlp stars:>=100"
"microsoft/unilm","https://github.com/microsoft/unilm","microsoft","Python","22131","False","False","7/23/2019 4:15:28 AM","5/22/2026 11:48:52 AM","Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities","beit;beit-3;bitnet;deepnet;document-ai;foundation-models;kosmos;kosmos-1;layoutlm;layoutxlm;llm;minilm;mllm;multimodal;nlp;pre-trained-model;textdiffuser;trocr;unilm;xlm-e","nlp language:Python stars:>=50 | topic:nlp stars:>=100"
"paarthneekhara/byteNet-tensorflow","https://github.com/paarthneekhara/byteNet-tensorflow","paarthneekhara","Python","318","False","False","11/3/2016 5:54:24 PM","2/13/2026 1:33:28 PM","ByteNet for character-level language modelling","bytenet-tensorflow;deep-neural-networks;machine-translation;natural-language-processing;tensorflow","topic:machine-translation language:Python stars:>=50"
"X-PLUG/mPLUG-Owl","https://github.com/X-PLUG/mPLUG-Owl","X-PLUG","Python","2541","False","False","4/25/2023 2:31:04 AM","5/19/2026 12:42:58 PM","mPLUG-Owl: The Powerful Multi-modal Large Language Model  Family","alpaca;chatbot;chatgpt;damo;dialogue;gpt;gpt4;gpt4-api;huggingface;instruction-tuning;large-language-models;llama;mplug;mplug-owl;multimodal;pretraining;pytorch;transformer;video;visual-recognition","topic:dialogue language:Python stars:>=50"
"ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code","https://github.com/ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code","ashishpatel26","","33756","False","False","1/2/2021 12:08:37 PM","5/22/2026 10:47:39 PM","500 AI Machine learning Deep learning Computer vision NLP Projects with code","artificial-intelligence;artificial-intelligence-projects;awesome;computer-vision;computer-vision-project;data-science;deep-learning;deep-learning-project;machine-learning;machine-learning-projects;nlp;nlp-projects;python","topic:nlp stars:>=100"
"EdinburghNLP/nematus","https://github.com/EdinburghNLP/nematus","EdinburghNLP","Python","803","False","False","4/26/2016 1:34:49 PM","4/12/2026 6:03:28 PM","Open-Source Neural Machine Translation in Tensorflow","machine-translation;mt;neural-machine-translation;nmt;sequence-to-sequence","topic:machine-translation language:Python stars:>=50"
"google/langextract","https://github.com/google/langextract","google","Python","36524","False","False","7/8/2025 8:46:06 PM","5/22/2026 10:07:13 PM","A Python library for extracting structured information from unstructured text using LLMs with precise source grounding and interactive visualization.","gemini;gemini-ai;gemini-api;gemini-flash;gemini-pro;information-extration;large-language-models;llm;nlp;python;structured-data","nlp language:Python stars:>=50 | topic:nlp stars:>=100"
"asgeirtj/system_prompts_leaks","https://github.com/asgeirtj/system_prompts_leaks","asgeirtj","","40612","False","False","5/3/2025 2:43:56 AM","5/22/2026 10:38:06 PM","Extracted system prompts from Anthropic - Opus 4.7, Opus 4.6, Sonnet 4.6. OpenAI - ChatGPT 5.5 Thinking, GPT 5.5 Instant, Codex. Google Gemini - 3.5 Flash, 3.1 Pro, 3 Flash, Antigravity. xAI - Grok. Github Copilot. Perplexity, and more. Updated regularly.","ai;anthropic;awesome;chatbot;chatgpt;claude;claude-code;codex;deep-learning;education;gemini;generative-ai;google;llm;machine-learning;natural-language-processing;nlp;open-source;openai;prompt-engineering","topic:nlp stars:>=100"
"stanford-oval/storm","https://github.com/stanford-oval/storm","stanford-oval","Python","28249","False","False","3/24/2024 4:23:39 PM","5/22/2026 8:44:57 PM","An LLM-powered knowledge curation system that researches a topic and generates a full-length report with citations.","agentic-rag;deep-research;emnlp2024;knowledge-curation;large-language-models;naacl;nlp;report-generation;retrieval-augmented-generation","nlp language:Python stars:>=50 | topic:nlp stars:>=100"
"calebmadrigal/trackerjacker","https://github.com/calebmadrigal/trackerjacker","calebmadrigal","Python","2730","False","False","12/18/2016 10:01:13 PM","5/20/2026 3:50:06 AM","Like nmap for mapping wifi networks you're not connected to, plus device tracking","hacking;network;packets;python;scapy;wireless","track language:Python stars:>=50"
"ymcui/Chinese-BERT-wwm","https://github.com/ymcui/Chinese-BERT-wwm","ymcui","Python","10209","False","False","6/19/2019 10:55:01 PM","5/22/2026 12:47:50 PM","Pre-Training with Whole Word Masking for Chinese BERT（中文BERT-wwm系列模型）","bert;bert-wwm;bert-wwm-ext;chinese-bert;nlp;pytorch;rbt;roberta;roberta-wwm;tensorflow","nlp language:Python stars:>=50 | topic:nlp stars:>=100"
"Unbabel/COMET","https://github.com/Unbabel/COMET","Unbabel","Python","752","False","False","5/28/2020 2:59:58 PM","5/20/2026 2:06:01 AM"," A Neural Framework for MT Evaluation","artificial-intelligence;evaluation-metrics;machine-learning;machine-translation;natural-language-processing;nlp","topic:machine-translation language:Python stars:>=50"
"baidu/Dialogue","https://github.com/baidu/Dialogue","baidu","Python","442","False","False","9/17/2018 7:02:35 AM","5/8/2026 2:58:34 AM","","chatbot;dialogue;research","topic:dialogue language:Python stars:>=50"
"Unstructured-IO/unstructured","https://github.com/Unstructured-IO/unstructured","Unstructured-IO","HTML","14759","False","False","9/26/2022 9:53:41 PM","5/22/2026 8:49:58 PM","Convert documents to structured data effortlessly. Unstructured is open-source ETL solution for transforming complex documents into clean, structured formats for language models.  Visit our website to learn more about our enterprise grade Platform product for production grade workflows, partitioning, enrichments, chunking and embedding.","data-pipelines;deep-learning;document-image-analysis;document-image-processing;document-parser;document-parsing;docx;donut;information-retrieval;langchain;llm;machine-learning;ml;natural-language-processing;nlp;ocr;pdf;pdf-to-json;pdf-to-text;preprocessing","topic:nlp stars:>=100"
"modelscope/modelscope","https://github.com/modelscope/modelscope","modelscope","Python","8948","False","False","7/25/2022 6:56:02 AM","5/22/2026 8:31:24 PM","ModelScope: bring the notion of Model-as-a-Service to life.","cv;deep-learning;machine-learning;multi-modal;nlp;python;science;speech","nlp language:Python stars:>=50"
"deepset-ai/haystack","https://github.com/deepset-ai/haystack","deepset-ai","MDX","25344","False","False","11/14/2019 9:05:28 AM","5/22/2026 9:07:27 PM","Open-source AI orchestration framework for building context-engineered, production-ready LLM applications. Design modular pipelines and agent workflows with explicit control over retrieval, routing, memory, and generation. Built for scalable agents, RAG, multimodal applications, semantic search, and conversational systems.","agent;agents;ai;gemini;generative-ai;gpt-4;information-retrieval;large-language-models;llm;machine-learning;nlp;orchestration;python;pytorch;question-answering;rag;retrieval-augmented-generation;semantic-search;summarization;transformers","topic:nlp stars:>=100"
"codertimo/BERT-pytorch","https://github.com/codertimo/BERT-pytorch","codertimo","Python","6533","False","False","10/15/2018 12:58:15 PM","5/22/2026 6:07:15 AM","Google AI 2018 BERT pytorch implementation","bert;language-model;nlp;pytorch;transformer","nlp language:Python stars:>=50"
"Chia-Hsuan-Lee/DST-as-Prompting","https://github.com/Chia-Hsuan-Lee/DST-as-Prompting","Chia-Hsuan-Lee","Python","66","False","False","9/9/2021 5:38:20 AM","5/12/2026 5:53:41 PM","Source code for Dialogue State Tracking with a Language Model using Schema-Driven Prompting","dialogue;dialogue-state-tracking;natural-language-processing;prompt-tuning;prompting;schema;seq2seq;t5;task-oriented-dialogue","topic:dialogue language:Python stars:>=50"
"Zeyi-Lin/HivisionIDPhotos","https://github.com/Zeyi-Lin/HivisionIDPhotos","Zeyi-Lin","Python","21113","False","False","6/18/2023 8:17:56 PM","5/22/2026 4:04:39 PM","⚡️HivisionIDPhotos: a lightweight and efficient AI ID photos tools. 一个轻量级的AI证件照制作算法。","cnn;demo;docker;face-recognition;fastapi;gradio;idphoto;machine-learning;matting;mtcnn;tools;unet","topic:machine-learning language:Python stars:>=50"
"STVIR/pysot","https://github.com/STVIR/pysot","STVIR","Python","4601","False","False","5/7/2019 12:37:56 PM","5/20/2026 6:01:22 AM","SenseTime Research platform for single object tracking, implementing algorithms like SiamRPN and SiamMask.","computer-vision;siamese-network;tracking","track language:Python stars:>=50"
"nlpdata/dialogre","https://github.com/nlpdata/dialogre","nlpdata","Python","138","False","False","4/7/2020 5:52:56 PM","4/27/2026 7:37:21 PM","Dialogue-Based Relation Extraction","dataset;dialogue;relation-extraction","topic:dialogue language:Python stars:>=50"
"streamlit/streamlit","https://github.com/streamlit/streamlit","streamlit","Python","44682","False","False","8/24/2019 12:14:52 AM","5/22/2026 10:46:30 PM","Streamlit — A faster way to build and share data apps.","data-analysis;data-science;data-visualization;deep-learning;developer-tools;machine-learning;python;streamlit","topic:machine-learning language:Python stars:>=50"
"keras-team/keras","https://github.com/keras-team/keras","keras-team","Python","64081","False","False","3/28/2015 12:35:42 AM","5/22/2026 10:45:05 PM","Deep Learning for humans","data-science;deep-learning;jax;machine-learning;neural-networks;python;pytorch;tensorflow","topic:machine-learning language:Python stars:>=50"
"THUNLP-MT/THUMT","https://github.com/THUNLP-MT/THUMT","THUNLP-MT","Python","706","False","False","6/20/2017 10:56:45 AM","4/27/2026 8:58:38 AM","An open-source neural machine translation toolkit developed by Tsinghua Natural Language Processing Group","deep-learning;machine-translation;neural-machine-translation","topic:machine-translation language:Python stars:>=50"
"vi3k6i5/flashtext","https://github.com/vi3k6i5/flashtext","vi3k6i5","Python","5711","False","False","8/15/2017 6:03:01 PM","5/17/2026 3:45:22 PM","Extract Keywords from sentence or Replace keywords in sentences.","data-extraction;keyword-extraction;nlp;search-in-text;word2vec","nlp language:Python stars:>=50"
"flairNLP/flair","https://github.com/flairNLP/flair","flairNLP","Python","14379","False","False","6/11/2018 11:04:18 AM","5/22/2026 2:02:18 PM","A very simple framework for state-of-the-art Natural Language Processing (NLP)","machine-learning;named-entity-recognition;natural-language-processing;nlp;pytorch;semantic-role-labeling;sequence-labeling;word-embeddings","nlp language:Python stars:>=50 | topic:nlp stars:>=100"
"ogkalu2/comic-translate","https://github.com/ogkalu2/comic-translate","ogkalu2","Python","2745","False","False","1/25/2024 8:45:17 AM","5/22/2026 4:01:57 PM","AI comic and manga translator app for automatically translating comics, manga, manhwa, BDs, fumetti, and more in multiple languages and formats (Images, PDF, EPUB, CBR, CBZ etc).","anime;comics;computer-vision;deep-learning;gui;inpainting;machine-translation;manga;manhua;manhwa;neural-network;ocr;pyside6;python;pytorch;segmentation;text-detection;text-segmentation;translation;webtoons","topic:machine-translation language:Python stars:>=50"
"ageitgey/face_recognition","https://github.com/ageitgey/face_recognition","ageitgey","Python","56403","False","False","3/3/2017 9:52:39 PM","5/22/2026 10:45:52 PM","The world's simplest facial recognition api for Python and the command line","face-detection;face-recognition;machine-learning;python","topic:machine-learning language:Python stars:>=50"
"neuml/txtai","https://github.com/neuml/txtai","neuml","Python","12604","False","False","8/9/2020 7:14:59 PM","5/22/2026 3:37:57 PM","💡 All-in-one AI framework for semantic search, LLM orchestration and language model workflows","agents;ai;ai-agents;embeddings;information-retrieval;language-model;large-language-models;llm;nlp;python;rag;retrieval-augmented-generation;search;search-engine;semantic-search;sentence-embeddings;transformers;txtai;vector-database;vector-search","nlp language:Python stars:>=50 | topic:nlp stars:>=100"
"PostHog/posthog","https://github.com/PostHog/posthog","PostHog","Python","34645","False","False","1/23/2020 10:46:58 PM","5/22/2026 10:46:01 PM","🦔 PostHog is an all-in-one developer platform for building successful products. We offer product analytics, web analytics, session replay, error tracking, feature flags, experimentation, surveys, data warehouse, a CDP, and an AI product assistant to help debug your code, ship features faster, and keep all your usage and customer data in one stack.","ab-testing;ai-analytics;analytics;cdp;data-warehouse;experiments;feature-flags;javascript;product-analytics;python;react;session-replay;surveys;typescript;web-analytics","track language:Python stars:>=50"
"lukas-blecher/LaTeX-OCR","https://github.com/lukas-blecher/LaTeX-OCR","lukas-blecher","Python","16402","False","False","12/11/2020 4:35:13 PM","5/22/2026 2:57:06 PM","pix2tex: Using a ViT to convert images of equations into LaTeX code.","dataset;deep-learning;im2latex;im2markup;im2text;image-processing;image2text;latex;latex-ocr;machine-learning;math-ocr;ocr;python;pytorch;transformer;vision-transformer;vit","topic:machine-learning language:Python stars:>=50"
"prakharguptaz/Instructdial","https://github.com/prakharguptaz/Instructdial","prakharguptaz","Python","101","False","False","5/20/2022 6:57:34 PM","4/29/2026 8:39:48 PM","Code for the paper Code for the paper InstructDial: Improving Zero and Few-shot Generalization in Dialogue through Instruction Tuning","dialogue;dialogue-generation;dialogue-system;dialogue-understanding;few-shot-learning;multitask-learning;zero-shot-learning","topic:dialogue language:Python stars:>=50"
"nltk/nltk","https://github.com/nltk/nltk","nltk","Python","14621","False","False","9/7/2009 10:53:58 AM","5/22/2026 3:08:12 PM","NLTK Source","machine-learning;natural-language-processing;nlp;nltk;python","nlp language:Python stars:>=50 | topic:nlp stars:>=100"
