AnchorRepo,AnchorUrl,CandidateRepo,CandidateUrl,CandidateOwner,CandidateLanguage,CandidateStars,CandidateSubdomain,Score,ScoreBase,PenaltyCrossAnchorFreq,PenaltyRetrieval,PenaltyNotes,Qualified,TopicJaccard,LexicalJaccard,LanguageMatch,StarSimilarity,RecencySimilarity,SubdomainMatch,QueryCoverage,TopSignals,ScoreBreakdownJson,WhyQualified,SourceQueries,Description,Rank,_anchor_folder,_anchor,_source
apache/airflow,https://github.com/apache/airflow,ansible/ansible,https://github.com/ansible/ansible,ansible,Python,68688,mlops,757.07,802.22,45.15,50,QueryCoverage excluded from Score (recommended).,True,0.0476,0,1,0.9107,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":42.86,""Lexical"":0.0,""Lang"":250.0,""Stars"":159.37,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":45.15,""ScoreBase"":802.22,""ScoreFinal"":757.07}",Score>=MinimumScore,a language:Python stars:>=50,"Ansible is a radically simple IT automation platform that makes your applications and systems easier to deploy and maintain. Automate everything from code deployment to network configuration to cloud management, in a language that approaches plain English, using SSH, with no agents to install on remote systems. https://docs.ansible.com.",6,apache-airflow,apache/airflow,30_Matches
apache/airflow,https://github.com/apache/airflow,kedro-org/kedro,https://github.com/kedro-org/kedro,kedro-org,Python,10868,mlops,757.01,828.57,71.57,50,QueryCoverage excluded from Score (recommended).,True,0.12,0,1,0.689,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":108.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":120.57,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":71.57,""ScoreBase"":828.57,""ScoreFinal"":757.01}",Score>=MinimumScore,topic:mlops stars:>=100,"Kedro is a toolbox for production-ready data science. It uses software engineering best practices to help you create data engineering and data science pipelines that are reproducible, maintainable, and modular.",7,apache-airflow,apache/airflow,30_Matches
apache/airflow,https://github.com/apache/airflow,elyra-ai/elyra,https://github.com/elyra-ai/elyra,elyra-ai,Python,1993,mlops,756.13,756.13,0,100,QueryCoverage excluded from Score (recommended).,True,0.1111,0,1,0.3208,1,1,0.6667,Lang+Subdomain+Recency,"{""Topic"":100.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":56.13,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":756.13,""ScoreFinal"":756.13}",Score>=MinimumScore,topic:airflow language:Python stars:>=50 | topic:apache-airflow language:Python stars:>=50,Elyra extends JupyterLab with an AI centric approach.,8,apache-airflow,apache/airflow,30_Matches
apache/airflow,https://github.com/apache/airflow,DanilBaibak/ml-in-production,https://github.com/DanilBaibak/ml-in-production,DanilBaibak,Python,52,mlops,755,755,0,50,QueryCoverage excluded from Score (recommended).,True,0.2,0,1,0,0.8,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":180.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":100.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":755.0,""ScoreFinal"":755.0}",Score>=MinimumScore,topic:apache-airflow language:Python stars:>=50,The practical use-cases of how to make your Machine Learning Pipelines robust and reliable using Apache Airflow.,9,apache-airflow,apache/airflow,30_Matches
apache/airflow,https://github.com/apache/airflow,couler-proj/couler,https://github.com/couler-proj/couler,couler-proj,Python,944,mlops,732.6,777.76,45.15,100,QueryCoverage excluded from Score (recommended).,True,0.1667,0,1,0.1586,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":150.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":27.76,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":45.15,""ScoreBase"":777.76,""ScoreFinal"":732.6}",Score>=MinimumScore,topic:apache-airflow language:Python stars:>=50 | apache language:Python stars:>=50,"Unified Interface for Constructing and Managing Workflows on different workflow engines, such as Argo Workflows, Tekton Pipelines, and Apache Airflow.",10,apache-airflow,apache/airflow,30_Matches
bbfamily/abu,https://github.com/bbfamily/abu,zvtvz/zvt,https://github.com/zvtvz/zvt,zvtvz,Python,4143,data-science,908.31,908.31,0,50,QueryCoverage excluded from Score (recommended).,True,0.2083,0,1,0.6903,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":187.5,""Lexical"":0.0,""Lang"":250.0,""Stars"":120.81,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":908.31,""ScoreFinal"":908.31}",Score>=MinimumScore,topic:algorithmic-trading language:Python stars:>=50,modular quant framework.,1,bbfamily-abu,bbfamily/abu,30_Matches
bbfamily/abu,https://github.com/bbfamily/abu,shashankvemuri/Finance,https://github.com/shashankvemuri/Finance,shashankvemuri,Python,3883,data-science,907.82,907.82,0,50,QueryCoverage excluded from Score (recommended).,True,0.2105,0,1,0.6762,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":189.47,""Lexical"":0.0,""Lang"":250.0,""Stars"":118.34,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":907.82,""ScoreFinal"":907.82}",Score>=MinimumScore,topic:algorithmic-trading language:Python stars:>=50,"150+ quantitative finance Python programs to help you gather, manipulate, and analyze stock market data",2,bbfamily-abu,bbfamily/abu,30_Matches
bbfamily/abu,https://github.com/bbfamily/abu,ranaroussi/quantstats,https://github.com/ranaroussi/quantstats,ranaroussi,Python,7163,data-science,883.71,883.71,0,50,QueryCoverage excluded from Score (recommended).,True,0.1579,0,1,0.8092,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":142.11,""Lexical"":0.0,""Lang"":250.0,""Stars"":141.61,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":883.71,""ScoreFinal"":883.71}",Score>=MinimumScore,topic:algorithmic-trading language:Python stars:>=50,"Portfolio analytics for quants, written in Python",3,bbfamily-abu,bbfamily/abu,30_Matches
bbfamily/abu,https://github.com/bbfamily/abu,asavinov/intelligent-trading-bot,https://github.com/asavinov/intelligent-trading-bot,asavinov,Python,1699,data-science,853.56,898.71,45.15,100,QueryCoverage excluded from Score (recommended).,True,0.2353,0,1,0.4968,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":211.76,""Lexical"":0.0,""Lang"":250.0,""Stars"":86.95,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":45.15,""ScoreBase"":898.71,""ScoreFinal"":853.56}",Score>=MinimumScore,topic:algorithmic-trading language:Python stars:>=50 | topic:bitcoin language:Python stars:>=50,Intelligent Trading Bot: Automatically generating signals and trading based on machine learning and feature engineering,4,bbfamily-abu,bbfamily/abu,30_Matches
bbfamily/abu,https://github.com/bbfamily/abu,coding-kitties/investing-algorithm-framework,https://github.com/coding-kitties/investing-algorithm-framework,coding-kitties,Python,1223,data-science,845.89,845.89,0,50,QueryCoverage excluded from Score (recommended).,True,0.1905,0,1,0.4255,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":171.43,""Lexical"":0.0,""Lang"":250.0,""Stars"":74.46,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":845.89,""ScoreFinal"":845.89}",Score>=MinimumScore,topic:algorithmic-trading language:Python stars:>=50,"Framework for developing, backtesting, and deploying automated trading algorithms and trading bots.",5,bbfamily-abu,bbfamily/abu,30_Matches
bbfamily/abu,https://github.com/bbfamily/abu,RomelTorres/alpha_vantage,https://github.com/RomelTorres/alpha_vantage,RomelTorres,Python,4819,data-science,823.5,868.65,45.15,50,QueryCoverage excluded from Score (recommended).,True,0.1579,0,1,0.7231,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":142.11,""Lexical"":0.0,""Lang"":250.0,""Stars"":126.55,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":45.15,""ScoreBase"":868.65,""ScoreFinal"":823.5}",Score>=MinimumScore,topic:bitcoin language:Python stars:>=50,A python wrapper for Alpha Vantage API for financial data.,6,bbfamily-abu,bbfamily/abu,30_Matches
bbfamily/abu,https://github.com/bbfamily/abu,CryptoSignal/Crypto-Signal,https://github.com/CryptoSignal/Crypto-Signal,CryptoSignal,Python,5559,data-science,783.25,828.4,45.15,100,QueryCoverage excluded from Score (recommended).,True,0.1071,0,1,0.7541,1,1,0.6667,Lang+Subdomain+Stars,"{""Topic"":96.43,""Lexical"":0.0,""Lang"":250.0,""Stars"":131.97,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":45.15,""ScoreBase"":828.4,""ScoreFinal"":783.25}",Score>=MinimumScore,topic:algorithmic-trading language:Python stars:>=50 | topic:bitcoin language:Python stars:>=50,"Github.com/CryptoSignal - Trading & Technical Analysis Bot - 4,100+ stars, 1,100+ forks",7,bbfamily-abu,bbfamily/abu,30_Matches
bbfamily/abu,https://github.com/bbfamily/abu,edtechre/pybroker,https://github.com/edtechre/pybroker,edtechre,Python,3327,data-science,775.32,820.47,45.15,50,QueryCoverage excluded from Score (recommended).,True,0.12,0,1,0.6427,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":108.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":112.47,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":45.15,""ScoreBase"":820.47,""ScoreFinal"":775.32}",Score>=MinimumScore,topic:algorithmic-trading language:Python stars:>=50,Algorithmic Trading in Python with Machine Learning,8,bbfamily-abu,bbfamily/abu,30_Matches
bbfamily/abu,https://github.com/bbfamily/abu,mwaskom/seaborn,https://github.com/mwaskom/seaborn,mwaskom,Python,13886,data-science,768.57,895.33,126.76,50,QueryCoverage excluded from Score (recommended).,True,0.1429,0,1,0.9529,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":128.57,""Lexical"":0.0,""Lang"":250.0,""Stars"":166.76,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":126.76,""ScoreBase"":895.33,""ScoreFinal"":768.57}",Score>=MinimumScore,topic:data-science stars:>=100,Statistical data visualization in Python,9,bbfamily-abu,bbfamily/abu,30_Matches
bbfamily/abu,https://github.com/bbfamily/abu,tukuaiai/tradecat-public,https://github.com/tukuaiai/tradecat-public,tukuaiai,Python,948,data-science,752.97,798.13,45.15,50,QueryCoverage excluded from Score (recommended).,True,0.1481,0,1,0.3702,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":133.33,""Lexical"":0.0,""Lang"":250.0,""Stars"":64.79,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":45.15,""ScoreBase"":798.13,""ScoreFinal"":752.97}",Score>=MinimumScore,topic:bitcoin language:Python stars:>=50,交易猫数据系统,10,bbfamily-abu,bbfamily/abu,30_Matches
deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,InterDigitalInc/CompressAI,https://github.com/InterDigitalInc/CompressAI,InterDigitalInc,Python,1584,deep-learning,875.11,875.11,0,50,QueryCoverage excluded from Score (recommended).,True,0.25,0,1,0.2864,1,1,0.3333,Lang+Topic+Subdomain,"{""Topic"":225.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":50.11,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":875.11,""ScoreFinal"":875.11}",Score>=MinimumScore,topic:compression language:Python stars:>=50,A PyTorch library and evaluation platform for end-to-end compression research,1,deepspeedai-DeepSpeed,deepspeedai/DeepSpeed,30_Matches
deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,alibaba/EasyParallelLibrary,https://github.com/alibaba/EasyParallelLibrary,alibaba,Python,271,deep-learning,875,875,0,50,QueryCoverage excluded from Score (recommended).,True,0.3333,0,1,0,0.8,1,0.3333,Topic+Lang+Subdomain,"{""Topic"":300.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":100.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":875.0,""ScoreFinal"":875.0}",Score>=MinimumScore,topic:data-parallelism language:Python stars:>=50,Easy Parallel Library (EPL) is a general and efficient deep learning framework for distributed model training.,2,deepspeedai-DeepSpeed,deepspeedai/DeepSpeed,30_Matches
deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,hpcaitech,Python,41393,deep-learning,814.53,999.09,184.57,100,QueryCoverage excluded from Score (recommended).,True,0.25,0,1,0.9948,1,1,0.6667,Lang+Topic+Subdomain,"{""Topic"":225.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":174.09,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":184.57,""ScoreBase"":999.09,""ScoreFinal"":814.53}",Score>=MinimumScore,topic:data-parallelism language:Python stars:>=50 | topic:deep-learning stars:>=100,"Making large AI models cheaper, faster and more accessible",3,deepspeedai-DeepSpeed,deepspeedai/DeepSpeed,30_Matches
deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,qualcomm/aimet,https://github.com/qualcomm/aimet,qualcomm,Python,2622,deep-learning,797.83,797.83,0,50,QueryCoverage excluded from Score (recommended).,True,0.1429,0,1,0.3958,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":128.57,""Lexical"":0.0,""Lang"":250.0,""Stars"":69.26,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":797.83,""ScoreFinal"":797.83}",Score>=MinimumScore,topic:compression language:Python stars:>=50,AIMET is a library that provides advanced quantization and compression techniques for trained neural network models.,4,deepspeedai-DeepSpeed,deepspeedai/DeepSpeed,30_Matches
deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,tensorflow/compression,https://github.com/tensorflow/compression,tensorflow,Python,918,deep-learning,771.51,771.51,0,50,QueryCoverage excluded from Score (recommended).,True,0.1579,0,1,0.168,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":142.11,""Lexical"":0.0,""Lang"":250.0,""Stars"":29.4,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":771.51,""ScoreFinal"":771.51}",Score>=MinimumScore,topic:compression language:Python stars:>=50,Data compression in TensorFlow,5,deepspeedai-DeepSpeed,deepspeedai/DeepSpeed,30_Matches
deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,DuaneNielsen/DeepInfomaxPytorch,https://github.com/DuaneNielsen/DeepInfomaxPytorch,DuaneNielsen,Python,321,deep-learning,767.86,767.86,0,50,QueryCoverage excluded from Score (recommended).,True,0.2143,0,1,0,0.8,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":192.86,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":100.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":767.86,""ScoreFinal"":767.86}",Score>=MinimumScore,topic:compression language:Python stars:>=50,Learning deep representations by mutual information estimation and maximization,6,deepspeedai-DeepSpeed,deepspeedai/DeepSpeed,30_Matches
deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,tensorflow/model-optimization,https://github.com/tensorflow/model-optimization,tensorflow,Python,1570,deep-learning,762.28,762.28,0,50,QueryCoverage excluded from Score (recommended).,True,0.125,0,1,0.2844,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":112.5,""Lexical"":0.0,""Lang"":250.0,""Stars"":49.78,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":762.28,""ScoreFinal"":762.28}",Score>=MinimumScore,topic:compression language:Python stars:>=50,"A toolkit to optimize ML models for deployment for Keras and TensorFlow, including quantization and pruning.",7,deepspeedai-DeepSpeed,deepspeedai/DeepSpeed,30_Matches
deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,Lightning-AI,Python,31152,deep-learning,733.83,922.12,188.29,50,QueryCoverage excluded from Score (recommended).,True,0.1765,0,1,0.9331,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":158.82,""Lexical"":0.0,""Lang"":250.0,""Stars"":163.29,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":188.29,""ScoreBase"":922.12,""ScoreFinal"":733.83}",Score>=MinimumScore,topic:deep-learning stars:>=100,"Pretrain, finetune ANY AI model of ANY size on 1 or 10,000+ GPUs with zero code changes.",8,deepspeedai-DeepSpeed,deepspeedai/DeepSpeed,30_Matches
deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,mit-han-lab/gan-compression,https://github.com/mit-han-lab/gan-compression,mit-han-lab,Python,1118,deep-learning,731.62,731.62,0,50,QueryCoverage excluded from Score (recommended).,True,0.1053,0,1,0.2108,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":94.74,""Lexical"":0.0,""Lang"":250.0,""Stars"":36.88,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":731.62,""ScoreFinal"":731.62}",Score>=MinimumScore,topic:compression language:Python stars:>=50,[CVPR 2020] GAN Compression: Efficient Architectures for Interactive Conditional GANs,9,deepspeedai-DeepSpeed,deepspeedai/DeepSpeed,30_Matches
deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,caoscott/SReC,https://github.com/caoscott/SReC,caoscott,Python,1052,deep-learning,729.57,729.57,0,50,QueryCoverage excluded from Score (recommended).,True,0.1333,0,1,0.1976,0.8,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":120.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":34.57,""Recency"":100.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":729.57,""ScoreFinal"":729.57}",Score>=MinimumScore,topic:compression language:Python stars:>=50,"PyTorch Implementation of ""Lossless Image Compression through Super-Resolution""",10,deepspeedai-DeepSpeed,deepspeedai/DeepSpeed,30_Matches
eriklindernoren/ML-From-Scratch,https://github.com/eriklindernoren/ML-From-Scratch,mdbloice/Augmentor,https://github.com/mdbloice/Augmentor,mdbloice,Python,5137,deep-learning,906.06,906.06,0,50,QueryCoverage excluded from Score (recommended).,True,0.2222,0,1,0.6061,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":200.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":106.06,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":906.06,""ScoreFinal"":906.06}",Score>=MinimumScore,machine language:Python stars:>=50,Image augmentation library in Python for machine learning.,1,eriklindernoren-ML-From-Scratch,eriklindernoren/ML-From-Scratch,30_Matches
eriklindernoren/ML-From-Scratch,https://github.com/eriklindernoren/ML-From-Scratch,tflearn/tflearn,https://github.com/tflearn/tflearn,tflearn,Python,9582,deep-learning,883.03,999.75,116.72,50,QueryCoverage excluded from Score (recommended).,True,0.3,0,1,0.7414,1,1,0.3333,Topic+Lang+Subdomain,"{""Topic"":270.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":129.75,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":116.72,""ScoreBase"":999.75,""ScoreFinal"":883.03}",Score>=MinimumScore,topic:data-science language:Python stars:>=50,Deep learning library featuring a higher-level API for TensorFlow.,2,eriklindernoren-ML-From-Scratch,eriklindernoren/ML-From-Scratch,30_Matches
eriklindernoren/ML-From-Scratch,https://github.com/eriklindernoren/ML-From-Scratch,unit8co/darts,https://github.com/unit8co/darts,unit8co,Python,9388,deep-learning,857.7,974.43,116.72,50,QueryCoverage excluded from Score (recommended).,True,0.2727,0,1,0.737,1,1,0.3333,Lang+Topic+Subdomain,"{""Topic"":245.45,""Lexical"":0.0,""Lang"":250.0,""Stars"":128.97,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":116.72,""ScoreBase"":974.43,""ScoreFinal"":857.7}",Score>=MinimumScore,topic:data-science language:Python stars:>=50,A python library for user-friendly forecasting and anomaly detection on time series.,3,eriklindernoren-ML-From-Scratch,eriklindernoren/ML-From-Scratch,30_Matches
eriklindernoren/ML-From-Scratch,https://github.com/eriklindernoren/ML-From-Scratch,aleju/imgaug,https://github.com/aleju/imgaug,aleju,Python,14739,deep-learning,840.85,840.85,0,50,QueryCoverage excluded from Score (recommended).,True,0.1053,0,1,0.8349,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":94.74,""Lexical"":0.0,""Lang"":250.0,""Stars"":146.11,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":840.85,""ScoreFinal"":840.85}",Score>=MinimumScore,machine language:Python stars:>=50,Image augmentation for machine learning experiments.,4,eriklindernoren-ML-From-Scratch,eriklindernoren/ML-From-Scratch,30_Matches
eriklindernoren/ML-From-Scratch,https://github.com/eriklindernoren/ML-From-Scratch,Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,Lightning-AI,Python,31152,deep-learning,831.71,1020,188.29,150,QueryCoverage excluded from Score (recommended).,True,0.2727,0,1,0.9974,1,1,1,Lang+Topic+Subdomain,"{""Topic"":245.45,""Lexical"":0.0,""Lang"":250.0,""Stars"":174.55,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":188.29,""ScoreBase"":1020.0,""ScoreFinal"":831.71}",Score>=MinimumScore,topic:data-science language:Python stars:>=50 | topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100,"Pretrain, finetune ANY AI model of ANY size on 1 or 10,000+ GPUs with zero code changes.",5,eriklindernoren-ML-From-Scratch,eriklindernoren/ML-From-Scratch,30_Matches
eriklindernoren/ML-From-Scratch,https://github.com/eriklindernoren/ML-From-Scratch,streamlit/streamlit,https://github.com/streamlit/streamlit,streamlit,Python,44700,deep-learning,802.16,986.73,184.57,150,QueryCoverage excluded from Score (recommended).,True,0.25,0,1,0.9242,1,1,1,Lang+Topic+Subdomain,"{""Topic"":225.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":161.73,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":184.57,""ScoreBase"":986.73,""ScoreFinal"":802.16}",Score>=MinimumScore,topic:data-science language:Python stars:>=50 | topic:deep-learning language:Python stars:>=50 | s language:Python stars:>=50 | topic:deep-learning stars:>=100,Streamlit — A faster way to build and share data apps.,6,eriklindernoren-ML-From-Scratch,eriklindernoren/ML-From-Scratch,30_Matches
eriklindernoren/ML-From-Scratch,https://github.com/eriklindernoren/ML-From-Scratch,annoviko/pyclustering,https://github.com/annoviko/pyclustering,annoviko,Python,1214,deep-learning,798.97,844.13,45.15,50,QueryCoverage excluded from Score (recommended).,True,0.2143,0,1,0.293,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":192.86,""Lexical"":0.0,""Lang"":250.0,""Stars"":51.27,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":45.15,""ScoreBase"":844.13,""ScoreFinal"":798.97}",Score>=MinimumScore,topic:data-mining language:Python stars:>=50,"pyclustering is a Python, C++ data mining library.",7,eriklindernoren-ML-From-Scratch,eriklindernoren/ML-From-Scratch,30_Matches
eriklindernoren/ML-From-Scratch,https://github.com/eriklindernoren/ML-From-Scratch,apache/tvm,https://github.com/apache/tvm,apache,Python,13386,deep-learning,797.3,842.45,45.15,50,QueryCoverage excluded from Score (recommended).,True,0.1111,0,1,0.814,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":100.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":142.45,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":45.15,""ScoreBase"":842.45,""ScoreFinal"":797.3}",Score>=MinimumScore,machine language:Python stars:>=50,Open Machine Learning Compiler Framework,8,eriklindernoren-ML-From-Scratch,eriklindernoren/ML-From-Scratch,30_Matches
eriklindernoren/ML-From-Scratch,https://github.com/eriklindernoren/ML-From-Scratch,aeon-toolkit/aeon,https://github.com/aeon-toolkit/aeon,aeon-toolkit,Python,1390,deep-learning,791.26,836.41,45.15,50,QueryCoverage excluded from Score (recommended).,True,0.2,0,1,0.3223,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":180.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":56.41,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":45.15,""ScoreBase"":836.41,""ScoreFinal"":791.26}",Score>=MinimumScore,topic:data-mining language:Python stars:>=50,A toolkit for time series  machine learning and deep learning,9,eriklindernoren-ML-From-Scratch,eriklindernoren/ML-From-Scratch,30_Matches
eriklindernoren/ML-From-Scratch,https://github.com/eriklindernoren/ML-From-Scratch,keras-team/keras,https://github.com/keras-team/keras,keras-team,Python,64087,deep-learning,788.47,973.04,184.57,150,QueryCoverage excluded from Score (recommended).,True,0.25,0,1,0.8459,1,1,1,Lang+Topic+Subdomain,"{""Topic"":225.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":148.04,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":184.57,""ScoreBase"":973.04,""ScoreFinal"":788.47}",Score>=MinimumScore,topic:data-science language:Python stars:>=50 | topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100,Deep Learning for humans,10,eriklindernoren-ML-From-Scratch,eriklindernoren/ML-From-Scratch,30_Matches
explosion/spaCy,https://github.com/explosion/spaCy,stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,stanfordnlp,Python,7801,deep-learning,917.78,1034.5,116.72,50,QueryCoverage excluded from Score (recommended).,True,0.35,0,1,0.6829,1,1,0.3333,Topic+Lang+Subdomain,"{""Topic"":315.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":119.5,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":116.72,""ScoreBase"":1034.5,""ScoreFinal"":917.78}",Score>=MinimumScore,topic:artificial-intelligence language:Python stars:>=50,"Stanford NLP Python library for tokenization, sentence segmentation, NER, and parsing of many human languages",1,explosion-spacy,explosion/spaCy,30_Matches
