AnchorRepo,AnchorUrl,CandidateRepo,CandidateUrl,CandidateOwner,CandidateLanguage,CandidateStars,CandidateSubdomain,Score,ScoreBase,PenaltyCrossAnchorFreq,PenaltyRetrieval,PenaltyNotes,Qualified,TopicJaccard,LexicalJaccard,LanguageMatch,StarSimilarity,RecencySimilarity,SubdomainMatch,QueryCoverage,TopSignals,ScoreBreakdownJson,WhyQualified,SourceQueries,Description,Rank,_anchor_folder,_anchor,_source
apache/airflow,https://github.com/apache/airflow,elyra-ai/elyra,https://github.com/elyra-ai/elyra,elyra-ai,Python,1993,mlops,756.13,756.13,0,100,QueryCoverage excluded from Score (recommended).,True,0.1111,0,1,0.3207,1,1,0.6667,Lang+Subdomain+Recency,"{""Topic"":100.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":56.13,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":756.13,""ScoreFinal"":756.13}",Score>=MinimumScore,topic:airflow language:Python stars:>=50 | topic:apache-airflow language:Python stars:>=50,Elyra extends JupyterLab with an AI centric approach.,6,apache-airflow,apache/airflow,30_Matches
apache/airflow,https://github.com/apache/airflow,DanilBaibak/ml-in-production,https://github.com/DanilBaibak/ml-in-production,DanilBaibak,Python,52,mlops,755,755,0,50,QueryCoverage excluded from Score (recommended).,True,0.2,0,1,0,0.8,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":180.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":100.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":755.0,""ScoreFinal"":755.0}",Score>=MinimumScore,topic:apache-airflow language:Python stars:>=50,The practical use-cases of how to make your Machine Learning Pipelines robust and reliable using Apache Airflow.,7,apache-airflow,apache/airflow,30_Matches
apache/airflow,https://github.com/apache/airflow,ansible/ansible,https://github.com/ansible/ansible,ansible,Python,68696,mlops,726.96,802.22,75.26,50,QueryCoverage excluded from Score (recommended).,True,0.0476,0,1,0.9107,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":42.86,""Lexical"":0.0,""Lang"":250.0,""Stars"":159.36,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":75.26,""ScoreBase"":802.22,""ScoreFinal"":726.96}",Score>=MinimumScore,a language:Python stars:>=50,"Ansible is a radically simple IT automation platform that makes your applications and systems easier to deploy and maintain. Automate everything from code deployment to network configuration to cloud management, in a language that approaches plain English, using SSH, with no agents to install on remote systems. https://docs.ansible.com.",8,apache-airflow,apache/airflow,30_Matches
apache/airflow,https://github.com/apache/airflow,damklis/DataEngineeringProject,https://github.com/damklis/DataEngineeringProject,damklis,Python,1409,mlops,724.78,724.78,0,50,QueryCoverage excluded from Score (recommended).,True,0.0909,0,1,0.2455,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":81.82,""Lexical"":0.0,""Lang"":250.0,""Stars"":42.96,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":724.78,""ScoreFinal"":724.78}",Score>=MinimumScore,topic:airflow language:Python stars:>=50,Example end to end data engineering project.,9,apache-airflow,apache/airflow,30_Matches
apache/airflow,https://github.com/apache/airflow,ris-tlp/audiophile-e2e-pipeline,https://github.com/ris-tlp/audiophile-e2e-pipeline,ris-tlp,Python,269,mlops,717.39,717.39,0,50,QueryCoverage excluded from Score (recommended).,True,0.1304,0,1,0,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":117.39,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":717.39,""ScoreFinal"":717.39}",Score>=MinimumScore,topic:airflow language:Python stars:>=50,Pipeline that extracts data from Crinacle's Headphone and InEarMonitor databases and finalizes data for a Metabase Dashboard. The dashboard is then used to support a purchasing decision of which Headphone / IEM to get.,10,apache-airflow,apache/airflow,30_Matches
bbfamily/abu,https://github.com/bbfamily/abu,zvtvz/zvt,https://github.com/zvtvz/zvt,zvtvz,Python,4143,data-science,908.27,908.27,0,50,QueryCoverage excluded from Score (recommended).,True,0.2083,0,1,0.6901,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":187.5,""Lexical"":0.0,""Lang"":250.0,""Stars"":120.77,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":908.27,""ScoreFinal"":908.27}",Score>=MinimumScore,topic:algorithmic-trading language:Python stars:>=50,modular quant framework.,1,bbfamily-abu,bbfamily/abu,30_Matches
bbfamily/abu,https://github.com/bbfamily/abu,shashankvemuri/Finance,https://github.com/shashankvemuri/Finance,shashankvemuri,Python,3887,data-science,907.82,907.82,0,50,QueryCoverage excluded from Score (recommended).,True,0.2105,0,1,0.6763,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":189.47,""Lexical"":0.0,""Lang"":250.0,""Stars"":118.35,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":907.82,""ScoreFinal"":907.82}",Score>=MinimumScore,topic:algorithmic-trading language:Python stars:>=50,"150+ quantitative finance Python programs to help you gather, manipulate, and analyze stock market data",2,bbfamily-abu,bbfamily/abu,30_Matches
bbfamily/abu,https://github.com/bbfamily/abu,ranaroussi/quantstats,https://github.com/ranaroussi/quantstats,ranaroussi,Python,7168,data-science,883.71,883.71,0,50,QueryCoverage excluded from Score (recommended).,True,0.1579,0,1,0.8091,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":142.11,""Lexical"":0.0,""Lang"":250.0,""Stars"":141.6,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":883.71,""ScoreFinal"":883.71}",Score>=MinimumScore,topic:algorithmic-trading language:Python stars:>=50,"Portfolio analytics for quants, written in Python",3,bbfamily-abu,bbfamily/abu,30_Matches
bbfamily/abu,https://github.com/bbfamily/abu,coding-kitties/investing-algorithm-framework,https://github.com/coding-kitties/investing-algorithm-framework,coding-kitties,Python,1226,data-science,845.95,845.95,0,50,QueryCoverage excluded from Score (recommended).,True,0.1905,0,1,0.4258,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":171.43,""Lexical"":0.0,""Lang"":250.0,""Stars"":74.52,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":845.95,""ScoreFinal"":845.95}",Score>=MinimumScore,topic:algorithmic-trading language:Python stars:>=50,"Framework for developing, backtesting, and deploying automated trading algorithms and trading bots.",4,bbfamily-abu,bbfamily/abu,30_Matches
bbfamily/abu,https://github.com/bbfamily/abu,asavinov/intelligent-trading-bot,https://github.com/asavinov/intelligent-trading-bot,asavinov,Python,1700,data-science,823.44,898.7,75.26,100,QueryCoverage excluded from Score (recommended).,True,0.2353,0,1,0.4968,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":211.76,""Lexical"":0.0,""Lang"":250.0,""Stars"":86.93,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":75.26,""ScoreBase"":898.7,""ScoreFinal"":823.44}",Score>=MinimumScore,topic:algorithmic-trading language:Python stars:>=50 | topic:bitcoin language:Python stars:>=50,Intelligent Trading Bot: Automatically generating signals and trading based on machine learning and feature engineering,5,bbfamily-abu,bbfamily/abu,30_Matches
bbfamily/abu,https://github.com/bbfamily/abu,RomelTorres/alpha_vantage,https://github.com/RomelTorres/alpha_vantage,RomelTorres,Python,4819,data-science,793.36,868.62,75.26,50,QueryCoverage excluded from Score (recommended).,True,0.1579,0,1,0.7229,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":142.11,""Lexical"":0.0,""Lang"":250.0,""Stars"":126.51,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":75.26,""ScoreBase"":868.62,""ScoreFinal"":793.36}",Score>=MinimumScore,topic:bitcoin language:Python stars:>=50,A python wrapper for Alpha Vantage API for financial data.,6,bbfamily-abu,bbfamily/abu,30_Matches
bbfamily/abu,https://github.com/bbfamily/abu,CryptoSignal/Crypto-Signal,https://github.com/CryptoSignal/Crypto-Signal,CryptoSignal,Python,5559,data-science,753.11,828.37,75.26,100,QueryCoverage excluded from Score (recommended).,True,0.1071,0,1,0.754,1,1,0.6667,Lang+Subdomain+Stars,"{""Topic"":96.43,""Lexical"":0.0,""Lang"":250.0,""Stars"":131.94,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":75.26,""ScoreBase"":828.37,""ScoreFinal"":753.11}",Score>=MinimumScore,topic:algorithmic-trading language:Python stars:>=50 | topic:bitcoin language:Python stars:>=50,"Github.com/CryptoSignal - Trading & Technical Analysis Bot - 4,100+ stars, 1,100+ forks",7,bbfamily-abu,bbfamily/abu,30_Matches
bbfamily/abu,https://github.com/bbfamily/abu,edtechre/pybroker,https://github.com/edtechre/pybroker,edtechre,Python,3327,data-science,745.18,820.44,75.26,50,QueryCoverage excluded from Score (recommended).,True,0.12,0,1,0.6425,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":108.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":112.44,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":75.26,""ScoreBase"":820.44,""ScoreFinal"":745.18}",Score>=MinimumScore,topic:algorithmic-trading language:Python stars:>=50,Algorithmic Trading in Python with Machine Learning,8,bbfamily-abu,bbfamily/abu,30_Matches
bbfamily/abu,https://github.com/bbfamily/abu,tukuaiai/tradecat-public,https://github.com/tukuaiai/tradecat-public,tukuaiai,Python,953,data-science,723.03,798.29,75.26,50,QueryCoverage excluded from Score (recommended).,True,0.1481,0,1,0.3712,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":133.33,""Lexical"":0.0,""Lang"":250.0,""Stars"":64.96,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":75.26,""ScoreBase"":798.29,""ScoreFinal"":723.03}",Score>=MinimumScore,topic:bitcoin language:Python stars:>=50,交易猫数据系统,9,bbfamily-abu,bbfamily/abu,30_Matches
bbfamily/abu,https://github.com/bbfamily/abu,Heerozh/spectre,https://github.com/Heerozh/spectre,Heerozh,Python,803,data-science,714.71,714.71,0,50,QueryCoverage excluded from Score (recommended).,True,0.0625,0,1,0.334,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":56.25,""Lexical"":0.0,""Lang"":250.0,""Stars"":58.46,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":714.71,""ScoreFinal"":714.71}",Score>=MinimumScore,topic:algorithmic-trading language:Python stars:>=50,GPU-accelerated Factors analysis library and Backtester,10,bbfamily-abu,bbfamily/abu,30_Matches
deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,InterDigitalInc/CompressAI,https://github.com/InterDigitalInc/CompressAI,InterDigitalInc,Python,1585,deep-learning,875.14,875.14,0,50,QueryCoverage excluded from Score (recommended).,True,0.25,0,1,0.2865,1,1,0.3333,Lang+Topic+Subdomain,"{""Topic"":225.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":50.14,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":875.14,""ScoreFinal"":875.14}",Score>=MinimumScore,topic:compression language:Python stars:>=50,A PyTorch library and evaluation platform for end-to-end compression research,1,deepspeedai-DeepSpeed,deepspeedai/DeepSpeed,30_Matches
deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,alibaba/EasyParallelLibrary,https://github.com/alibaba/EasyParallelLibrary,alibaba,Python,271,deep-learning,875,875,0,50,QueryCoverage excluded from Score (recommended).,True,0.3333,0,1,0,0.8,1,0.3333,Topic+Lang+Subdomain,"{""Topic"":300.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":100.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":875.0,""ScoreFinal"":875.0}",Score>=MinimumScore,topic:data-parallelism language:Python stars:>=50,Easy Parallel Library (EPL) is a general and efficient deep learning framework for distributed model training.,2,deepspeedai-DeepSpeed,deepspeedai/DeepSpeed,30_Matches
deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,qualcomm/aimet,https://github.com/qualcomm/aimet,qualcomm,Python,2625,deep-learning,797.87,797.87,0,50,QueryCoverage excluded from Score (recommended).,True,0.1429,0,1,0.396,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":128.57,""Lexical"":0.0,""Lang"":250.0,""Stars"":69.3,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":797.87,""ScoreFinal"":797.87}",Score>=MinimumScore,topic:compression language:Python stars:>=50,AIMET is a library that provides advanced quantization and compression techniques for trained neural network models.,3,deepspeedai-DeepSpeed,deepspeedai/DeepSpeed,30_Matches
deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,tensorflow/compression,https://github.com/tensorflow/compression,tensorflow,Python,918,deep-learning,771.5,771.5,0,50,QueryCoverage excluded from Score (recommended).,True,0.1579,0,1,0.168,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":142.11,""Lexical"":0.0,""Lang"":250.0,""Stars"":29.4,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":771.5,""ScoreFinal"":771.5}",Score>=MinimumScore,topic:compression language:Python stars:>=50,Data compression in TensorFlow,4,deepspeedai-DeepSpeed,deepspeedai/DeepSpeed,30_Matches
deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,DuaneNielsen/DeepInfomaxPytorch,https://github.com/DuaneNielsen/DeepInfomaxPytorch,DuaneNielsen,Python,321,deep-learning,767.86,767.86,0,50,QueryCoverage excluded from Score (recommended).,True,0.2143,0,1,0,0.8,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":192.86,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":100.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":767.86,""ScoreFinal"":767.86}",Score>=MinimumScore,topic:compression language:Python stars:>=50,Learning deep representations by mutual information estimation and maximization,5,deepspeedai-DeepSpeed,deepspeedai/DeepSpeed,30_Matches
deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,tensorflow/model-optimization,https://github.com/tensorflow/model-optimization,tensorflow,Python,1571,deep-learning,762.3,762.3,0,50,QueryCoverage excluded from Score (recommended).,True,0.125,0,1,0.2846,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":112.5,""Lexical"":0.0,""Lang"":250.0,""Stars"":49.8,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":762.3,""ScoreFinal"":762.3}",Score>=MinimumScore,topic:compression language:Python stars:>=50,"A toolkit to optimize ML models for deployment for Keras and TensorFlow, including quantization and pruning.",6,deepspeedai-DeepSpeed,deepspeedai/DeepSpeed,30_Matches
deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,caoscott/SReC,https://github.com/caoscott/SReC,caoscott,Python,1051,deep-learning,754.54,754.54,0,50,QueryCoverage excluded from Score (recommended).,True,0.1333,0,1,0.1973,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":120.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":34.54,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":754.54,""ScoreFinal"":754.54}",Score>=MinimumScore,topic:compression language:Python stars:>=50,"PyTorch Implementation of ""Lossless Image Compression through Super-Resolution""",7,deepspeedai-DeepSpeed,deepspeedai/DeepSpeed,30_Matches
deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,mit-han-lab/gan-compression,https://github.com/mit-han-lab/gan-compression,mit-han-lab,Python,1118,deep-learning,731.62,731.62,0,50,QueryCoverage excluded from Score (recommended).,True,0.1053,0,1,0.2108,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":94.74,""Lexical"":0.0,""Lang"":250.0,""Stars"":36.88,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":731.62,""ScoreFinal"":731.62}",Score>=MinimumScore,topic:compression language:Python stars:>=50,[CVPR 2020] GAN Compression: Efficient Architectures for Interactive Conditional GANs,8,deepspeedai-DeepSpeed,deepspeedai/DeepSpeed,30_Matches
deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,huggingface/accelerate,https://github.com/huggingface/accelerate,huggingface,Python,9703,deep-learning,718.97,718.97,0,50,QueryCoverage excluded from Score (recommended).,True,0,0,1,0.6798,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":118.97,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":718.97,""ScoreFinal"":718.97}",Score>=MinimumScore,deepspeed language:Python stars:>=50,"🚀 A simple way to launch, train, and use PyTorch models on almost any device and distributed configuration, automatic mixed precision (including fp8), and easy-to-configure FSDP and DeepSpeed support",9,deepspeedai-DeepSpeed,deepspeedai/DeepSpeed,30_Matches
deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,Nota-NetsPresso/BK-SDM,https://github.com/Nota-NetsPresso/BK-SDM,Nota-NetsPresso,Python,317,deep-learning,705.88,705.88,0,50,QueryCoverage excluded from Score (recommended).,True,0.1176,0,1,0,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":105.88,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":705.88,""ScoreFinal"":705.88}",Score>=MinimumScore,topic:compression language:Python stars:>=50,A Compressed Stable Diffusion for Efficient Text-to-Image Generation [ECCV'24],10,deepspeedai-DeepSpeed,deepspeedai/DeepSpeed,30_Matches
eriklindernoren/ML-From-Scratch,https://github.com/eriklindernoren/ML-From-Scratch,mdbloice/Augmentor,https://github.com/mdbloice/Augmentor,mdbloice,Python,5137,deep-learning,906.06,906.06,0,50,QueryCoverage excluded from Score (recommended).,True,0.2222,0,1,0.606,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":200.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":106.06,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":906.06,""ScoreFinal"":906.06}",Score>=MinimumScore,machine language:Python stars:>=50,Image augmentation library in Python for machine learning.,1,eriklindernoren-ML-From-Scratch,eriklindernoren/ML-From-Scratch,30_Matches
eriklindernoren/ML-From-Scratch,https://github.com/eriklindernoren/ML-From-Scratch,aleju/imgaug,https://github.com/aleju/imgaug,aleju,Python,14740,deep-learning,840.85,840.85,0,50,QueryCoverage excluded from Score (recommended).,True,0.1053,0,1,0.8349,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":94.74,""Lexical"":0.0,""Lang"":250.0,""Stars"":146.11,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":840.85,""ScoreFinal"":840.85}",Score>=MinimumScore,machine language:Python stars:>=50,Image augmentation for machine learning experiments.,2,eriklindernoren-ML-From-Scratch,eriklindernoren/ML-From-Scratch,30_Matches
eriklindernoren/ML-From-Scratch,https://github.com/eriklindernoren/ML-From-Scratch,tflearn/tflearn,https://github.com/tflearn/tflearn,tflearn,Python,9581,deep-learning,805.2,999.74,194.54,50,QueryCoverage excluded from Score (recommended).,True,0.3,0,1,0.7414,1,1,0.3333,Topic+Lang+Subdomain,"{""Topic"":270.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":129.74,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":194.54,""ScoreBase"":999.74,""ScoreFinal"":805.2}",Score>=MinimumScore,topic:data-science language:Python stars:>=50,Deep learning library featuring a higher-level API for TensorFlow.,3,eriklindernoren-ML-From-Scratch,eriklindernoren/ML-From-Scratch,30_Matches
eriklindernoren/ML-From-Scratch,https://github.com/eriklindernoren/ML-From-Scratch,unit8co/darts,https://github.com/unit8co/darts,unit8co,Python,9390,deep-learning,779.89,974.43,194.54,50,QueryCoverage excluded from Score (recommended).,True,0.2727,0,1,0.737,1,1,0.3333,Lang+Topic+Subdomain,"{""Topic"":245.45,""Lexical"":0.0,""Lang"":250.0,""Stars"":128.98,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":194.54,""ScoreBase"":974.43,""ScoreFinal"":779.89}",Score>=MinimumScore,topic:data-science language:Python stars:>=50,A python library for user-friendly forecasting and anomaly detection on time series.,4,eriklindernoren-ML-From-Scratch,eriklindernoren/ML-From-Scratch,30_Matches
eriklindernoren/ML-From-Scratch,https://github.com/eriklindernoren/ML-From-Scratch,aladdinpersson/Machine-Learning-Collection,https://github.com/aladdinpersson/Machine-Learning-Collection,aladdinpersson,Python,8445,deep-learning,777.89,777.89,0,50,QueryCoverage excluded from Score (recommended).,True,0.0588,0,1,0.714,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":52.94,""Lexical"":0.0,""Lang"":250.0,""Stars"":124.94,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":777.89,""ScoreFinal"":777.89}",Score>=MinimumScore,machine language:Python stars:>=50,A resource for learning about Machine learning & Deep Learning,5,eriklindernoren-ML-From-Scratch,eriklindernoren/ML-From-Scratch,30_Matches
eriklindernoren/ML-From-Scratch,https://github.com/eriklindernoren/ML-From-Scratch,annoviko/pyclustering,https://github.com/annoviko/pyclustering,annoviko,Python,1214,deep-learning,768.86,844.12,75.26,50,QueryCoverage excluded from Score (recommended).,True,0.2143,0,1,0.2929,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":192.86,""Lexical"":0.0,""Lang"":250.0,""Stars"":51.26,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":75.26,""ScoreBase"":844.12,""ScoreFinal"":768.86}",Score>=MinimumScore,topic:data-mining language:Python stars:>=50,"pyclustering is a Python, C++ data mining library.",6,eriklindernoren-ML-From-Scratch,eriklindernoren/ML-From-Scratch,30_Matches
eriklindernoren/ML-From-Scratch,https://github.com/eriklindernoren/ML-From-Scratch,apache/tvm,https://github.com/apache/tvm,apache,Python,13387,deep-learning,767.19,842.45,75.26,50,QueryCoverage excluded from Score (recommended).,True,0.1111,0,1,0.814,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":100.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":142.45,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":75.26,""ScoreBase"":842.45,""ScoreFinal"":767.19}",Score>=MinimumScore,machine language:Python stars:>=50,Open Machine Learning Compiler Framework,7,eriklindernoren-ML-From-Scratch,eriklindernoren/ML-From-Scratch,30_Matches
eriklindernoren/ML-From-Scratch,https://github.com/eriklindernoren/ML-From-Scratch,aeon-toolkit/aeon,https://github.com/aeon-toolkit/aeon,aeon-toolkit,Python,1390,deep-learning,761.15,836.4,75.26,50,QueryCoverage excluded from Score (recommended).,True,0.2,0,1,0.3223,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":180.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":56.4,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":75.26,""ScoreBase"":836.4,""ScoreFinal"":761.15}",Score>=MinimumScore,topic:data-mining language:Python stars:>=50,A toolkit for time series  machine learning and deep learning,8,eriklindernoren-ML-From-Scratch,eriklindernoren/ML-From-Scratch,30_Matches
eriklindernoren/ML-From-Scratch,https://github.com/eriklindernoren/ML-From-Scratch,PaddlePaddle/Research,https://github.com/PaddlePaddle/Research,PaddlePaddle,Python,1758,deep-learning,753.7,828.96,75.26,50,QueryCoverage excluded from Score (recommended).,True,0.1818,0,1,0.3733,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":163.64,""Lexical"":0.0,""Lang"":250.0,""Stars"":65.32,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":75.26,""ScoreBase"":828.96,""ScoreFinal"":753.7}",Score>=MinimumScore,topic:data-mining language:Python stars:>=50,novel deep learning research works with PaddlePaddle,9,eriklindernoren-ML-From-Scratch,eriklindernoren/ML-From-Scratch,30_Matches
eriklindernoren/ML-From-Scratch,https://github.com/eriklindernoren/ML-From-Scratch,unifyai/ivy,https://github.com/unifyai/ivy,unifyai,Python,14189,deep-learning,744.66,744.66,0,50,QueryCoverage excluded from Score (recommended).,True,0,0,1,0.8266,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":144.66,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":744.66,""ScoreFinal"":744.66}",Score>=MinimumScore,machine language:Python stars:>=50,Convert Machine Learning Code Between Frameworks,10,eriklindernoren-ML-From-Scratch,eriklindernoren/ML-From-Scratch,30_Matches
explosion/spaCy,https://github.com/explosion/spaCy,stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,stanfordnlp,Python,7803,deep-learning,839.98,1034.51,194.54,50,QueryCoverage excluded from Score (recommended).,True,0.35,0,1,0.6829,1,1,0.3333,Topic+Lang+Subdomain,"{""Topic"":315.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":119.51,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":194.54,""ScoreBase"":1034.51,""ScoreFinal"":839.98}",Score>=MinimumScore,topic:artificial-intelligence language:Python stars:>=50,"Stanford NLP Python library for tokenization, sentence segmentation, NER, and parsing of many human languages",1,explosion-spacy,explosion/spaCy,30_Matches
