"FullName","Url","Owner","Language","Stars","Fork","Archived","CreatedAt","UpdatedAt","Description","Topics","SourceQueries"
"marin-community/levanter","https://github.com/marin-community/levanter","marin-community","Python","708","False","False","5/24/2022 10:26:27 PM","5/21/2026 3:09:29 PM","Legible, Scalable, Reproducible Foundation Models with Named Tensors and Jax","","tensors language:Python stars:>=50"
"rsokl/MyGrad","https://github.com/rsokl/MyGrad","rsokl","Python","216","False","False","7/17/2017 3:31:24 AM","4/13/2026 11:24:38 PM","Drop-in autodiff for NumPy.","autodiff;autodifferentiation;autograd;backpropagate;deep-learning;numpy","topic:autograd language:Python stars:>=50"
"Pythagora-io/gpt-pilot","https://github.com/Pythagora-io/gpt-pilot","Pythagora-io","Python","33775","False","False","8/16/2023 11:56:07 AM","5/21/2026 4:46:21 PM","The first real AI developer","ai;codegen;coding-assistant;developer-tools;gpt-4;research-project","p language:Python stars:>=50"
"Xiangyue-Zhang/auto-deep-researcher-24x7","https://github.com/Xiangyue-Zhang/auto-deep-researcher-24x7","Xiangyue-Zhang","Python","923","False","False","4/8/2026 4:48:26 AM","5/22/2026 1:11:25 AM","🔥 An autonomous AI agent that runs your deep learning experiments 24/7 while you sleep. Zero-cost monitoring, Leader-Worker architecture, constant-size memory.","ai-agent;autonomous-agent;claude-code;deep-learning;experiment-automation;gpu;hyperparameter-tuning;llm-agent;machine-learning;mlops;pytorch;research-automation","topic:gpu language:Python stars:>=50"
"tatsu-lab/stanford_alpaca","https://github.com/tatsu-lab/stanford_alpaca","tatsu-lab","Python","30251","False","False","3/10/2023 11:33:09 PM","5/22/2026 6:08:11 AM","Code and documentation to train Stanford's Alpaca models, and generate the data.","deep-learning;instruction-following;language-model","topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100"
"google-ai-edge/mediapipe","https://github.com/google-ai-edge/mediapipe","google-ai-edge","C++","35302","False","False","6/13/2019 7:16:41 PM","5/22/2026 5:36:47 PM","Cross-platform, customizable ML solutions for live and streaming media.","android;audio-processing;c-plus-plus;calculator;computer-vision;deep-learning;framework;graph-based;graph-framework;inference;machine-learning;mediapipe;mobile-development;perception;pipeline-framework;stream-processing;video-processing","topic:deep-learning stars:>=100"
"microsoft/hummingbird","https://github.com/microsoft/hummingbird","microsoft","Python","3535","False","False","3/12/2020 8:27:03 PM","5/19/2026 10:44:22 PM","Hummingbird compiles trained ML models into tensor computation for faster inference.","machine-learning;neural-networks;pytorch;scikit-learn;tensor-computation","tensors language:Python stars:>=50"
"microsoft/AI-For-Beginners","https://github.com/microsoft/AI-For-Beginners","microsoft","Jupyter Notebook","47711","False","False","3/3/2021 4:27:36 PM","5/22/2026 4:34:17 PM","12 Weeks, 24 Lessons, AI for All!","ai;artificial-intelligence;cnn;computer-vision;deep-learning;gan;machine-learning;microsoft-for-beginners;nlp;rnn","topic:deep-learning stars:>=100"
"ultralytics/yolov5","https://github.com/ultralytics/yolov5","ultralytics","Python","57416","False","False","5/18/2020 3:45:11 AM","5/22/2026 4:13:34 PM","YOLOv5 🚀 in PyTorch > ONNX > CoreML > TFLite","coreml;deep-learning;ios;machine-learning;ml;object-detection;onnx;pytorch;tflite;ultralytics;yolo;yolov3;yolov5","topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100"
"public-apis/public-apis","https://github.com/public-apis/public-apis","public-apis","Python","436588","False","False","3/20/2016 11:49:42 PM","5/22/2026 6:11:44 PM","A collective list of free APIs","api;apis;dataset;development;free;list;lists;open-source;public;public-api;public-apis;resources;software","p language:Python stars:>=50"
"triton-inference-server/pytriton","https://github.com/triton-inference-server/pytriton","triton-inference-server","Python","845","False","False","11/8/2022 5:00:55 PM","5/18/2026 6:18:38 AM","PyTriton is a Flask/FastAPI-like interface that simplifies Triton's deployment in Python environments.","deep-learning;gpu;inference","topic:gpu language:Python stars:>=50"
"charlax/professional-programming","https://github.com/charlax/professional-programming","charlax","Python","50999","False","False","11/7/2015 5:07:52 AM","5/22/2026 3:08:12 PM","A collection of learning resources for curious software engineers","architecture;computer-science;concepts;documentation;engineer;learning;lessons-learned;professional;programmer;programming-language;read-articles;scalability;software-engineering","p language:Python stars:>=50"
"assafshocher/ResizeRight","https://github.com/assafshocher/ResizeRight","assafshocher","Python","565","False","False","9/22/2020 11:35:10 AM","4/24/2026 7:43:29 AM","The correct way to resize images or tensors. For Numpy or Pytorch (differentiable).","","tensors language:Python stars:>=50"
"tencent-quantum-lab/tensorcircuit","https://github.com/tencent-quantum-lab/tensorcircuit","tencent-quantum-lab","Python","351","False","False","5/16/2022 2:31:33 AM","5/15/2026 5:28:55 AM","Tensor network based quantum software framework for the NISQ era","automatic-differentiation;jax;machine-learning;matrix-product-states;neural-network;nisq;open-quantum-systems;pytorch;quantum;quantum-algorithms;quantum-circuit;quantum-computing;quantum-dynamics;quantum-error-mitigation;quantum-machine-learning;quantum-noise;quantum-simulation;tensor-network;tensorflow;variational-quantum-algorithms","tensors language:Python stars:>=50"
"wkentaro/labelme","https://github.com/wkentaro/labelme","wkentaro","Python","15896","False","False","5/9/2016 12:30:26 PM","5/22/2026 4:25:20 PM","Image annotation with Python. Supports polygon, rectangle, circle, line, point, and AI-assisted annotation.","annotations;classification;computer-vision;deep-learning;image-annotation;instance-segmentation;python;semantic-segmentation;video-annotation","topic:deep-learning language:Python stars:>=50"
"ibalazevic/TuckER","https://github.com/ibalazevic/TuckER","ibalazevic","Python","366","False","False","1/26/2019 2:18:02 PM","4/17/2026 9:16:46 PM","TuckER: Tensor Factorization for Knowledge Graph Completion","","tensors language:Python stars:>=50"
"TingFree/NLPer-Arsenal","https://github.com/TingFree/NLPer-Arsenal","TingFree","Python","2242","False","False","5/27/2020 10:51:10 AM","5/20/2026 6:39:11 AM","收录NLP竞赛策略实现、各任务baseline、相关竞赛经验贴（当前赛事、往期赛事、训练赛）、NLP会议时间、常用自媒体、GPU推荐等，持续更新中","baselines;gpu;nlp;nlp-competition;nlp-conference;nlp-media;pytorch","topic:gpu language:Python stars:>=50"
"inducer/pyopencl","https://github.com/inducer/pyopencl","inducer","Python","1138","False","False","4/6/2011 2:51:33 AM","5/21/2026 11:03:18 AM","OpenCL integration for Python, plus shiny features","amd;array;cuda;gpu;heterogeneous-parallel-programming;multidimensional-arrays;nvidia;opencl;opengl;parallel-algorithm;parallel-computing;performance;prefix-sum;pyopencl;python;reduction;scientific-computing;shared-memory;sorting","topic:gpu language:Python stars:>=50"
"sktime/pytorch-forecasting","https://github.com/sktime/pytorch-forecasting","sktime","Python","4901","False","False","7/3/2020 1:05:24 PM","5/22/2026 12:54:37 PM","Time series forecasting with PyTorch","ai;artificial-intelligence;data-science;deep-learning;forecasting;gpu;hacktoberfest;machine-learning;neural-networks;pandas;python;pytorch;pytorch-lightning;temporal;timeseries;timeseries-forecasting;uncertainty","topic:gpu language:Python stars:>=50"
"thu-pacman/chitu","https://github.com/thu-pacman/chitu","thu-pacman","Python","3129","False","False","2/20/2025 6:34:38 AM","5/22/2026 1:31:04 PM","High-performance inference framework for large language models, focusing on efficiency, flexibility, and availability.","deepseek;gpu;llm;llm-serving;model-serving;pytorch","topic:gpu language:Python stars:>=50"
"thomasahle/tensorgrad","https://github.com/thomasahle/tensorgrad","thomasahle","Python","362","False","False","4/2/2024 6:16:37 PM","5/21/2026 12:44:42 AM","Machine Learning with Symbolic Tensors","autograd;derivatives;neurosymbolic;probability;symbolic-computation;tensor","topic:autograd language:Python stars:>=50 | tensors language:Python stars:>=50"
"lukas-blecher/LaTeX-OCR","https://github.com/lukas-blecher/LaTeX-OCR","lukas-blecher","Python","16402","False","False","12/11/2020 4:35:13 PM","5/22/2026 2:57:06 PM","pix2tex: Using a ViT to convert images of equations into LaTeX code.","dataset;deep-learning;im2latex;im2markup;im2text;image-processing;image2text;latex;latex-ocr;machine-learning;math-ocr;ocr;python;pytorch;transformer;vision-transformer;vit","topic:deep-learning language:Python stars:>=50"
"coqui-ai/TTS","https://github.com/coqui-ai/TTS","coqui-ai","Python","45363","False","False","5/20/2020 3:45:28 PM","5/22/2026 2:33:57 PM","🐸💬 - a deep learning toolkit for Text-to-Speech, battle-tested in research and production","deep-learning;glow-tts;hifigan;melgan;multi-speaker-tts;python;pytorch;speaker-encoder;speaker-encodings;speech;speech-synthesis;tacotron;text-to-speech;tts;tts-model;vocoder;voice-cloning;voice-conversion;voice-synthesis","topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100"
"fastplotlib/fastplotlib","https://github.com/fastplotlib/fastplotlib","fastplotlib","Python","1507","False","False","4/25/2022 6:06:31 PM","5/21/2026 6:12:59 PM","Next-gen fast plotting library running on WGPU using the pygfx rendering engine","fast-visualization;gpu;interactive-visualizations;pygfx;scientific-visualization;visualization;vulkan;webgpu;wgpu","topic:gpu language:Python stars:>=50"
"NVIDIA-Merlin/NVTabular","https://github.com/NVIDIA-Merlin/NVTabular","NVIDIA-Merlin","Python","1144","False","False","4/3/2020 4:01:17 PM","5/22/2026 2:12:03 PM","NVTabular is a feature engineering and preprocessing library for tabular data designed to quickly and easily manipulate terabyte scale datasets used to train deep learning based recommender systems.","deep-learning;feature-engineering;feature-selection;gpu;machine-learning;nvidia;preprocessing;recommendation-system;recommender-system","topic:gpu language:Python stars:>=50"
"Lightning-AI/pytorch-lightning","https://github.com/Lightning-AI/pytorch-lightning","Lightning-AI","Python","31153","False","False","3/31/2019 12:45:57 AM","5/22/2026 2:50:41 PM","Pretrain, finetune ANY AI model of ANY size on 1 or 10,000+ GPUs with zero code changes.","ai;artificial-intelligence;data-science;deep-learning;machine-learning;python;pytorch","topic:deep-learning language:Python stars:>=50 | p language:Python stars:>=50 | topic:deep-learning stars:>=100"
"huggingface/pytorch-image-models","https://github.com/huggingface/pytorch-image-models","huggingface","Python","36822","False","False","2/2/2019 5:51:12 AM","5/22/2026 5:43:52 AM","The largest collection of PyTorch image encoders / backbones. Including train, eval, inference, export scripts, and pretrained weights -- ResNet, ResNeXT, EfficientNet, NFNet, Vision Transformer (ViT), MobileNetV4, MobileNet-V3 & V2, RegNet, DPN, CSPNet, Swin Transformer, MaxViT, CoAtNet, ConvNeXt, and more","augmix;convnext;distributed-training;efficientnet;image-classification;imagenet;maxvit;mixnet;mobile-deep-learning;mobilenet-v2;mobilenetv3;nfnets;normalization-free-training;optimizer;pretrained-models;pretrained-weights;pytorch;randaugment;resnet;vision-transformer-models","p language:Python stars:>=50"
"rballester/tntorch","https://github.com/rballester/tntorch","rballester","Python","309","False","False","9/16/2018 2:28:55 PM","5/22/2026 2:15:00 AM","Tensor Network Learning with PyTorch","cp-decomposition;data-science;learning;pytorch;tensor-decomposition;tensor-networks;tensor-train;tensors;tucker-decomposition","tensors language:Python stars:>=50"
"GokuMohandas/Made-With-ML","https://github.com/GokuMohandas/Made-With-ML","GokuMohandas","Jupyter Notebook","47736","False","False","11/5/2018 3:44:27 AM","5/22/2026 5:31:57 PM","Learn how to develop, deploy and iterate on production-grade ML applications.","data-engineering;data-quality;data-science;deep-learning;distributed-ml;distributed-training;llms;machine-learning;mlops;natural-language-processing;python;pytorch;ray","topic:deep-learning stars:>=100"
"ray-project/ray","https://github.com/ray-project/ray","ray-project","Python","42632","False","False","10/25/2016 7:38:30 PM","5/22/2026 5:20:14 PM","Ray is an AI compute engine. Ray consists of a core distributed runtime and a set of AI Libraries for accelerating ML workloads.","data-science;deep-learning;deployment;distributed;hyperparameter-optimization;hyperparameter-search;large-language-models;llm;llm-inference;llm-serving;machine-learning;optimization;parallel;python;pytorch;ray;reinforcement-learning;rllib;serving;tensorflow","topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100"
"nnaisense/evotorch","https://github.com/nnaisense/evotorch","nnaisense","Python","1137","False","False","8/8/2022 6:03:06 PM","5/22/2026 3:20:51 AM","Advanced evolutionary computation library built directly on top of PyTorch, created at NNAISENSE.","artificial-intelligence;distributed;evolutionary-algorithms;evolutionary-computation;gpu;neural-networks;neuroevolution;optimization;optimization-algorithms;python;pytorch;reinforcement-learning","topic:gpu language:Python stars:>=50"
"WZMIAOMIAO/deep-learning-for-image-processing","https://github.com/WZMIAOMIAO/deep-learning-for-image-processing","WZMIAOMIAO","Python","26238","False","False","11/14/2019 3:02:27 PM","5/22/2026 5:42:26 AM","deep learning for image processing including classification and object-detection etc.","bilibili;classification;deep-learning;object-detection;pytorch;segmentation;tensorflow2","topic:deep-learning language:Python stars:>=50 | p language:Python stars:>=50"
"Oldpan/Pytorch-Memory-Utils","https://github.com/Oldpan/Pytorch-Memory-Utils","Oldpan","Python","1014","False","False","6/8/2018 1:27:20 PM","5/6/2026 3:05:08 AM","pytorch memory track code","gpu;memory;pytorch","topic:gpu language:Python stars:>=50"
"ttrouill/complex","https://github.com/ttrouill/complex","ttrouill","Python","331","False","False","5/24/2016 10:07:06 PM","4/13/2026 1:22:45 PM","Source code for experiments in the papers ""Complex Embeddings for Simple Link Prediction"" (ICML 2016) and ""Knowledge Graph Completion via Complex Tensor Factorization"" (JMLR 2017).","","tensors language:Python stars:>=50"
"mosecorg/mosec","https://github.com/mosecorg/mosec","mosecorg","Python","900","False","False","3/13/2021 4:07:20 AM","5/20/2026 1:47:27 AM","A high-performance ML model serving framework, offers dynamic batching and CPU/GPU pipelines to fully exploit your compute machine","cv;deep-learning;gpu;hacktoberfest;jax;llm;llm-serving;machine-learning;machine-learning-platform;mlops;model-serving;mxnet;nerual-network;python;pytorch;rust;tensorflow;tts","topic:gpu language:Python stars:>=50"
"GlassyWing/text-detection-ocr","https://github.com/GlassyWing/text-detection-ocr","GlassyWing","Python","288","False","False","11/9/2018 9:06:26 AM","4/1/2026 2:24:27 PM","Chinese text detection and recognition based on CTPN + DENSENET using Keras and Tensor Flow，使用keras和tensorflow基于CTPN+Densenet实现的中文文本检测和识别","","tensors language:Python stars:>=50"
"NVIDIA/cutile-python","https://github.com/NVIDIA/cutile-python","NVIDIA","Python","2053","False","False","6/13/2025 10:07:17 PM","5/22/2026 9:48:05 AM","cuTile is a programming model for writing parallel kernels for NVIDIA GPUs","cutile;gpu;kernel;parallel-kernels;python;tile;tile-based-programming","topic:gpu language:Python stars:>=50"
"Avik-Jain/100-Days-Of-ML-Code","https://github.com/Avik-Jain/100-Days-Of-ML-Code","Avik-Jain","","51081","False","False","7/5/2018 9:11:43 AM","5/22/2026 4:56:41 PM","100 Days of ML Coding","100-days-of-code-log;100daysofcode;deep-learning;implementation;infographics;linear-algebra;linear-regression;logistic-regression;machine-learning;machine-learning-algorithms;naive-bayes-classifier;python;scikit-learn;siraj-raval;siraj-raval-challenge;support-vector-machines;svm;tutorial","topic:deep-learning stars:>=100"
"lucidrains/vit-pytorch","https://github.com/lucidrains/vit-pytorch","lucidrains","Python","25199","False","False","10/3/2020 10:47:24 PM","5/22/2026 6:08:49 AM","Implementation of Vision Transformer, a simple way to achieve SOTA in vision classification with only a single transformer encoder, in Pytorch","artificial-intelligence;attention-mechanism;computer-vision;image-classification;transformers","p language:Python stars:>=50"
"tenpy/tenpy","https://github.com/tenpy/tenpy","tenpy","Python","482","False","False","2/19/2018 1:17:11 PM","5/21/2026 12:05:23 PM","Tensor Network Python (TeNPy)","","tensors language:Python stars:>=50"
"PostHog/posthog","https://github.com/PostHog/posthog","PostHog","Python","34643","False","False","1/23/2020 10:46:58 PM","5/22/2026 6:15:26 PM","🦔 PostHog is an all-in-one developer platform for building successful products. We offer product analytics, web analytics, session replay, error tracking, feature flags, experimentation, surveys, data warehouse, a CDP, and an AI product assistant to help debug your code, ship features faster, and keep all your usage and customer data in one stack.","ab-testing;ai-analytics;analytics;cdp;data-warehouse;experiments;feature-flags;javascript;product-analytics;python;react;session-replay;surveys;typescript;web-analytics","p language:Python stars:>=50"
"mouredev/Hello-Python","https://github.com/mouredev/Hello-Python","mouredev","Python","35715","False","False","8/3/2022 5:14:53 PM","5/22/2026 3:28:45 PM","Curso para aprender el lenguaje de programación Python desde cero y para principiantes. 100 clases, 44 horas en vídeo, código, proyectos y grupo de chat. Fundamentos, frontend, backend, testing, IA...","backend;chatgpt;chatgpt-api;fastapi;frontend;gpt-3;gpt-4;mongodb;openai;openai-api;python;python3;reflex;tutorial","p language:Python stars:>=50"
"pydantic/pydantic","https://github.com/pydantic/pydantic","pydantic","Python","27831","False","False","5/3/2017 9:23:58 PM","5/22/2026 2:48:01 PM","Data validation using Python type hints","hints;json-schema;parsing;pydantic;python;python310;python311;python312;python313;python39;validation","p language:Python stars:>=50"
"helmholtz-analytics/heat","https://github.com/helmholtz-analytics/heat","helmholtz-analytics","Python","240","False","False","5/17/2018 12:16:27 PM","5/22/2026 11:56:00 AM","Distributed tensors and Machine Learning framework with GPU and MPI acceleration in Python","array-api;data-analytics;data-science;distributed-computing;gpu;high-performance-computing;hpc;machine-learning;mpi;mpi4py;multi-gpu;numpy;parallel-computing;python;pytorch;scientific-computing;tensors","tensors language:Python stars:>=50"
"hakandundar34coding/system-monitoring-center","https://github.com/hakandundar34coding/system-monitoring-center","hakandundar34coding","Python","973","False","False","10/22/2021 3:22:40 PM","5/21/2026 11:03:28 PM","Multi-featured system monitor","cpu;disk;gpu;network;performance;process;ram;sensors;services;storage;system;system-information;system-monitor;task-manager;users","topic:gpu language:Python stars:>=50"
"ROCm/aiter","https://github.com/ROCm/aiter","ROCm","Python","441","False","False","11/11/2024 10:38:20 AM","5/22/2026 1:31:42 PM","AI Tensor Engine for ROCm","","tensors language:Python stars:>=50"
"coreweave/tensorizer","https://github.com/coreweave/tensorizer","coreweave","Python","310","False","False","10/25/2022 10:28:23 PM","5/22/2026 6:04:23 AM","Module, Model, and Tensor Serialization/Deserialization","","tensors language:Python stars:>=50"
"nextlevelbuilder/ui-ux-pro-max-skill","https://github.com/nextlevelbuilder/ui-ux-pro-max-skill","nextlevelbuilder","Python","81637","False","False","11/30/2025 11:36:31 AM","5/22/2026 6:17:36 PM","An AI SKILL that provide design intelligence for building professional UI/UX multiple platforms","ai-skills;antigravity;claude;claude-code;codex;command-line;copilot;cursor-ai;html5;kiro;landing-page;mobile-ui;qoder;react;tailwindcss;trae;ui-design;uikit;windsurf-ai","p language:Python stars:>=50"
"huggingface/datasets","https://github.com/huggingface/datasets","huggingface","Python","21534","False","False","3/26/2020 9:23:22 AM","5/22/2026 12:12:23 PM","🤗 The largest hub of ready-to-use datasets for AI models with fast, easy-to-use and efficient data manipulation tools","ai;artificial-intelligence;computer-vision;dataset-hub;datasets;deep-learning;huggingface;llm;machine-learning;natural-language-processing;nlp;numpy;pandas;pytorch;speech;tensorflow","topic:deep-learning language:Python stars:>=50"
"streamlit/streamlit","https://github.com/streamlit/streamlit","streamlit","Python","44681","False","False","8/24/2019 12:14:52 AM","5/22/2026 4:45:44 PM","Streamlit — A faster way to build and share data apps.","data-analysis;data-science;data-visualization;deep-learning;developer-tools;machine-learning;python;streamlit","topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100"
"CorentinJ/Real-Time-Voice-Cloning","https://github.com/CorentinJ/Real-Time-Voice-Cloning","CorentinJ","Python","59764","False","False","5/26/2019 8:56:15 AM","5/22/2026 5:58:51 PM","Clone a voice in 5 seconds to generate arbitrary speech in real-time","deep-learning;python;pytorch;tensorflow;tts;voice-cloning","topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100"
"babysor/MockingBird","https://github.com/babysor/MockingBird","babysor","Python","36902","False","False","8/7/2021 3:53:39 AM","5/22/2026 3:40:14 PM","🚀Clone a voice in 5 seconds to generate arbitrary speech in real-time","ai;deep-learning;pytorch;speech;text-to-speech;tts","topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100"
"norse/norse","https://github.com/norse/norse","norse","Python","804","False","False","11/22/2019 12:00:15 AM","5/20/2026 9:48:30 PM","Deep learning with spiking neural networks (SNNs) in PyTorch.","autograd;deep-learning;gpu;machine-learning;neural-network;neuromorphic;pytorch;pytorch-lightning;spiking-neural-networks;tensor","topic:autograd language:Python stars:>=50"
"apache/tvm","https://github.com/apache/tvm","apache","Python","13377","False","False","10/12/2016 10:20:28 PM","5/22/2026 10:44:10 AM","Open Machine Learning Compiler Framework","compiler;deep-learning;gpu;javascript;machine-learning;metal;opencl;performance;rocm;spirv;tensor;tvm;vulkan","topic:gpu language:Python stars:>=50"
"deepspeedai/DeepSpeed","https://github.com/deepspeedai/DeepSpeed","deepspeedai","Python","42387","False","False","1/23/2020 6:35:18 PM","5/22/2026 2:53:23 PM","DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and effective.","billion-parameters;compression;data-parallelism;deep-learning;gpu;inference;machine-learning;mixture-of-experts;model-parallelism;pipeline-parallelism;pytorch;trillion-parameters;zero","topic:deep-learning language:Python stars:>=50 | topic:gpu language:Python stars:>=50 | topic:deep-learning stars:>=100"
"gprMax/gprMax","https://github.com/gprMax/gprMax","gprMax","Python","839","False","False","9/30/2015 1:14:03 PM","5/20/2026 12:09:46 AM","gprMax is open source software that simulates electromagnetic wave propagation using the Finite-Difference Time-Domain (FDTD) method for numerical modelling of Ground Penetrating Radar (GPR)","antenna;cuda;electromagnetic;fdtd;gpr;gpu;modelling;nvidia;python;simulation;soil","topic:gpu language:Python stars:>=50"
"triton-inference-server/server","https://github.com/triton-inference-server/server","triton-inference-server","Python","10690","False","False","10/4/2018 9:10:30 PM","5/22/2026 3:10:52 PM","The Triton Inference Server provides an optimized cloud and edge inferencing solution. ","cloud;datacenter;deep-learning;edge;gpu;inference;machine-learning","topic:gpu language:Python stars:>=50"
"ROCm/Tensile","https://github.com/ROCm/Tensile","ROCm","Python","259","False","False","11/5/2015 1:58:49 PM","5/17/2026 2:21:33 PM","[DEPRECATED] Moved to ROCm/rocm-libraries repo","amd;assembly;auto-tuning;blas;dnn;gemm;gpu;gpu-acceleration;gpu-computing;hip;machine-learning;matrix-multiplication;neural-networks;opencl;python;radeon;tensor-contraction;tensors","tensors language:Python stars:>=50"
"Jittor/jittor","https://github.com/Jittor/jittor","Jittor","Python","3227","False","False","3/18/2020 2:06:07 PM","5/19/2026 10:51:13 AM","Jittor is a high-performance deep learning framework based on JIT compiling and meta-operators.","cuda;deep-learning;gpu;jittor;python","topic:gpu language:Python stars:>=50"
"mindsdb/minds-platform","https://github.com/mindsdb/minds-platform","mindsdb","Python","39196","False","False","8/2/2018 5:56:45 PM","5/22/2026 5:20:00 PM","Platform dedicated to building an open foundation for applied Artificial Intelligence, designed for people seeking production-ready AI systems they can truly control, extend and deploy anywhere.","agents;ai;analytics;artificial-inteligence;bigquery;business-intelligence;databases;hacktoberfest;llms;mcp;mssql;mysql;postgresql;rag","p language:Python stars:>=50"
"buriburisuri/sugartensor","https://github.com/buriburisuri/sugartensor","buriburisuri","Python","370","False","False","9/5/2016 7:46:06 AM","4/24/2026 5:21:12 PM","A slim tensorflow wrapper that provides syntactic sugar for tensor variables. This library will be helpful for practical deep learning researchers not beginners.","","tensors language:Python stars:>=50"
"mnick/scikit-tensor","https://github.com/mnick/scikit-tensor","mnick","Python","405","False","False","9/18/2013 10:31:38 AM","4/1/2026 5:34:40 PM","Python library for multilinear algebra and tensor factorizations","","tensors language:Python stars:>=50"
"lebedov/scikit-cuda","https://github.com/lebedov/scikit-cuda","lebedov","Python","987","False","False","9/27/2010 2:02:07 AM","5/13/2026 6:32:40 AM","Python interface to GPU-powered libraries","blas;cublas;cuda;cufft;cusolver;gpu;lapack;numerical;pycuda;python","topic:gpu language:Python stars:>=50"
"PDFMathTranslate/PDFMathTranslate","https://github.com/PDFMathTranslate/PDFMathTranslate","PDFMathTranslate","Python","33953","False","False","9/6/2024 6:56:03 AM","5/22/2026 3:40:22 PM","[EMNLP 2025 Demo] PDF scientific paper translation with preserved formats - 基于 AI 完整保留排版的 PDF 文档全文双语翻译，支持 Google/DeepL/Ollama/OpenAI 等服务，提供 CLI/GUI/MCP/Docker/Zotero","chinese;document;edit;english;japanese;korean;latex;math;mcp;modify;obsidian;openai;pdf;pdf2zh;python;russian;translate;translation;zotero","p language:Python stars:>=50"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","sebastianruder","Python","22963","False","False","6/22/2018 5:43:55 PM","5/22/2026 9:57:41 AM","Repository to track the progress in Natural Language Processing (NLP), including the datasets and the current state-of-the-art for the most common NLP tasks.","dialogue;machine-learning;machine-translation;named-entity-recognition;natural-language-processing;nlp-tasks","p language:Python stars:>=50"
"NVIDIA/TransformerEngine","https://github.com/NVIDIA/TransformerEngine","NVIDIA","Python","3350","False","False","9/20/2022 3:20:26 PM","5/22/2026 3:07:24 PM","A library for accelerating Transformer models on NVIDIA GPUs, including using 8-bit and 4-bit floating point (FP8 and FP4) precision on Hopper, Ada and Blackwell GPUs, to provide better performance with lower memory utilization in both training and inference.","cuda;deep-learning;fp4;fp8;gpu;jax;machine-learning;python;pytorch","topic:gpu language:Python stars:>=50"
"anthropics/claude-plugins-official","https://github.com/anthropics/claude-plugins-official","anthropics","Python","24414","False","False","11/20/2025 6:36:20 PM","5/22/2026 6:18:35 PM","Official, Anthropic-managed directory of high quality Claude Code Plugins.","claude-code;mcp;skills","p language:Python stars:>=50"
"RightNow-AI/autokernel","https://github.com/RightNow-AI/autokernel","RightNow-AI","Python","1374","False","False","3/11/2026 12:12:46 AM","5/22/2026 12:19:11 PM","Autoresearch for GPU kernels. Give it any PyTorch model, go to sleep, wake up to optimized Triton kernels.","autoresearch;cuda;gpu;kernel-optimization;pytorch;triton","topic:gpu language:Python stars:>=50"
"plasma-umass/scalene","https://github.com/plasma-umass/scalene","plasma-umass","Python","13422","False","False","12/17/2019 8:56:28 PM","5/21/2026 3:57:06 PM","Scalene: a high-performance, high-precision CPU, GPU, and memory profiler for Python with AI-powered optimization proposals","cpu;cpu-profiling;gpu;gpu-programming;memory-allocation;memory-consumption;performance-analysis;performance-cpu;profiler;profiles-memory;profiling;python;python-profilers;scalene","topic:gpu language:Python stars:>=50"
"automata/mojograd","https://github.com/automata/mojograd","automata","Python","77","False","False","5/29/2023 4:32:25 PM","1/10/2026 9:47:07 AM","Implementation of Karpathy's micrograd in Mojo :fire:","ai;autograd;micrograd;mojo;python","topic:autograd language:Python stars:>=50"
"leptonai/leptonai","https://github.com/leptonai/leptonai","leptonai","Python","2805","False","False","9/6/2023 8:38:00 PM","5/21/2026 1:47:00 PM","A Pythonic framework to simplify AI service building","artificial-intelligence;cloud;deep-learning;gpu;machine-learning;python","topic:gpu language:Python stars:>=50"
"huggingface/diffusers","https://github.com/huggingface/diffusers","huggingface","Python","33683","False","False","5/30/2022 4:04:02 PM","5/22/2026 4:18:10 PM","🤗 Diffusers: State-of-the-art diffusion models for image, video, and audio generation in PyTorch.","deep-learning;diffusion;flux;image-generation;image2image;image2video;latent-diffusion-models;pytorch;qwen-image;score-based-generative-modeling;stable-diffusion;stable-diffusion-diffusers;text2image;text2video;video2video","topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100"
"roboflow/supervision","https://github.com/roboflow/supervision","roboflow","Python","39478","False","False","11/28/2022 2:08:44 PM","5/22/2026 6:00:35 PM","We write your reusable computer vision tools. 💜","classification;coco;computer-vision;deep-learning;hacktoberfest;image-processing;instance-segmentation;low-code;machine-learning;metrics;object-detection;oriented-bounding-box;pascal-voc;python;pytorch;tensorflow;tracking;video-processing;yolo","topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100"
