"FullName","Url","Owner","Language","Stars","Fork","Archived","CreatedAt","UpdatedAt","Description","Topics","SourceQueries"
"WZMIAOMIAO/deep-learning-for-image-processing","https://github.com/WZMIAOMIAO/deep-learning-for-image-processing","WZMIAOMIAO","Python","26236","False","False","11/14/2019 3:02:27 PM","5/24/2026 5:26:06 PM","deep learning for image processing including classification and object-detection etc.","bilibili;classification;deep-learning;object-detection;pytorch;segmentation;tensorflow2","topic:deep-learning language:Python stars:>=50"
"tgalal/yowsup","https://github.com/tgalal/yowsup","tgalal","Python","7172","False","False","11/3/2012 7:00:14 PM","5/23/2026 1:27:52 AM","The WhatsApp lib","","y language:Python stars:>=50"
"tensorflow/tensorflow","https://github.com/tensorflow/tensorflow","tensorflow","C++","195257","False","False","11/7/2015 1:19:20 AM","5/24/2026 9:08:45 PM","An Open Source Machine Learning Framework for Everyone","deep-learning;deep-neural-networks;distributed;machine-learning;ml;neural-network;python;tensorflow","topic:deep-learning stars:>=100"
"eriklindernoren/PyTorch-YOLOv3","https://github.com/eriklindernoren/PyTorch-YOLOv3","eriklindernoren","Python","7440","False","False","5/21/2018 4:05:55 PM","5/23/2026 7:03:22 AM","Minimal PyTorch implementation of YOLOv3","","y language:Python stars:>=50"
"zhiqwang/yolort","https://github.com/zhiqwang/yolort","zhiqwang","Python","730","False","False","8/14/2020 11:31:00 AM","4/16/2026 10:17:45 PM","yolort is a runtime stack for yolov5 on specialized accelerators such as tensorrt, libtorch, onnxruntime, tvm and ncnn.","deployment;detection;graghsurgeon;inference;jit;libtorch;lightning;ncnn;nms;onnx;onnxruntime;pytorch;tensorrt;torchscript;trt;tvm;visualization;yolo;yolort;yolov5","yolov5 language:Python stars:>=50"
"alibaba/tidevice","https://github.com/alibaba/tidevice","alibaba","Python","2603","False","False","1/21/2021 3:49:44 AM","5/20/2026 10:35:34 AM"," tidevice can be used to communicate with iPhone device","ios;iphone;tidevice;usbmuxd;wda","topic:ios language:Python stars:>=50"
"huggingface/datasets","https://github.com/huggingface/datasets","huggingface","Python","21534","False","False","3/26/2020 9:23:22 AM","5/24/2026 5:26:06 PM","🤗 The largest hub of ready-to-use datasets for AI models with fast, easy-to-use and efficient data manipulation tools","ai;artificial-intelligence;computer-vision;dataset-hub;datasets;deep-learning;huggingface;llm;machine-learning;natural-language-processing;nlp;numpy;pandas;pytorch;speech;tensorflow","topic:deep-learning language:Python stars:>=50"
"kivy/kivy","https://github.com/kivy/kivy","kivy","Python","18941","False","False","11/3/2010 8:27:32 PM","5/24/2026 5:29:42 PM","Open source UI framework written in Python, running on Windows, Linux, macOS, Android and iOS","android;app;ios;kivy;linux;macos;python;ui;windows","topic:ios language:Python stars:>=50"
"Tianxiaomo/pytorch-YOLOv4","https://github.com/Tianxiaomo/pytorch-YOLOv4","Tianxiaomo","Python","4528","False","False","4/25/2020 10:11:33 AM","5/24/2026 5:15:27 PM","PyTorch ,ONNX and TensorRT implementation of YOLOv4","darknet2onnx;darknet2pytorch;onnx;pytorch;pytorch-yolov4;tensorrt;yolov3;yolov4;yolov4-tiny","y language:Python stars:>=50"
"flet-dev/flet","https://github.com/flet-dev/flet","flet-dev","Python","16126","False","False","3/24/2022 3:44:12 PM","5/24/2026 7:22:54 PM","Build realtime web, mobile and desktop apps in Python only. No frontend experience required.","android;cross-platform;desktop;flutter;ios;python;server-driven-ui;web","topic:ios language:Python stars:>=50"
"soimort/you-get","https://github.com/soimort/you-get","soimort","Python","56859","False","False","8/20/2012 3:53:36 PM","5/24/2026 6:38:45 PM",":arrow_double_down: Dumb downloader that scrapes the web","","y language:Python stars:>=50"
"yt-dlp/yt-dlp","https://github.com/yt-dlp/yt-dlp","yt-dlp","Python","165329","False","False","10/26/2020 4:22:55 AM","5/24/2026 10:40:15 PM","A feature-rich command-line audio/video downloader","cli;downloader;python;sponsorblock;youtube-dl;youtube-downloader;yt-dlp","y language:Python stars:>=50"
"rasbt/LLMs-from-scratch","https://github.com/rasbt/LLMs-from-scratch","rasbt","Jupyter Notebook","95785","False","False","7/23/2023 6:15:57 PM","5/24/2026 10:32:16 PM","Implement a ChatGPT-like LLM in PyTorch from scratch, step by step","ai;artificial-intelligence;attention-mechanism;deep-learning;finetuning;from-scratch;generative-ai;gpt;instruction-tuning;language-model;large-language-models;llm;machine-learning;natural-language-processing;pretraining;python;pytorch;tokenizer;transformers","topic:deep-learning stars:>=100"
"digital-nomad-cheng/Hair_Segmentation_Keras","https://github.com/digital-nomad-cheng/Hair_Segmentation_Keras","digital-nomad-cheng","Python","87","False","False","6/12/2019 1:31:39 AM","3/11/2026 11:44:10 AM","Implement some hair segmentation network and a color similarity calculating method.","computer-vision;coreml;hair-segmentation;keras;segmentation;tensorflow-serving","topic:coreml language:Python stars:>=50"
"jdepoix/youtube-transcript-api","https://github.com/jdepoix/youtube-transcript-api","jdepoix","Python","7625","False","False","4/20/2018 1:55:04 PM","5/24/2026 10:29:30 PM","This is a python API which allows you to get the transcript/subtitles for a given YouTube video. It also works for automatically generated subtitles and it does not require an API key nor a headless browser, like other selenium based solutions do!","asr;captions;cli;python;subtitle;subtitles;transcript;transcripts;translating-transcripts;youtube;youtube-api;youtube-asr;youtube-captions;youtube-subtitles;youtube-transcript;youtube-transcripts;youtube-video","y language:Python stars:>=50"
"mvt-project/mvt","https://github.com/mvt-project/mvt","mvt-project","Python","12429","False","False","7/16/2021 5:50:44 AM","5/24/2026 7:12:39 PM","MVT (Mobile Verification Toolkit) helps with conducting forensics of mobile devices in order to find signs of a potential compromise.","android;forensics;forensics-tools;ios;mobile;security","topic:ios language:Python stars:>=50"
"mps-youtube/yewtube","https://github.com/mps-youtube/yewtube","mps-youtube","Python","8720","False","False","2/3/2014 4:17:46 AM","5/22/2026 9:16:16 AM","yewtube, forked from mps-youtube , is a Terminal based YouTube player and downloader. No Youtube API key required.","","y language:Python stars:>=50"
"EntySec/SeaShell","https://github.com/EntySec/SeaShell","EntySec","Python","698","False","False","12/17/2023 4:14:16 AM","5/22/2026 11:48:12 AM","SeaShell Framework is an iOS post-exploitation framework that enables you to access the device remotely, control it and extract sensitive information.","exploit;exploitation;ios;ios-exploit;ios-exploitation;ios-hacking;ios-malware;ipados;jailbreak;post-exploitation;post-exploitation-toolkit;remote-access-tool;remote-admin-tool;reverse-shell;trollstore","topic:ios language:Python stars:>=50"
"TencentCloudADP/youtu-agent","https://github.com/TencentCloudADP/youtu-agent","TencentCloudADP","Python","4560","False","False","8/21/2025 7:58:13 AM","5/23/2026 5:45:35 AM","A simple yet powerful agent framework that delivers with open-source models","agent-framework;agents;openai-agents;python","y language:Python stars:>=50"
"xerrors/Yuxi","https://github.com/xerrors/Yuxi","xerrors","Python","5262","False","False","7/5/2024 10:57:35 AM","5/24/2026 4:38:47 PM","结合知识库、知识图谱管理的 多租户 Agent Harness 平台。 An agent harness that integrates a LightRAG knowledge base and knowledge graphs. Build with LangChain + Vue + FastAPI, support DeepAgents、MinerU PDF、Neo4j 、MCP.","docker;fastapi;harness;kbqa;kgqa;llms;neo4j;rag;vue","y language:Python stars:>=50"
"net00-1/SW-DLT","https://github.com/net00-1/SW-DLT","net00-1","Python","853","False","False","10/6/2020 12:42:50 AM","5/21/2026 1:28:36 PM","SW-DLT: a front end iOS Shortcut for yt-dlp & gallery-dl.","ios;python","topic:ios language:Python stars:>=50"
"stasel/WebRTC","https://github.com/stasel/WebRTC","stasel","Python","609","False","False","2/24/2021 9:12:56 PM","5/18/2026 3:21:18 PM","A community-driven distribution of up to date WebRTC framework binaries for iOS and macOS","ios;macos;objcective-c;swift;webrtc","topic:ios language:Python stars:>=50"
"akirasosa/mobile-semantic-segmentation","https://github.com/akirasosa/mobile-semantic-segmentation","akirasosa","Python","722","False","False","11/1/2017 6:59:39 AM","12/10/2025 1:07:15 PM","Real-Time Semantic Segmentation in Mobile device","android;coreml;deep-learning;ios;lfw;mobilenets;python;pytorch;semantic-segmentation;tensorflow;u-net","topic:coreml language:Python stars:>=50 | topic:ios language:Python stars:>=50"
"KnugiHK/WhatsApp-Chat-Exporter","https://github.com/KnugiHK/WhatsApp-Chat-Exporter","KnugiHK","Python","1083","False","False","1/10/2021 1:53:20 PM","5/24/2026 6:11:51 AM","A customizable, cross-platform tool for parsing WhatsApp chat databases from Android and iOS/iPadOS backups. Supports Android .crypt12, .crypt14, .crypt15, and the latest database formats. Outputs chat history in readable HTML or structured JSON.","android;android-backup;crypt12;crypt14;crypt15;customizable;full;history;ios;iphone;iphone-backup;message;messages;parsing;sticker;whatsapp;whatsapp-conversations;whatsapp-database;whatsapp-database-parser;whatsapp-export","topic:ios language:Python stars:>=50"
"deepcam-cn/yolov5-face","https://github.com/deepcam-cn/yolov5-face","deepcam-cn","Python","2394","False","False","4/26/2021 6:55:59 AM","5/23/2026 5:53:34 PM","YOLO5Face: Why Reinventing a Face Detector (https://arxiv.org/abs/2105.12931)       ECCV Workshops 2022)","arcface;blazeface;pytorch;retinaface;scrfd;shufflenet;tensorrt;tinaface;yolo;yolov5;yolov7","yolov5 language:Python stars:>=50"
"keras-team/keras","https://github.com/keras-team/keras","keras-team","Python","64086","False","False","3/28/2015 12:35:42 AM","5/24/2026 6:58:15 PM","Deep Learning for humans","data-science;deep-learning;jax;machine-learning;neural-networks;python;pytorch;tensorflow","topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100"
"xuan32546/IOS13-SimulateTouch","https://github.com/xuan32546/IOS13-SimulateTouch","xuan32546","Python","1399","False","False","7/19/2020 2:55:07 AM","5/19/2026 7:34:59 AM","iOS Automation Framework iOS Touch Simulation Library","ios;touch-events;touch-simulation;touchscreen-control","topic:ios language:Python stars:>=50"
"AILab-CVC/YOLO-World","https://github.com/AILab-CVC/YOLO-World","AILab-CVC","Python","6369","False","False","1/29/2024 2:04:07 AM","5/24/2026 8:10:31 AM","[CVPR 2024] Real-Time Open-Vocabulary Object Detection","","y language:Python stars:>=50"
"google/yapf","https://github.com/google/yapf","google","Python","13982","False","False","3/18/2015 6:22:31 PM","5/24/2026 5:21:05 PM","A formatter for Python files","formatter;google;python","y language:Python stars:>=50"
"derronqi/yolov7-face","https://github.com/derronqi/yolov7-face","derronqi","Python","441","False","False","10/20/2022 2:51:07 AM","5/11/2026 2:01:18 PM","yolov7 face detection with landmark","face-alignment;face-detection;mtcnn;retinaface;scrfd;yoloface;yolov5;yolov5-face;yolov7;yolov7-face","yolov5 language:Python stars:>=50"
"serengil/deepface","https://github.com/serengil/deepface","serengil","Python","22822","False","False","2/8/2020 8:42:28 PM","5/24/2026 9:36:10 PM","A Lightweight Face Recognition and Facial Attribute Analysis (Age, Gender, Emotion and Race) Library for Python","age-prediction;arcface;deep-learning;deepface;deepid;emotion-recognition;face-analysis;face-recognition;facenet;facial-expression-recognition;facial-recognition;gender-prediction;machine-learning;openface;python;race-classification;vgg-face","topic:deep-learning language:Python stars:>=50"
"positive666/yolo_research","https://github.com/positive666/yolo_research","positive666","Python","667","False","False","2/25/2021 11:02:17 AM","5/24/2026 3:03:43 PM","based on yolo-high-level project (detect\pose\classify\segment\):include yolov5\yolov7\yolov8\ core ,improvement research ,SwintransformV2 and Attention Series. training skills, business customization, engineering deployment C","attention-mechanism;custom-networ;deepstream;object-detection;pytorch;swintransformer;yolov5;yolov7;yolov8","yolov5 language:Python stars:>=50"
"google-ai-edge/mediapipe","https://github.com/google-ai-edge/mediapipe","google-ai-edge","C++","35332","False","False","6/13/2019 7:16:41 PM","5/24/2026 10:35:39 PM","Cross-platform, customizable ML solutions for live and streaming media.","android;audio-processing;c-plus-plus;calculator;computer-vision;deep-learning;framework;graph-based;graph-framework;inference;machine-learning;mediapipe;mobile-development;perception;pipeline-framework;stream-processing;video-processing","topic:deep-learning stars:>=100"
"ray-project/ray","https://github.com/ray-project/ray","ray-project","Python","42649","False","False","10/25/2016 7:38:30 PM","5/24/2026 9:22:17 PM","Ray is an AI compute engine. Ray consists of a core distributed runtime and a set of AI Libraries for accelerating ML workloads.","data-science;deep-learning;deployment;distributed;hyperparameter-optimization;hyperparameter-search;large-language-models;llm;llm-inference;llm-serving;machine-learning;optimization;parallel;python;pytorch;ray;reinforcement-learning;rllib;serving;tensorflow","topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100"
"mov-cli/mov-cli","https://github.com/mov-cli/mov-cli","mov-cli","Python","1186","False","False","3/11/2022 7:48:09 AM","5/24/2026 7:41:29 PM","Watch everything from your terminal.","android;cli;hacktober;ios;linux;scraping;webscraping;windows","topic:ios language:Python stars:>=50"
"midasklr/yolov5prune","https://github.com/midasklr/yolov5prune","midasklr","Python","588","False","False","6/9/2021 2:48:41 PM","5/11/2026 9:29:48 AM","","","yolov5 language:Python stars:>=50"
"gradio-app/gradio","https://github.com/gradio-app/gradio","gradio-app","Python","42673","False","False","12/19/2018 8:24:04 AM","5/24/2026 11:13:40 AM","Build and share delightful machine learning apps, all in Python. 🌟 Star to support our work!","data-analysis;data-science;data-visualization;deep-learning;deploy;gradio;gradio-interface;interface;machine-learning;models;python;python-notebook;ui;ui-components","topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100"
"open-mmlab/mmyolo","https://github.com/open-mmlab/mmyolo","open-mmlab","Python","3445","False","False","9/18/2022 1:36:06 AM","5/23/2026 9:38:26 AM","OpenMMLab YOLO series toolbox and benchmark. Implemented RTMDet, RTMDet-Rotated,YOLOv5, YOLOv6, YOLOv7, YOLOv8,YOLOX, PPYOLOE, etc.","deep-learning;object-detection;ppyoloe;pytorch;rotated-object-detection;rtmdet;yolo;yolov5;yolov6;yolov7;yolov8;yolox","yolov5 language:Python stars:>=50"
"chaoyu1999/FPSAutomaticAiming","https://github.com/chaoyu1999/FPSAutomaticAiming","chaoyu1999","Python","502","False","False","8/26/2021 2:26:07 PM","5/19/2026 6:34:05 AM","基于yolov5的FPS游戏AI。","python;yolov5s","yolov5 language:Python stars:>=50"
"GuanYixuan/pyJianYingDraft","https://github.com/GuanYixuan/pyJianYingDraft","GuanYixuan","Python","3318","False","False","7/17/2024 2:12:13 PM","5/24/2026 8:57:28 PM","轻量、灵活、易上手的Python剪映草稿生成及导出工具，构建全自动化视频剪辑/混剪流水线。本项目的CapCut版本正于 https://github.com/GuanYixuan/pyCapCut 内开发","api;automation;capcut;jianying;video-editing;video-production","y language:Python stars:>=50"
"YueChen-C/py-ios-device","https://github.com/YueChen-C/py-ios-device","YueChen-C","Python","789","False","False","11/30/2020 9:31:36 AM","5/19/2026 7:35:03 AM","IOS Professional Performance Testing Tool . You can get CPU, GPU, Memory , Lifecycle  and other metrics from real  iOS devices . iOS 性能测试工具","instruments;ios;performance-testing;python;usbmuxd;xcode","topic:ios language:Python stars:>=50"
"jina-ai/serve","https://github.com/jina-ai/serve","jina-ai","Python","21869","False","False","2/13/2020 5:04:44 PM","5/24/2026 5:51:00 PM","☁️ Build multimodal AI applications with cloud-native stack","cloud-native;cncf;deep-learning;docker;fastapi;framework;generative-ai;grpc;jaeger;kubernetes;llmops;machine-learning;microservice;mlops;multimodal;neural-search;opentelemetry;orchestration;pipeline;prometheus","topic:deep-learning language:Python stars:>=50"
"qqwweee/keras-yolo3","https://github.com/qqwweee/keras-yolo3","qqwweee","Python","7119","False","False","4/3/2018 3:36:21 AM","5/23/2026 2:02:07 PM","A Keras implementation of YOLOv3 (Tensorflow backend)","","y language:Python stars:>=50"
"sledgeh4w/chomper","https://github.com/sledgeh4w/chomper","sledgeh4w","Python","600","False","False","9/7/2022 5:36:17 PM","5/18/2026 2:01:44 PM","A lightweight emulation framework for emulating security algorithms in iOS executables and libraries.","android;elf;emulator;ios;macho;objc;reverse-engineering;unicorn","topic:ios language:Python stars:>=50"
"Serchinastico/Kin","https://github.com/Serchinastico/Kin","Serchinastico","Python","1063","False","False","3/22/2016 9:37:49 AM","4/8/2026 9:36:16 AM","Sane PBXProj files","antlr;ios;pbxproj;tool;xcode","topic:ios language:Python stars:>=50"
"kivy/buildozer","https://github.com/kivy/buildozer","kivy","Python","1999","False","False","7/16/2012 4:34:32 PM","5/24/2026 5:22:38 PM","Generic Python packager for Android and iOS","android;ios;osx;packaging;python","topic:ios language:Python stars:>=50"
"microsoft/AI-For-Beginners","https://github.com/microsoft/AI-For-Beginners","microsoft","Jupyter Notebook","47759","False","False","3/3/2021 4:27:36 PM","5/24/2026 6:19:13 PM","12 Weeks, 24 Lessons, AI for All!","ai;artificial-intelligence;cnn;computer-vision;deep-learning;gan;machine-learning;microsoft-for-beginners;nlp;rnn","topic:deep-learning stars:>=100"
"DeepVAC/deepvac","https://github.com/DeepVAC/deepvac","DeepVAC","Python","681","False","False","7/17/2020 11:17:33 AM","5/19/2026 2:03:27 AM","PyTorch Project Specification.","amp;coreml;ddp;deepvac;ncnn;onnx;python;pytorch;quantization;tensorboard;tensorrt;torchscript","topic:coreml language:Python stars:>=50"
"pyg-team/pytorch_geometric","https://github.com/pyg-team/pytorch_geometric","pyg-team","Python","23781","False","False","10/6/2017 4:03:03 PM","5/24/2026 7:11:46 PM","Graph Neural Network Library for PyTorch","deep-learning;geometric-deep-learning;graph-convolutional-networks;graph-neural-networks;pytorch","topic:deep-learning language:Python stars:>=50"
"lucasjinreal/yolov7_d2","https://github.com/lucasjinreal/yolov7_d2","lucasjinreal","Python","3110","False","False","6/23/2021 11:35:35 AM","5/24/2026 5:29:36 PM","🔥🔥🔥🔥 (Earlier YOLOv7 not official one) YOLO with Transformers and Instance Segmentation, with TensorRT acceleration! 🔥🔥🔥","detection;detextron2;detr;face;instance-segmentation;object-detection;onnx;tensorrt;transformers;yolo;yolov6;yolov7;yolox","y language:Python stars:>=50"
"Gumpest/YOLOv5-Multibackbone-Compression","https://github.com/Gumpest/YOLOv5-Multibackbone-Compression","Gumpest","Python","1020","False","False","10/26/2021 1:05:12 PM","5/24/2026 3:03:54 PM","YOLOv5 Series Multi-backbone(TPH-YOLOv5, Ghostnet, ShuffleNetv2, Mobilenetv3Small, EfficientNetLite, PP-LCNet, SwinTransformer YOLO), Module(CBAM, DCN), Pruning (EagleEye, Network Slimming), Quantization (MQBench) and Deployment (TensorRT, ncnn) Compression Tool Box.","cbam;eagleeye;efficientnetlite-yolov5;ghostnet-yolov5;mobilenetv3small-yolov5;mqbench;ncnn;network-slimming;pplcnet;shufflenetv2-yolov5;swin-transformer;tensorrt;tph-yolov5","yolov5 language:Python stars:>=50"
"YunYang1994/tensorflow-yolov3","https://github.com/YunYang1994/tensorflow-yolov3","YunYang1994","Python","3616","False","False","11/23/2018 6:26:37 AM","5/21/2026 3:35:36 PM","🔥 TensorFlow Code for technical report: ""YOLOv3: An Incremental Improvement""","deep-learning;object-detection;tensorflow;yolov3","y language:Python stars:>=50"
"jiangxiluning/facenet_mtcnn_to_mobile","https://github.com/jiangxiluning/facenet_mtcnn_to_mobile","jiangxiluning","Python","203","False","False","1/8/2019 6:16:22 AM","11/21/2025 9:50:05 AM","convert facenet and mtcnn models from tensorflow to tensorflow lite and coreml （使用 TFLite 将 FaceNet 和 MTCNN 移植到移动端）","android;coreml;face-recognition;ios;mobile;portable;tensorflow","topic:coreml language:Python stars:>=50"
"microsoft/JARVIS","https://github.com/microsoft/JARVIS","microsoft","Python","24762","False","False","3/30/2023 2:57:12 AM","5/24/2026 7:31:21 PM","JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf","deep-learning;platform;pytorch","topic:deep-learning language:Python stars:>=50"
"roboflow/inference","https://github.com/roboflow/inference","roboflow","Python","2286","False","False","7/31/2023 5:00:40 PM","5/23/2026 8:11:06 AM","Turn any computer or edge device into a command center for your computer vision projects.","agents;classification;computer-vision;deployment;docker;inference;inference-api;inference-server;instance-segmentation;jetson;machine-learning;object-detection;onnx;python;tensorrt;vit;yolo11;yolov12;yolov5;yolov8","yolov5 language:Python stars:>=50"
"vyvir/althea","https://github.com/vyvir/althea","vyvir","Python","418","False","False","12/18/2022 6:39:13 PM","5/20/2026 2:20:33 PM","althea sideloads applications to iOS/iPadOS!","altserver;altstore;ios;ios-jailbreak;jailbreak;linux;pygobject;sideload;sideloading","topic:ios language:Python stars:>=50"
"hpc203/yolov5-dnn-cpp-python","https://github.com/hpc203/yolov5-dnn-cpp-python","hpc203","Python","537","False","False","1/17/2021 5:13:57 AM","4/8/2026 9:52:44 AM","用opencv的dnn模块做yolov5目标检测，包含C++和Python两个版本的程序","opencv;opencv-dnn;yolov5","yolov5 language:Python stars:>=50"
"dbolya/yolact","https://github.com/dbolya/yolact","dbolya","Python","5230","False","False","6/26/2018 9:41:31 PM","5/23/2026 1:58:06 PM","A simple, fully convolutional model for real-time instance segmentation.","instance-segmentation;pytorch;real-time;realtime;yolact","y language:Python stars:>=50"
"guojianyang/cv-detect-robot","https://github.com/guojianyang/cv-detect-robot","guojianyang","Python","542","False","False","7/25/2021 8:13:46 AM","5/22/2026 9:47:33 AM","🔥🔥🔥🔥🔥🔥Docker NVIDIA Docker2 YOLOV5 YOLOX YOLO Deepsort TensorRT ROS Deepstream Jetson Nano TX2 NX for High-performance deployment(高性能部署)","deepsort;deepstream;detection;nvidia;nvidia-docker;ros;ros1;tensorrt;tensorrt-engine;yolo;yolov5;yolox;yolox-nano","yolov5 language:Python stars:>=50"
"pytorch/pytorch","https://github.com/pytorch/pytorch","pytorch","Python","100160","False","False","8/13/2016 5:26:41 AM","5/24/2026 10:19:01 PM","Tensors and Dynamic neural networks in Python with strong GPU acceleration","autograd;deep-learning;gpu;machine-learning;neural-network;numpy;python;tensor","topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100"
"yandex/YaLM-100B","https://github.com/yandex/YaLM-100B","yandex","Python","3756","False","False","6/22/2022 4:24:16 PM","5/23/2026 7:38:26 PM","Pretrained language model with 100B parameters","","y language:Python stars:>=50"
"deepjyoti30/ytmdl","https://github.com/deepjyoti30/ytmdl","deepjyoti30","Python","3471","False","False","6/13/2018 1:57:41 PM","5/23/2026 5:14:28 AM","A simple app to get songs from YouTube in mp3 format with artist name, album name etc from sources like iTunes, Spotify, LastFM, Deezer, Gaana etc.","apple-music;apple-music-api;cli;ffmpeg;free-software;freemusic;gaana;high-quality-music;id3;itunes;metadata;mp3;music;music-bot;no-ads;song-download;songs;spotify;youtube;youtube-dl","y language:Python stars:>=50"
"junhwanjang/face_landmark_dnn","https://github.com/junhwanjang/face_landmark_dnn","junhwanjang","Python","110","False","False","6/15/2018 9:07:45 AM","12/11/2025 2:32:55 AM","Face Landmark Detector based on Mobilenet V1","augmentation;cnn;coreml;dataset;face-landmark-detection;keras;mobilenet","topic:coreml language:Python stars:>=50"
"multimodal-art-projection/YuE","https://github.com/multimodal-art-projection/YuE","multimodal-art-projection","Python","6241","False","False","1/23/2025 6:21:58 AM","5/24/2026 9:00:57 PM","YuE: Open Full-song Music Generation Foundation Model, something similar to Suno.ai but open","ai;audio-generation;deep-learning;foundation-models;gpt;huggingface;llama;llms;music-generation;style-transfers;voice-cloning","y language:Python stars:>=50"
"openai/CLIP","https://github.com/openai/CLIP","openai","Jupyter Notebook","33587","False","False","12/16/2020 11:24:42 AM","5/24/2026 5:39:05 PM","CLIP (Contrastive Language-Image Pretraining),  Predict the most relevant text snippet given an image","deep-learning;machine-learning","topic:deep-learning stars:>=100"
"Seeed-Studio/ModelAssistant","https://github.com/Seeed-Studio/ModelAssistant","Seeed-Studio","Python","433","False","False","10/18/2022 1:19:55 AM","5/23/2026 1:35:45 PM","Seeed SenseCraft Model Assistant is an open-source project focused on embedded AI. 🔥🔥🔥","arduino;deep-learning;esp32;image-classification;jetson;ncnn;object-detection;onnx;openmmlab;pytorch;raspberry-pi;tflite;tinyml;yolov5","yolov5 language:Python stars:>=50"
"flwrlabs/flower","https://github.com/flwrlabs/flower","flwrlabs","Python","6914","False","False","2/17/2020 11:51:29 AM","5/24/2026 10:00:02 AM","Flower: A Friendly Federated AI Framework","ai;android;artificial-intelligence;cpp;deep-learning;federated-analytics;federated-learning;federated-learning-framework;fleet-intelligence;fleet-learning;flower;framework;grpc;ios;machine-learning;python;pytorch;raspberry-pi;scikit-learn;tensorflow","topic:ios language:Python stars:>=50"
"xugaoxiang/yolov5-pyqt5","https://github.com/xugaoxiang/yolov5-pyqt5","xugaoxiang","Python","474","False","False","6/30/2021 8:37:45 AM","4/28/2026 7:09:41 AM","给yolov5加个gui界面，使用pyqt5，yolov5是5.0版本","camera;gui;opencv;pyqt5;yolov5","yolov5 language:Python stars:>=50"
"ycm-core/YouCompleteMe","https://github.com/ycm-core/YouCompleteMe","ycm-core","Python","25908","False","False","4/16/2012 3:12:14 AM","5/24/2026 4:02:49 PM","A code-completion engine for Vim","code-analysis;code-completion;semantic-engine;vim","y language:Python stars:>=50"
"microsoft/MMdnn","https://github.com/microsoft/MMdnn","microsoft","Python","5809","False","False","8/16/2017 8:03:52 AM","5/22/2026 2:50:01 AM","MMdnn is a set of tools to help users inter-operate among different deep learning frameworks. E.g. model conversion and visualization. Convert models between Caffe, Keras, MXNet, Tensorflow, CNTK, PyTorch Onnx and CoreML.","caffe;cntk;coreml;darknet;keras;model-converter;mxnet;onnx;pytorch;tensorflow;visualization","topic:coreml language:Python stars:>=50"
"huggingface/exporters","https://github.com/huggingface/exporters","huggingface","Python","697","False","False","5/23/2022 10:57:55 AM","4/23/2026 1:20:34 PM","Export Hugging Face models to Core ML and TensorFlow Lite","coreml;coremltools;deep-learning;machine-learning;model-converter;pytorch;tensorflow;tflite;transformer","topic:coreml language:Python stars:>=50"
"viticci/shortcuts-playground-plugin","https://github.com/viticci/shortcuts-playground-plugin","viticci","Python","601","False","False","4/14/2026 1:23:26 PM","5/24/2026 10:36:59 PM","Shortcuts Playground: A Claude Code and Codex plugin for building, validating, signing, and remixing macOS/iOS Shortcuts with natural language.","apple;automation;claude;codex;ios;ipados;macos;shortcuts","topic:ios language:Python stars:>=50"
"OWASP/mastg","https://github.com/OWASP/mastg","OWASP","Python","12908","False","False","9/30/2016 8:22:29 AM","5/24/2026 10:32:04 AM","The OWASP Mobile Application Security Testing Guide (MASTG) is a comprehensive manual for mobile app security testing and reverse engineering. It describes technical processes for verifying the OWASP Mobile Security Weakness Enumeration (MASWE) weaknesses, which are in alignment with the OWASP MASVS.","android;android-application;compliancy-checklist;dynamic-analysis;hacking;ios;ios-app;mast;mastg;mobile-app;mobile-security;mstg;network-analysis;pentesting;reverse-engineering;reverse-enginnering;runtime-analysis;static-analysis;testing-cryptography","topic:ios language:Python stars:>=50"
"derronqi/yolov8-face","https://github.com/derronqi/yolov8-face","derronqi","Python","804","False","False","3/24/2023 10:22:21 AM","5/24/2026 2:49:52 AM","yolov8 face detection with landmark","insightface;mtcnn;retinaface;yolov5;yolov5-face;yolov7;yolov7-face;yolov8;yolov8-face","yolov5 language:Python stars:>=50"
"amnweb/yasb","https://github.com/amnweb/yasb","amnweb","Python","4941","False","False","7/3/2024 4:54:14 PM","5/24/2026 9:15:11 PM","A highly configurable Windows status bar written in Python. ","python;ricing;status-bar;statusbar;task-bar;taskbar;top-bar;topbar;windowbar;windows;windows-11;wm","y language:Python stars:>=50"
"PaddlePaddle/PaddleSlim","https://github.com/PaddlePaddle/PaddleSlim","PaddlePaddle","Python","1615","False","False","12/16/2019 2:56:50 AM","5/20/2026 3:11:13 AM","PaddleSlim is an open-source library for deep model compression and architecture search.","bert;compression;detection;distillation;ernie;nas;pruning;quantization;segmentation;sparsity;tensorrt;transformer;yolov5;yolov6;yolov7","yolov5 language:Python stars:>=50"
