"FullName","Url","Owner","Language","Stars","Fork","Archived","CreatedAt","UpdatedAt","Description","Topics","SourceQueries"
"alpacahq/alpaca-py","https://github.com/alpacahq/alpaca-py","alpacahq","Python","1341","False","False","2/19/2022 11:10:34 PM","5/26/2026 2:11:22 PM","The Official Python SDK for Alpaca API","algorithmic-trading;algotrading;alpaca;alpaca-api;brokerage;crypto;equities;finance;market-data;options;python;quant;quantitative-finance;stock-trading;trading","topic:crypto language:Python stars:>=50"
"nccgroup/featherduster","https://github.com/nccgroup/featherduster","nccgroup","Python","1130","False","False","5/3/2016 6:23:27 PM","5/11/2026 9:17:18 AM","An automated, modular cryptanalysis tool; i.e., a Weapon of Math Destruction","cryptanalysis;crypto;cryptography;encryption;exploit;exploitation;exploitation-framework;exploits;python;security","topic:crypto language:Python stars:>=50"
"thu-ml/tianshou","https://github.com/thu-ml/tianshou","thu-ml","Python","10741","False","False","4/16/2018 10:47:38 PM","5/26/2026 2:07:28 PM","An elegant PyTorch deep reinforcement learning library.","a2c;atari;bcq;cql;ddpg;double-dqn;dqn;drl;imitation-learning;mujoco;npg;policy-gradient;ppo;pytorch;rl;sac;td3;transferlab;trpo","reinforcement learning stars:>=100"
"FudanDISC/DISC-FinLLM","https://github.com/FudanDISC/DISC-FinLLM","FudanDISC","Python","875","False","False","10/24/2023 10:46:09 AM","5/25/2026 1:45:20 PM","DISC-FinLLM，中文金融大语言模型（LLM），旨在为用户提供金融场景下专业、智能、全面的金融咨询服务。DISC-FinLLM, a Chinese financial large language model (LLM) designed to provide users with professional, intelligent, and comprehensive financial consulting services in financial scenarios.","chain-of-retrieval;financial-large-language-model;instruction-tuning;retrieval-enhanced-generation;tool-learning","financial language:Python stars:>=50"
"Physical-Intelligence/openpi","https://github.com/Physical-Intelligence/openpi","Physical-Intelligence","Python","12014","False","False","10/21/2024 3:23:28 PM","5/26/2026 1:34:16 PM","","","o language:Python stars:>=50"
"fabston/TradingView-Webhook-Bot","https://github.com/fabston/TradingView-Webhook-Bot","fabston","Python","1751","False","False","4/21/2020 2:05:31 PM","5/26/2026 1:18:07 AM","📊 Send TradingView alerts to Telegram, Discord, Slack, Twitter and Email. ","bitcoin;bot;crypto;discord;docker;flask;slack;telegram;trading;tradingview;tradingview-webhook-bot;tweepy;twitter;webhook;webhooks;webhooks-json","topic:crypto language:Python stars:>=50"
"jmfernandes/robin_stocks","https://github.com/jmfernandes/robin_stocks","jmfernandes","Python","2074","False","False","2/23/2018 12:49:37 AM","5/25/2026 3:49:38 PM","This is a library to use with Robinhood Financial App. It currently supports trading crypto-currencies, options, and stocks. In addition, it can be used to get real time ticker information, assess the performance of your portfolio, and can also get tax documents, total dividends paid, and more. More info at","cryptocurrency;options-trading;quantitative-finance;robinhood;robinhood-api;robinhood-portfolio;robinhood-python;stock-market;stock-trading;trading;trading-algorithms;trading-api","financial language:Python stars:>=50"
"binance/binance-futures-connector-python","https://github.com/binance/binance-futures-connector-python","binance","Python","1218","False","False","11/15/2021 7:48:07 AM","5/25/2026 6:57:49 AM","Simple python connector to Binance Futures API","binance-api;connector;crypto;futures;library;market-data;python;real-time;trading","topic:crypto language:Python stars:>=50"
"google-deepmind/acme","https://github.com/google-deepmind/acme","google-deepmind","Python","3987","False","False","5/1/2020 9:18:12 AM","5/25/2026 2:50:03 PM","A library of reinforcement learning components and agents","agents;reinforcement-learning;research","reinforcement learning stars:>=100"
"isaiahbjork/Auto-GPT-MetaTrader-Plugin","https://github.com/isaiahbjork/Auto-GPT-MetaTrader-Plugin","isaiahbjork","Python","550","False","False","4/21/2023 10:22:03 PM","5/23/2026 12:14:29 PM","The AutoGPT MetaTrader Plugin is a software tool that enables traders to connect their MetaTrader 4 or 5 trading account to Auto-GPT.","autogpt;crypto;finance;forex;gpt-3;gpt-4;metatrader;metatrader-4;metatrader-5;metatrader5;mt4;mt5;stocks;trading","topic:crypto language:Python stars:>=50"
"yenchenlin/DeepLearningFlappyBird","https://github.com/yenchenlin/DeepLearningFlappyBird","yenchenlin","Python","6805","False","False","3/15/2016 3:52:16 AM","5/25/2026 8:21:28 AM","Flappy Bird hack using Deep Reinforcement Learning (Deep Q-learning).","deep-learning;deep-reinforcement-learning;game","reinforcement learning stars:>=100"
"Gbox4/tstock","https://github.com/Gbox4/tstock","Gbox4","Python","629","False","False","1/4/2022 2:58:35 AM","5/23/2026 10:53:31 AM","📈A command line tool to view stock charts in the terminal.","crypto;python;stock-chart;stock-market;stocks;trading","topic:crypto language:Python stars:>=50"
"huggingface/trl","https://github.com/huggingface/trl","huggingface","Python","18469","False","False","3/27/2020 10:54:55 AM","5/26/2026 2:17:55 PM","Train transformer language models with reinforcement learning.","","reinforcement learning stars:>=100"
"andri27-ts/Reinforcement-Learning","https://github.com/andri27-ts/Reinforcement-Learning","andri27-ts","Jupyter Notebook","4719","False","False","8/28/2018 11:04:16 AM","5/26/2026 10:26:20 AM","Learn Deep Reinforcement Learning in 60 days! Lectures & Code in Python. Reinforcement Learning + Deep Learning","a2c;artificial-intelligence;deep-learning;deep-reinforcement-learning;deepmind;dqn;evolution-strategies;machine-learning;policy-gradients;ppo;qlearning;reinforcement-learning","reinforcement learning stars:>=100"
"khoj-ai/khoj","https://github.com/khoj-ai/khoj","khoj-ai","Python","34714","False","False","8/16/2021 1:48:44 AM","5/26/2026 12:02:17 PM","Your AI second brain. Self-hostable. Get answers from the web or your docs. Build custom agents, schedule automations, do deep research. Turn any online or local LLM into your personal, autonomous AI (gpt, claude, gemini, llama, qwen, mistral). Get started - free.","agent;ai;assistant;chat;chatgpt;emacs;image-generation;llama3;llamacpp;llm;obsidian;obsidian-md;offline-llm;productivity;rag;research;self-hosted;semantic-search;stt;whatsapp-ai","topic:ai language:Python stars:>=50"
"hugohadfield/kalmangrad","https://github.com/hugohadfield/kalmangrad","hugohadfield","Python","230","False","False","10/16/2024 6:33:24 PM","4/9/2026 7:24:20 PM","Automated, smooth, N'th order derivatives of non-uniformly sampled time series data","data-science;derivatives;kalman-filter;signal-processing;smoothing","topic:derivatives language:Python stars:>=50"
"FinanceData/FinanceDataReader","https://github.com/FinanceData/FinanceDataReader","FinanceData","Python","1489","False","False","4/19/2018 1:51:59 PM","5/24/2026 6:10:36 PM","Financial data reader","btc;financedata;financial-data-reader;kospi;krx;stock-price;stock-prices;symbol","financial language:Python stars:>=50"
"FoundationAgents/OpenManus","https://github.com/FoundationAgents/OpenManus","FoundationAgents","Python","56368","False","False","3/6/2025 2:08:14 PM","5/26/2026 2:33:02 PM","No fortress, purely open ground.  OpenManus is Coming.","","o language:Python stars:>=50"
"fmilthaler/FinQuant","https://github.com/fmilthaler/FinQuant","fmilthaler","Python","1768","False","False","1/20/2019 3:07:19 PM","5/24/2026 3:56:27 AM","A program for financial portfolio management, analysis and optimisation.","analysis;bollinger-bands;efficient-frontier;finance;financial;financial-analysis;financial-portfolio-management;investment;investment-analysis;investment-portfolio;investment-strategies;markowitz-portfolio;monte-carlo;monte-carlo-simulation;moving-average;optimisation;portfolio-management;portfolio-optimisation;portfolio-properties;returns","financial language:Python stars:>=50"
"VectifyAI/PageIndex","https://github.com/VectifyAI/PageIndex","VectifyAI","Python","32170","False","False","4/1/2025 10:53:54 AM","5/26/2026 2:32:20 PM","📑 PageIndex: Document Index for Vectorless, Reasoning-based RAG","agentic-ai;agents;ai;ai-agents;context-engineering;information-retrieval;llm;rag;reasoning;retrieval;retrieval-augmented-generation;vector-database","topic:ai language:Python stars:>=50"
"TheFourGreatErrors/alpha-rptr","https://github.com/TheFourGreatErrors/alpha-rptr","TheFourGreatErrors","Python","668","False","False","8/17/2020 9:49:21 PM","5/25/2026 3:11:47 PM","A trading bot for automated algorithmic trading on Binance Futures, Bybit, BitMEX and FTX written in python.","algo;algorithmic-trading;binance;binance-futures;bitcoin;bitmex;bot;bybit;crypto;cryptocurrency;ftx;ftx-exchange;python;quantitative-trading;trading;trading-bot;trading-systems;websocket","topic:crypto language:Python stars:>=50"
"federicomariamassari/financial-engineering","https://github.com/federicomariamassari/financial-engineering","federicomariamassari","Python","522","False","False","10/26/2017 1:39:51 PM","5/26/2026 6:59:51 AM","Applications of Monte Carlo methods to financial engineering projects, in Python.","financial-engineering;monte-carlo;python-3","financial language:Python stars:>=50"
"sansan0/TrendRadar","https://github.com/sansan0/TrendRadar","sansan0","Python","58380","False","False","4/28/2025 11:42:16 AM","5/26/2026 3:15:38 PM","⭐AI-driven public opinion & trend monitor with multi-platform aggregation, RSS, and smart alerts.🎯 告别信息过载，你的 AI 舆情监控助手与热点筛选工具！聚合多平台热点 +  RSS 订阅，支持关键词精准筛选。AI 智能筛选新闻 + AI 翻译 +  AI 分析简报直推手机，也支持接入 MCP 架构，赋能 AI 自然语言对话分析、情感洞察与趋势预测等。支持 Docker ，数据本地/云端自持。集成微信/飞书/钉钉/Telegram/邮件/ntfy/bark/slack 等渠道智能推送。","ai;bark;data-analysis;docker;hot-news;llm;mail;mcp;mcp-server;news;ntfy;python;rss;trending-topics;wechat;wework","topic:ai language:Python stars:>=50"
"JECSand/yahoofinancials","https://github.com/JECSand/yahoofinancials","JECSand","Python","963","False","False","10/22/2017 3:10:57 AM","5/23/2026 6:03:21 AM","A powerful financial data module used for pulling data from Yahoo Finance. This module can pull fundamental and technical data for stocks, indexes, currencies, cryptos, ETFs, Mutual Funds, U.S. Treasuries, and commodity futures.","bonds;commodities;cryptocurrencies;etfs;financial-data;forex;fundamentals;mutual-funds;stock-data;stock-quotes;yahoo-finance","financial language:Python stars:>=50"
"Emsu/prophet","https://github.com/Emsu/prophet","Emsu","Python","1092","False","False","11/14/2014 12:40:22 AM","5/14/2026 6:26:51 AM","Financial markets analysis framework for programmers","","financial language:Python stars:>=50"
"jadchaar/sec-edgar-downloader","https://github.com/jadchaar/sec-edgar-downloader","jadchaar","Python","690","False","False","12/20/2018 8:59:26 PM","5/25/2026 10:29:52 PM","📈 Download filings from the SEC EDGAR database using Python","edgar;finance;financial;financial-data;mutual-funds;python;sec-edgar;stock-market;stocks","financial language:Python stars:>=50"
"ZENALC/algobot","https://github.com/ZENALC/algobot","ZENALC","Python","953","False","False","7/27/2020 2:35:28 AM","5/10/2026 5:20:04 PM","Cryptocurrency trading bot with a graphical user interface with support for simulations, backtests, optimizations, and running live bots.","backtests;bot;crypto;cryptocurrency;optimizations;pyqt;pyqt5;python;robot;simulations;telegram;trade;trading","topic:crypto language:Python stars:>=50"
"6abd/horus","https://github.com/6abd/horus","6abd","Python","504","False","False","1/21/2024 11:32:38 PM","5/25/2026 8:34:37 PM","An OSINT / digital forensics tool built in Python","api;crypto;cryptocurrency;cybersecurity;decryption;digital-forensics;encryption;forensics;hacktoberfest;investigation;investigations;location;osint;python;requests;security;security-tools;steganography;tool;tools","topic:crypto language:Python stars:>=50"
"Matteo-Ferrara/gex-tracker","https://github.com/Matteo-Ferrara/gex-tracker","Matteo-Ferrara","Python","191","False","False","5/6/2022 10:25:48 AM","5/21/2026 10:59:21 AM","Dealers' gamma exposure (GEX) tracker","derivatives;options;python","topic:derivatives language:Python stars:>=50"
"microsoft/Bringing-Old-Photos-Back-to-Life","https://github.com/microsoft/Bringing-Old-Photos-Back-to-Life","microsoft","Python","15689","False","False","6/24/2020 6:37:58 AM","5/25/2026 10:12:59 AM","Bringing Old Photo Back to Life (CVPR 2020 oral)","gans;generative-adversarial-network;image-manipulation;image-restoration;old-photo-restoration;photo-restoration;photos;pytorch","o language:Python stars:>=50"
"prudhvi-reddy-m/BlackScholes","https://github.com/prudhvi-reddy-m/BlackScholes","prudhvi-reddy-m","Python","84","False","False","2/23/2024 6:54:13 PM","5/20/2026 11:51:03 PM","Black-Scholes Pricing Model: An intuitive and sophisticated tool for accurately calculating European option prices. Leverage the mathematical elegance of the Black-Scholes formula to explore how varying market conditions impact option pricing with real-time interactive visualizations.","blackscholes;derivatives;derivatives-pricing;european-options;financial-modeling;options-pricing","topic:derivatives language:Python stars:>=50"
"nardew/talipp","https://github.com/nardew/talipp","nardew","Python","528","False","False","10/28/2020 8:13:40 AM","5/2/2026 11:50:30 PM","talipp - incremental technical analysis library for python","crypto;finance;incremental;indicators;python;technical-analysis","topic:crypto language:Python stars:>=50"
"dortania/OpenCore-Legacy-Patcher","https://github.com/dortania/OpenCore-Legacy-Patcher","dortania","Python","17476","False","False","11/24/2020 1:54:56 AM","5/26/2026 7:30:26 AM","Experience macOS just like before","big-sur;macos;opencore;patcher","o language:Python stars:>=50"
"tensorlayer/TensorLayer","https://github.com/tensorlayer/TensorLayer","tensorlayer","Python","7389","False","False","6/7/2016 3:55:16 PM","5/26/2026 7:29:29 AM","Deep Learning and Reinforcement Learning Library for Scientists and Engineers ","a3c;artificial-intelligence;chatbot;deep-learning;dqn;gan;google;imagenet;neural-network;object-detection;python;reinforcement-learning;tensorflow;tensorflow-tutorial;tensorflow-tutorials;tensorlayer","reinforcement learning stars:>=100"
"ArturSepp/QuantInvestStrats","https://github.com/ArturSepp/QuantInvestStrats","ArturSepp","Python","568","False","False","12/30/2022 4:57:52 PM","5/24/2026 4:07:15 AM","Quantitative Investment Strategies (QIS) package implements Python analytics for visualisation of financial data, performance reporting, analysis of quantitative strategies.","asset-management;data-analysis;data-visualization;investment-analysis;performance-attribution;portfolio-optimization;portfolio-risk-management;python;quantitative-finance","financial language:Python stars:>=50"
"dbrojas/optlib","https://github.com/dbrojas/optlib","dbrojas","Python","1475","False","False","8/17/2020 12:30:14 AM","5/26/2026 2:39:01 PM","A library for financial options pricing written in Python.","api-client;derivatives;derivatives-pricing;finance;options;stocks;tdameritrade-api;volatility","topic:derivatives language:Python stars:>=50 | financial language:Python stars:>=50"
"firmai/financial-machine-learning","https://github.com/firmai/financial-machine-learning","firmai","Python","8569","False","False","3/21/2019 9:00:35 PM","5/26/2026 7:14:45 AM","A curated list of practical financial machine learning tools and applications.","algorithmic-trading;cryptocurrency;finance;investment;quant;quantitative-finance;stock-market;trading-strategies","financial language:Python stars:>=50"
"OpenHands/OpenHands","https://github.com/OpenHands/OpenHands","OpenHands","Python","74935","False","False","3/13/2024 3:33:31 AM","5/26/2026 3:09:37 PM","🙌 OpenHands: AI-Driven Development","agent;artificial-intelligence;chatgpt;claude-ai;cli;developer-tools;gpt;llm;openai","o language:Python stars:>=50"
"yzoz/python-option-calculator","https://github.com/yzoz/python-option-calculator","yzoz","Python","134","False","False","2/7/2017 3:46:31 PM","4/17/2026 3:43:26 AM","Vanilla option pricing and visualisation using Black-Scholes model in pure Python","black-scholes;derivatives;derivatives-pricing;econometrics;european-options;financial;greeks;implied-volatility;market;market-data;option-pricing;options;options-strategies;options-trading;quantitative-analysis;stock-options;trading;trading-strategies","topic:derivatives language:Python stars:>=50"
"vwxyzjn/cleanrl","https://github.com/vwxyzjn/cleanrl","vwxyzjn","Python","9859","False","False","6/7/2019 4:31:50 PM","5/26/2026 2:40:14 PM","High-quality single file implementation of Deep Reinforcement Learning algorithms with research-friendly features (PPO, DQN, C51, DDPG, TD3, SAC, PPG)","a2c;actor-critic;advantage-actor-critic;ale;atari;deep-learning;deep-reinforcement-learning;gym;machine-learning;phasic-policy-gradient;ppo;proximal-policy-optimization;python;pytorch;reinforcement-learning;wandb","reinforcement learning stars:>=100"
"mem0ai/mem0","https://github.com/mem0ai/mem0","mem0ai","Python","56774","False","False","6/20/2023 8:58:36 AM","5/26/2026 3:06:25 PM","Universal memory layer for AI Agents","agents;ai;ai-agents;application;chatbots;chatgpt;genai;llm;long-term-memory;memory;memory-management;python;rag;state-management","topic:ai language:Python stars:>=50"
"tensortrade-org/tensortrade","https://github.com/tensortrade-org/tensortrade","tensortrade-org","Python","6283","False","False","7/30/2019 9:28:32 PM","5/26/2026 12:33:26 PM","An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.","","reinforcement learning stars:>=100"
"Datalux/Osintgram","https://github.com/Datalux/Osintgram","Datalux","Python","12935","False","False","6/7/2019 11:23:40 PM","5/26/2026 1:45:08 PM","Osintgram is a OSINT tool on Instagram. It offers an interactive shell to perform analysis on Instagram account of any users by its nickname","analysis;hacking;information-gathering;instagram;instagram-account;instagram-api;nickname;osint;osint-python;penetration-testing;python;python3;tool","o language:Python stars:>=50"
"langchain-ai/langgraph","https://github.com/langchain-ai/langgraph","langchain-ai","Python","33037","False","False","8/9/2023 6:33:12 PM","5/26/2026 3:09:10 PM","Build resilient agents.","agents;ai;ai-agents;chatgpt;deepagents;enterprise;framework;gemini;generative-ai;langchain;langgraph;llm;multiagent;open-source;openai;pydantic;python;rag","topic:ai language:Python stars:>=50"
"insightglacier/Shiro_exploit","https://github.com/insightglacier/Shiro_exploit","insightglacier","Python","580","False","False","1/19/2020 1:50:32 PM","4/25/2026 11:07:33 AM","Apache Shiro 反序列化漏洞检测与利用工具","crypto;deserialize;exploit;gadget;shiro;vulnerability;vulnerability-research;vulnerability-scanners","topic:crypto language:Python stars:>=50"
"google-deepmind/dm_control","https://github.com/google-deepmind/dm_control","google-deepmind","Python","4593","False","False","12/29/2017 6:13:15 PM","5/26/2026 12:36:15 PM","Google DeepMind's software stack for physics-based simulation and Reinforcement Learning environments, using MuJoCo.","artificial-intelligence;deep-learning;machine-learning;mujoco;neural-networks;physics-simulation;reinforcement-learning","reinforcement learning stars:>=100"
"dgunning/edgartools","https://github.com/dgunning/edgartools","dgunning","Python","2220","False","False","12/24/2022 5:07:26 PM","5/26/2026 11:45:03 AM","Read and analyze SEC EDGAR filings in Python. 10-K, 8-K, XBRL financials, Form 3/4/5, 13F, ADV — clean API, well-typed, MIT-licensed.","10-k;10-q;13-f;8-k;balance-sheet;bdc;cashflow-statement;company;cusip;edgar;filings;financials;form-4;income-statement;insider-trading;sec;tickers;xbrl","financial language:Python stars:>=50"
"thinh-vu/vnstock","https://github.com/thinh-vu/vnstock","thinh-vu","Python","1304","False","False","2/27/2022 2:44:34 AM","5/25/2026 6:47:46 AM","A beginner-friendly yet powerful Python toolkit for financial analysis and automation — built to make modern investing accessible to everyone","data-extraction;quantitative-analysis;quantitative-finance;quantitative-trading;stock-market;stock-screener","financial language:Python stars:>=50"
"SFTtech/openage","https://github.com/SFTtech/openage","SFTtech","Python","14221","False","False","11/3/2013 10:35:23 PM","5/26/2026 2:41:30 PM","Clone of the Age of Empires II engine 🚀 ","age-of-empires;c-plus-plus;cmake;cpp;cpp20;engine;entity-component-system;game;game-development;game-engine;hacktoberfest;linux;multiplayer;nyan;openage;opengl;python;qt;rts-engine","o language:Python stars:>=50"
"alpacahq/alpaca-trade-api-python","https://github.com/alpacahq/alpaca-trade-api-python","alpacahq","Python","1873","False","False","3/10/2018 1:29:06 AM","5/24/2026 11:54:41 PM","Python client for Alpaca's trade API","algo-trading;alpaca;api;crypto;hacktoberfest;market-data;python;rest-api;stock-market;trade;trading;websocket","topic:crypto language:Python stars:>=50"
"openai/openai-agents-python","https://github.com/openai/openai-agents-python","openai","Python","26674","False","False","3/11/2025 3:42:36 AM","5/26/2026 3:11:49 PM","A lightweight, powerful framework for multi-agent workflows","agents;ai;framework;harness;llm;openai;python","topic:ai language:Python stars:>=50 | o language:Python stars:>=50"
"anthropics/claude-plugins-official","https://github.com/anthropics/claude-plugins-official","anthropics","Python","27931","False","False","11/20/2025 6:36:20 PM","5/26/2026 3:11:38 PM","Official, Anthropic-managed directory of high quality Claude Code Plugins.","claude-code;mcp;skills","o language:Python stars:>=50"
"bottama/Dynamic-Derivatives-Portfolio-Hedging","https://github.com/bottama/Dynamic-Derivatives-Portfolio-Hedging","bottama","Python","58","False","False","3/12/2021 3:39:05 PM","4/2/2026 4:49:50 PM","Algorithmic Portfolio Hedging. Black-Scholes Pricing for Dynamic Hedges to produce a Dynamic multi-asset Portfolio Hedging with the usage of Options contracts.","algotrading;black-scholes-merton;bs-model;delta;derivatives;dynamic-hedges;greeks;greeks-neutralization;hedging;option-pricing;options-trading;portfolio-position;vega","topic:derivatives language:Python stars:>=50"
"quantopian/empyrical","https://github.com/quantopian/empyrical","quantopian","Python","1482","False","False","3/18/2016 10:22:52 AM","5/26/2026 7:10:41 AM","Common financial risk and performance metrics. Used by zipline and pyfolio.","","financial language:Python stars:>=50"
"github/spec-kit","https://github.com/github/spec-kit","github","Python","106071","False","False","8/21/2025 10:54:31 PM","5/26/2026 3:11:47 PM","💫 Toolkit to help you get started with Spec-Driven Development","ai;copilot;development;engineering;prd;spec;spec-driven","topic:ai language:Python stars:>=50"
"quantsbin/Quantsbin","https://github.com/quantsbin/Quantsbin","quantsbin","Python","632","False","False","7/4/2018 2:23:09 AM","5/26/2026 10:40:20 AM","Quantitative Finance tools","binomial-tree;blackscholes;derivative-pricing;derivatives;finance;monte-carlo-methods;monte-carlo-simulation;option-pricing;options;python;quantitative-finance;quants","topic:derivatives language:Python stars:>=50"
"Paulescu/hands-on-train-and-deploy-ml","https://github.com/Paulescu/hands-on-train-and-deploy-ml","Paulescu","Python","884","False","False","5/16/2023 10:36:32 AM","5/21/2026 4:29:10 PM","Train and Deploy an ML REST API to predict crypto prices, in 10 steps","crypto;deployment;ml;mlops","topic:crypto language:Python stars:>=50"
"onnx/onnx","https://github.com/onnx/onnx","onnx","Python","20885","False","False","9/7/2017 4:53:45 AM","5/26/2026 3:11:55 PM","Open standard for machine learning interoperability","ai;artificial-intelligence;deep-learning;deep-neural-networks;dnn;keras;machine-learning;ml;neural-network;onnx;pytorch;scikit-learn;tensorflow","o language:Python stars:>=50"
"Novaquant-labs/hyperliquid-trading-bot","https://github.com/Novaquant-labs/hyperliquid-trading-bot","Novaquant-labs","Python","203","False","False","5/25/2026 5:37:48 PM","5/26/2026 3:13:58 PM","hyperliquid trading bot, perp trading bot, hyperliquid profitable trading bot, hyperliquid trading bot, perp trading bot, hyperliquid profitable trading bot, hyperliquid trading bot, perp trading bot, hyperliquid profitable trading bot, hyperliquid trading bot, perp trading bot, hyperliquid profitable trading bot,","algo-trading;automated-trading;crypto-bot;cryptocurrency;decentralized-finance;derivatives;dex;hyperliquid;perp-trading-bot;perpetual-futures;perpetual-trading;profitable-trading;testnet-trading;trading-bot;typescript","topic:derivatives language:Python stars:>=50"
"brokermr810/QuantDinger","https://github.com/brokermr810/QuantDinger","brokermr810","Python","6569","False","False","12/28/2025 6:39:26 PM","5/26/2026 3:12:10 PM","AI quantitative trading platform for crypto, stocks, and forex with backtesting, live trading, market data, and multi-agent research.vibe-trading ,trading-agents,ai-trader,ai-trading","agent;algotrade;alpaca;backtesting;binance;coinbase;crypto;exchange;finance;fintech;forex;mcp-server;mt5;python;quant;quantitative-finance;saas;stocks;strategy;trade","topic:crypto language:Python stars:>=50"
"keras-rl/keras-rl","https://github.com/keras-rl/keras-rl","keras-rl","Python","5556","False","False","7/2/2016 3:53:12 PM","5/24/2026 9:27:04 PM","Deep Reinforcement Learning for Keras.","keras;machine-learning;neural-networks;reinforcement-learning;tensorflow;theano","reinforcement learning stars:>=100"
"letta-ai/letta","https://github.com/letta-ai/letta","letta-ai","Python","22970","False","False","10/11/2023 7:38:37 AM","5/26/2026 2:05:46 PM","Letta is the platform for building stateful agents: AI with advanced memory that can learn and self-improve over time.","ai;ai-agents;llm;llm-agent","topic:ai language:Python stars:>=50"
"anthropics/financial-services","https://github.com/anthropics/financial-services","anthropics","Python","27719","False","False","2/23/2026 7:24:50 PM","5/26/2026 3:14:47 PM","","","financial language:Python stars:>=50"
"Farama-Foundation/Gymnasium","https://github.com/Farama-Foundation/Gymnasium","Farama-Foundation","Python","11945","False","False","9/8/2022 1:58:05 AM","5/26/2026 2:03:59 PM","An API standard for single-agent reinforcement learning environments, with popular reference environments and related utilities (formerly Gym)","api;gym;reinforcement-learning","reinforcement learning stars:>=100"
"openai/baselines","https://github.com/openai/baselines","openai","Python","16719","False","False","5/24/2017 1:58:13 AM","5/24/2026 5:35:39 AM","OpenAI Baselines: high-quality implementations of reinforcement learning algorithms","","reinforcement learning stars:>=100"
"ikostrikov/pytorch-a2c-ppo-acktr-gail","https://github.com/ikostrikov/pytorch-a2c-ppo-acktr-gail","ikostrikov","Python","3902","False","False","8/22/2017 3:57:25 PM","5/22/2026 1:46:54 AM","PyTorch implementation of Advantage Actor Critic (A2C), Proximal Policy Optimization (PPO), Scalable trust-region method for deep reinforcement learning using Kronecker-factored approximation (ACKTR) and Generative Adversarial Imitation Learning (GAIL).","a2c;acktr;actor-critic;advantage-actor-critic;ale;atari;continuous-control;deep-learning;deep-reinforcement-learning;hessian;kfac;kronecker-factored-approximation;mujoco;natural-gradients;ppo;proximal-policy-optimization;pytorch;reinforcement-learning;roboschool;second-order","reinforcement learning stars:>=100"
"NousResearch/hermes-agent","https://github.com/NousResearch/hermes-agent","NousResearch","Python","168260","False","False","7/22/2025 10:22:28 PM","5/26/2026 3:17:27 PM","The agent that grows with you","ai;ai-agent;ai-agents;anthropic;chatgpt;claude;claude-code;clawdbot;codex;hermes;hermes-agent;llm;moltbot;nous-research;openai;openclaw","topic:ai language:Python stars:>=50"
"huggingface/open-r1","https://github.com/huggingface/open-r1","huggingface","Python","26021","False","False","1/24/2025 3:44:11 PM","5/26/2026 10:49:36 AM","Fully open reproduction of DeepSeek-R1","","o language:Python stars:>=50"
"blankly-finance/blankly","https://github.com/blankly-finance/blankly","blankly-finance","Python","2437","False","False","3/9/2021 6:33:22 PM","5/24/2026 7:13:39 PM","🚀 💸  Easily build, backtest and deploy your algo in just a few lines of code. Trade stocks, cryptos, and forex across exchanges w/ one package.","algotrading;binance;blankly;bot;bot-framework;bots;coinbase;crypto;cryptocurrency;framework;investment;platform;python;stocks;trading;trading-bot;trading-strategies","topic:crypto language:Python stars:>=50"
"shner-elmo/TradingView-Screener","https://github.com/shner-elmo/TradingView-Screener","shner-elmo","Python","961","False","False","5/30/2022 8:31:01 AM","5/26/2026 1:52:29 PM","A package that lets you create TradingView screeners in Python","cfd;crypto;forex;indices;live-data;quant;quantitative-finance;stock;stock-market;stock-scanner;stock-screener;stonk;ta;technical-analysis;trading;tradingview;tradingview-api;tradingview-scanner;tradingview-screener;tvscreener","topic:crypto language:Python stars:>=50"
"AminHP/gym-mtsim","https://github.com/AminHP/gym-mtsim","AminHP","Python","518","False","False","9/4/2021 7:00:25 PM","5/24/2026 9:55:03 AM","A general-purpose, flexible, and easy-to-use simulator alongside an OpenAI Gym trading environment for MetaTrader 5 trading platform (Approved by OpenAI Gym)","backtesting;crypto;forex;gym-environment;metatrader5;openai-gym;reinforcement-learning;simulator;stocks;trading;trading-algorithm;trading-environment","topic:crypto language:Python stars:>=50"
"p-christ/Deep-Reinforcement-Learning-Algorithms-with-PyTorch","https://github.com/p-christ/Deep-Reinforcement-Learning-Algorithms-with-PyTorch","p-christ","Python","5935","False","False","9/7/2018 1:01:21 PM","5/26/2026 12:08:35 PM","PyTorch implementations of deep reinforcement learning algorithms and environments","","reinforcement learning stars:>=100"
"camel-ai/owl","https://github.com/camel-ai/owl","camel-ai","Python","19801","False","False","3/3/2025 3:42:51 PM","5/26/2026 1:59:31 PM","🦉 OWL: Optimized Workforce Learning for General Multi-Agent Assistance in Real-World Task Automation","agent;artificial-intelligence;multi-agent-systems;task-automation;web-interaction","o language:Python stars:>=50"
"tylerebowers/Schwabdev","https://github.com/tylerebowers/Schwabdev","tylerebowers","Python","792","False","False","8/16/2022 11:34:56 PM","5/25/2026 8:14:41 PM","An easy and lightweight wrapper for using the Charles Schwab API.","finance;finance-api;financial;python;python3;schwab;schwab-api;schwab-python;stock-data;stock-market;stocks;tda;tdameritrade;tdameritrade-api;trading","financial language:Python stars:>=50"
