AnchorRepo,AnchorUrl,CandidateRepo,CandidateUrl,CandidateOwner,CandidateLanguage,CandidateStars,CandidateSubdomain,Score,ScoreBase,PenaltyCrossAnchorFreq,PenaltyRetrieval,PenaltyNotes,Qualified,TopicJaccard,LexicalJaccard,LanguageMatch,StarSimilarity,RecencySimilarity,SubdomainMatch,QueryCoverage,TopSignals,ScoreBreakdownJson,WhyQualified,SourceQueries,Description,Rank,_anchor_folder,_anchor
apache/airflow,https://github.com/apache/airflow,san089/goodreads_etl_pipeline,https://github.com/san089/goodreads_etl_pipeline,san089,Python,1510,mlops,774.19,774.19,0,100,QueryCoverage excluded from Score (recommended).,True,0.1429,0,1,0.2607,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":128.57,""Lexical"":0.0,""Lang"":250.0,""Stars"":45.62,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":774.19,""ScoreFinal"":774.19}",Score>=MinimumScore,topic:airflow language:Python stars:>=50 | topic:apache-airflow language:Python stars:>=50,"An end-to-end GoodReads Data Pipeline for Building Data Lake, Data Warehouse and Analytics Platform.",7,apache-airflow,apache/airflow
apache/airflow,https://github.com/apache/airflow,couler-proj/couler,https://github.com/couler-proj/couler,couler-proj,Python,945,mlops,761.27,777.83,16.56,100,QueryCoverage excluded from Score (recommended).,True,0.1667,0,1,0.159,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":150.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":27.83,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":16.56,""ScoreBase"":777.83,""ScoreFinal"":761.27}",Score>=MinimumScore,topic:apache-airflow language:Python stars:>=50 | apache language:Python stars:>=50,"Unified Interface for Constructing and Managing Workflows on different workflow engines, such as Argo Workflows, Tekton Pipelines, and Apache Airflow.",8,apache-airflow,apache/airflow
apache/airflow,https://github.com/apache/airflow,mara/mara-pipelines,https://github.com/mara/mara-pipelines,mara,Python,2086,mlops,758.73,775.28,16.56,50,QueryCoverage excluded from Score (recommended).,True,0.1304,0,1,0.3308,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":117.39,""Lexical"":0.0,""Lang"":250.0,""Stars"":57.89,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":16.56,""ScoreBase"":775.28,""ScoreFinal"":758.73}",Score>=MinimumScore,apache language:Python stars:>=50,"A lightweight opinionated ETL framework, halfway between plain scripts and Apache Airflow",9,apache-airflow,apache/airflow
apache/airflow,https://github.com/apache/airflow,elyra-ai/elyra,https://github.com/elyra-ai/elyra,elyra-ai,Python,1993,mlops,756.16,756.16,0,100,QueryCoverage excluded from Score (recommended).,True,0.1111,0,1,0.3209,1,1,0.6667,Lang+Subdomain+Recency,"{""Topic"":100.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":56.16,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":756.16,""ScoreFinal"":756.16}",Score>=MinimumScore,topic:airflow language:Python stars:>=50 | topic:apache-airflow language:Python stars:>=50,Elyra extends JupyterLab with an AI centric approach.,10,apache-airflow,apache/airflow
bbfamily/abu,https://github.com/bbfamily/abu,zvtvz/zvt,https://github.com/zvtvz/zvt,zvtvz,Python,4141,data-science,908.34,908.34,0,50,QueryCoverage excluded from Score (recommended).,True,0.2083,0,1,0.6905,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":187.5,""Lexical"":0.0,""Lang"":250.0,""Stars"":120.84,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":908.34,""ScoreFinal"":908.34}",Score>=MinimumScore,topic:algorithmic-trading language:Python stars:>=50,modular quant framework.,1,bbfamily-abu,bbfamily/abu
bbfamily/abu,https://github.com/bbfamily/abu,shashankvemuri/Finance,https://github.com/shashankvemuri/Finance,shashankvemuri,Python,3878,data-science,907.82,907.82,0,50,QueryCoverage excluded from Score (recommended).,True,0.2105,0,1,0.6762,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":189.47,""Lexical"":0.0,""Lang"":250.0,""Stars"":118.34,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":907.82,""ScoreFinal"":907.82}",Score>=MinimumScore,topic:algorithmic-trading language:Python stars:>=50,"150+ quantitative finance Python programs to help you gather, manipulate, and analyze stock market data",2,bbfamily-abu,bbfamily/abu
bbfamily/abu,https://github.com/bbfamily/abu,ranaroussi/quantstats,https://github.com/ranaroussi/quantstats,ranaroussi,Python,7144,data-science,883.66,883.66,0,50,QueryCoverage excluded from Score (recommended).,True,0.1579,0,1,0.8089,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":142.11,""Lexical"":0.0,""Lang"":250.0,""Stars"":141.55,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":883.66,""ScoreFinal"":883.66}",Score>=MinimumScore,topic:algorithmic-trading language:Python stars:>=50,"Portfolio analytics for quants, written in Python",3,bbfamily-abu,bbfamily/abu
bbfamily/abu,https://github.com/bbfamily/abu,asavinov/intelligent-trading-bot,https://github.com/asavinov/intelligent-trading-bot,asavinov,Python,1697,data-science,882.16,898.71,16.56,100,QueryCoverage excluded from Score (recommended).,True,0.2353,0,1,0.4969,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":211.76,""Lexical"":0.0,""Lang"":250.0,""Stars"":86.95,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":16.56,""ScoreBase"":898.71,""ScoreFinal"":882.16}",Score>=MinimumScore,topic:algorithmic-trading language:Python stars:>=50 | topic:bitcoin language:Python stars:>=50,Intelligent Trading Bot: Automatically generating signals and trading based on machine learning and feature engineering,4,bbfamily-abu,bbfamily/abu
bbfamily/abu,https://github.com/bbfamily/abu,RomelTorres/alpha_vantage,https://github.com/RomelTorres/alpha_vantage,RomelTorres,Python,4816,data-science,852.12,868.68,16.56,50,QueryCoverage excluded from Score (recommended).,True,0.1579,0,1,0.7233,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":142.11,""Lexical"":0.0,""Lang"":250.0,""Stars"":126.57,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":16.56,""ScoreBase"":868.68,""ScoreFinal"":852.12}",Score>=MinimumScore,topic:bitcoin language:Python stars:>=50,A python wrapper for Alpha Vantage API for financial data.,5,bbfamily-abu,bbfamily/abu
bbfamily/abu,https://github.com/bbfamily/abu,mwaskom/seaborn,https://github.com/mwaskom/seaborn,mwaskom,Python,13881,data-science,848.89,895.37,46.48,50,QueryCoverage excluded from Score (recommended).,True,0.1429,0,1,0.9531,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":128.57,""Lexical"":0.0,""Lang"":250.0,""Stars"":166.79,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":46.48,""ScoreBase"":895.37,""ScoreFinal"":848.89}",Score>=MinimumScore,topic:data-science stars:>=100,Statistical data visualization in Python,6,bbfamily-abu,bbfamily/abu
bbfamily/abu,https://github.com/bbfamily/abu,coding-kitties/investing-algorithm-framework,https://github.com/coding-kitties/investing-algorithm-framework,coding-kitties,Python,1214,data-science,845.66,845.66,0,50,QueryCoverage excluded from Score (recommended).,True,0.1905,0,1,0.4242,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":171.43,""Lexical"":0.0,""Lang"":250.0,""Stars"":74.23,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":845.66,""ScoreFinal"":845.66}",Score>=MinimumScore,topic:algorithmic-trading language:Python stars:>=50,"Framework for developing, backtesting, and deploying automated trading algorithms and trading bots.",7,bbfamily-abu,bbfamily/abu
bbfamily/abu,https://github.com/bbfamily/abu,CryptoSignal/Crypto-Signal,https://github.com/CryptoSignal/Crypto-Signal,CryptoSignal,Python,5557,data-science,811.88,828.44,16.56,100,QueryCoverage excluded from Score (recommended).,True,0.1071,0,1,0.7543,1,1,0.6667,Lang+Subdomain+Stars,"{""Topic"":96.43,""Lexical"":0.0,""Lang"":250.0,""Stars"":132.01,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":16.56,""ScoreBase"":828.44,""ScoreFinal"":811.88}",Score>=MinimumScore,topic:algorithmic-trading language:Python stars:>=50 | topic:bitcoin language:Python stars:>=50,"Github.com/CryptoSignal - Trading & Technical Analysis Bot - 4,100+ stars, 1,100+ forks",8,bbfamily-abu,bbfamily/abu
bbfamily/abu,https://github.com/bbfamily/abu,edtechre/pybroker,https://github.com/edtechre/pybroker,edtechre,Python,3324,data-science,803.93,820.49,16.56,50,QueryCoverage excluded from Score (recommended).,True,0.12,0,1,0.6428,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":108.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":112.49,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":16.56,""ScoreBase"":820.49,""ScoreFinal"":803.93}",Score>=MinimumScore,topic:algorithmic-trading language:Python stars:>=50,Algorithmic Trading in Python with Machine Learning,9,bbfamily-abu,bbfamily/abu
bbfamily/abu,https://github.com/bbfamily/abu,akfamily/akshare,https://github.com/akfamily/akshare,akfamily,Python,19564,data-science,784.78,834.45,49.67,50,QueryCoverage excluded from Score (recommended).,True,0.0714,0,1,0.9724,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":64.29,""Lexical"":0.0,""Lang"":250.0,""Stars"":170.17,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":49.67,""ScoreBase"":834.45,""ScoreFinal"":784.78}",Score>=MinimumScore,topic:data-science stars:>=100,"AKShare is an elegant and simple financial data interface library for Python, built for human beings! 开源财经数据接口库",10,bbfamily-abu,bbfamily/abu
deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,hpcaitech,Python,41391,deep-learning,931.42,999.1,67.67,100,QueryCoverage excluded from Score (recommended).,True,0.25,0,1,0.9948,1,1,0.6667,Lang+Topic+Subdomain,"{""Topic"":225.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":174.1,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":67.67,""ScoreBase"":999.1,""ScoreFinal"":931.42}",Score>=MinimumScore,topic:data-parallelism language:Python stars:>=50 | topic:deep-learning stars:>=100,"Making large AI models cheaper, faster and more accessible",1,deepspeedai-DeepSpeed,deepspeedai/DeepSpeed
deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,InterDigitalInc/CompressAI,https://github.com/InterDigitalInc/CompressAI,InterDigitalInc,Python,1583,deep-learning,875.1,875.1,0,50,QueryCoverage excluded from Score (recommended).,True,0.25,0,1,0.2863,1,1,0.3333,Lang+Topic+Subdomain,"{""Topic"":225.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":50.1,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":875.1,""ScoreFinal"":875.1}",Score>=MinimumScore,topic:compression language:Python stars:>=50,A PyTorch library and evaluation platform for end-to-end compression research,2,deepspeedai-DeepSpeed,deepspeedai/DeepSpeed
deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,alibaba/EasyParallelLibrary,https://github.com/alibaba/EasyParallelLibrary,alibaba,Python,271,deep-learning,875,875,0,50,QueryCoverage excluded from Score (recommended).,True,0.3333,0,1,0,0.8,1,0.3333,Topic+Lang+Subdomain,"{""Topic"":300.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":100.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":875.0,""ScoreFinal"":875.0}",Score>=MinimumScore,topic:data-parallelism language:Python stars:>=50,Easy Parallel Library (EPL) is a general and efficient deep learning framework for distributed model training.,3,deepspeedai-DeepSpeed,deepspeedai/DeepSpeed
deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,Lightning-AI,Python,31153,deep-learning,853.08,922.12,69.04,50,QueryCoverage excluded from Score (recommended).,True,0.1765,0,1,0.9331,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":158.82,""Lexical"":0.0,""Lang"":250.0,""Stars"":163.3,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":69.04,""ScoreBase"":922.12,""ScoreFinal"":853.08}",Score>=MinimumScore,topic:deep-learning stars:>=100,"Pretrain, finetune ANY AI model of ANY size on 1 or 10,000+ GPUs with zero code changes.",4,deepspeedai-DeepSpeed,deepspeedai/DeepSpeed
deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,keras-team/keras,https://github.com/keras-team/keras,keras-team,Python,64075,deep-learning,841.62,909.3,67.67,50,QueryCoverage excluded from Score (recommended).,True,0.1667,0,1,0.9103,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":150.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":159.3,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":67.67,""ScoreBase"":909.3,""ScoreFinal"":841.62}",Score>=MinimumScore,topic:deep-learning stars:>=100,Deep Learning for humans,5,deepspeedai-DeepSpeed,deepspeedai/DeepSpeed
deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,pytorch/pytorch,https://github.com/pytorch/pytorch,pytorch,Python,100068,deep-learning,826.13,892.36,66.23,50,QueryCoverage excluded from Score (recommended).,True,0.1667,0,1,0.8135,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":150.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":142.36,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":66.23,""ScoreBase"":892.36,""ScoreFinal"":826.13}",Score>=MinimumScore,topic:deep-learning stars:>=100,Tensors and Dynamic neural networks in Python with strong GPU acceleration,6,deepspeedai-DeepSpeed,deepspeedai/DeepSpeed
deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,ultralytics/yolov5,https://github.com/ultralytics/yolov5,ultralytics,Python,57412,deep-learning,814.63,880.86,66.23,50,QueryCoverage excluded from Score (recommended).,True,0.1304,0,1,0.9341,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":117.39,""Lexical"":0.0,""Lang"":250.0,""Stars"":163.47,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":66.23,""ScoreBase"":880.86,""ScoreFinal"":814.63}",Score>=MinimumScore,topic:deep-learning stars:>=100,YOLOv5 🚀 in PyTorch > ONNX > CoreML > TFLite,7,deepspeedai-DeepSpeed,deepspeedai/DeepSpeed
deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,babysor/MockingBird,https://github.com/babysor/MockingBird,babysor,Python,36901,deep-learning,807.94,875.62,67.67,50,QueryCoverage excluded from Score (recommended).,True,0.1176,0,1,0.9699,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":105.88,""Lexical"":0.0,""Lang"":250.0,""Stars"":169.73,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":67.67,""ScoreBase"":875.62,""ScoreFinal"":807.94}",Score>=MinimumScore,topic:deep-learning stars:>=100,🚀Clone a voice in 5 seconds to generate arbitrary speech in real-time,8,deepspeedai-DeepSpeed,deepspeedai/DeepSpeed
deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,TencentARC/GFPGAN,https://github.com/TencentARC/GFPGAN,TencentARC,Python,37457,deep-learning,805.62,870.3,64.69,50,QueryCoverage excluded from Score (recommended).,True,0.1111,0,1,0.9732,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":100.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":170.3,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":64.69,""ScoreBase"":870.3,""ScoreFinal"":805.62}",Score>=MinimumScore,topic:deep-learning stars:>=100,GFPGAN aims at developing Practical Algorithms for Real-world Face Restoration.,9,deepspeedai-DeepSpeed,deepspeedai/DeepSpeed
deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,JaidedAI,Python,29493,deep-learning,801.55,869.22,67.67,50,QueryCoverage excluded from Score (recommended).,True,0.12,0,1,0.9213,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":108.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":161.22,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":67.67,""ScoreBase"":869.22,""ScoreFinal"":801.55}",Score>=MinimumScore,topic:deep-learning stars:>=100,"Ready-to-use OCR with 80+ supported languages and all popular writing scripts including Latin, Chinese, Arabic, Devanagari, Cyrillic and etc.",10,deepspeedai-DeepSpeed,deepspeedai/DeepSpeed
eriklindernoren/ML-From-Scratch,https://github.com/eriklindernoren/ML-From-Scratch,tflearn/tflearn,https://github.com/tflearn/tflearn,tflearn,Python,9587,deep-learning,956.98,999.78,42.8,50,QueryCoverage excluded from Score (recommended).,True,0.3,0,1,0.7416,1,1,0.3333,Topic+Lang+Subdomain,"{""Topic"":270.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":129.78,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":42.8,""ScoreBase"":999.78,""ScoreFinal"":956.98}",Score>=MinimumScore,topic:data-science language:Python stars:>=50,Deep learning library featuring a higher-level API for TensorFlow.,1,eriklindernoren-ML-From-Scratch,eriklindernoren/ML-From-Scratch
eriklindernoren/ML-From-Scratch,https://github.com/eriklindernoren/ML-From-Scratch,Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,Lightning-AI,Python,31153,deep-learning,950.98,1020.02,69.04,150,QueryCoverage excluded from Score (recommended).,True,0.2727,0,1,0.9975,1,1,1,Lang+Topic+Subdomain,"{""Topic"":245.45,""Lexical"":0.0,""Lang"":250.0,""Stars"":174.56,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":69.04,""ScoreBase"":1020.02,""ScoreFinal"":950.98}",Score>=MinimumScore,topic:data-science language:Python stars:>=50 | topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100,"Pretrain, finetune ANY AI model of ANY size on 1 or 10,000+ GPUs with zero code changes.",2,eriklindernoren-ML-From-Scratch,eriklindernoren/ML-From-Scratch
eriklindernoren/ML-From-Scratch,https://github.com/eriklindernoren/ML-From-Scratch,unit8co/darts,https://github.com/unit8co/darts,unit8co,Python,9379,deep-learning,931.6,974.4,42.8,50,QueryCoverage excluded from Score (recommended).,True,0.2727,0,1,0.7368,1,1,0.3333,Lang+Topic+Subdomain,"{""Topic"":245.45,""Lexical"":0.0,""Lang"":250.0,""Stars"":128.95,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":42.8,""ScoreBase"":974.4,""ScoreFinal"":931.6}",Score>=MinimumScore,topic:data-science language:Python stars:>=50,A python library for user-friendly forecasting and anomaly detection on time series.,3,eriklindernoren-ML-From-Scratch,eriklindernoren/ML-From-Scratch
eriklindernoren/ML-From-Scratch,https://github.com/eriklindernoren/ML-From-Scratch,streamlit/streamlit,https://github.com/streamlit/streamlit,streamlit,Python,44671,deep-learning,919.07,986.74,67.67,150,QueryCoverage excluded from Score (recommended).,True,0.25,0,1,0.9242,1,1,1,Lang+Topic+Subdomain,"{""Topic"":225.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":161.74,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":67.67,""ScoreBase"":986.74,""ScoreFinal"":919.07}",Score>=MinimumScore,topic:data-science language:Python stars:>=50 | topic:deep-learning language:Python stars:>=50 | s language:Python stars:>=50 | topic:deep-learning stars:>=100,Streamlit — A faster way to build and share data apps.,4,eriklindernoren-ML-From-Scratch,eriklindernoren/ML-From-Scratch
eriklindernoren/ML-From-Scratch,https://github.com/eriklindernoren/ML-From-Scratch,mdbloice/Augmentor,https://github.com/mdbloice/Augmentor,mdbloice,Python,5138,deep-learning,906.08,906.08,0,50,QueryCoverage excluded from Score (recommended).,True,0.2222,0,1,0.6062,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":200.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":106.08,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":906.08,""ScoreFinal"":906.08}",Score>=MinimumScore,machine language:Python stars:>=50,Image augmentation library in Python for machine learning.,5,eriklindernoren-ML-From-Scratch,eriklindernoren/ML-From-Scratch
eriklindernoren/ML-From-Scratch,https://github.com/eriklindernoren/ML-From-Scratch,keras-team/keras,https://github.com/keras-team/keras,keras-team,Python,64075,deep-learning,905.36,973.03,67.67,150,QueryCoverage excluded from Score (recommended).,True,0.25,0,1,0.8459,1,1,1,Lang+Topic+Subdomain,"{""Topic"":225.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":148.03,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":67.67,""ScoreBase"":973.03,""ScoreFinal"":905.36}",Score>=MinimumScore,topic:data-science language:Python stars:>=50 | topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100,Deep Learning for humans,6,eriklindernoren-ML-From-Scratch,eriklindernoren/ML-From-Scratch
eriklindernoren/ML-From-Scratch,https://github.com/eriklindernoren/ML-From-Scratch,yzhao062/pyod,https://github.com/yzhao062/pyod,yzhao062,Python,9852,deep-learning,847.97,894.45,46.48,100,QueryCoverage excluded from Score (recommended).,True,0.1818,0,1,0.7475,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":163.64,""Lexical"":0.0,""Lang"":250.0,""Stars"":130.82,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":46.48,""ScoreBase"":894.45,""ScoreFinal"":847.97}",Score>=MinimumScore,topic:data-mining language:Python stars:>=50 | topic:data-science language:Python stars:>=50,"A Python library for anomaly detection across tabular, time series, graph, text, and image data. 60+ detectors, benchmark-backed ADEngine orchestration, and an agentic workflow for AI agents.",7,eriklindernoren-ML-From-Scratch,eriklindernoren/ML-From-Scratch
eriklindernoren/ML-From-Scratch,https://github.com/eriklindernoren/ML-From-Scratch,gradio-app/gradio,https://github.com/gradio-app/gradio,gradio-app,Python,42648,deep-learning,847.28,913.5,66.23,150,QueryCoverage excluded from Score (recommended).,True,0.1667,0,1,0.9343,1,1,1,Lang+Subdomain+Stars,"{""Topic"":150.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":163.5,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":66.23,""ScoreBase"":913.5,""ScoreFinal"":847.28}",Score>=MinimumScore,topic:data-science language:Python stars:>=50 | topic:deep-learning language:Python stars:>=50 | machine language:Python stars:>=50 | topic:deep-learning stars:>=100,"Build and share delightful machine learning apps, all in Python. 🌟 Star to support our work!",8,eriklindernoren-ML-From-Scratch,eriklindernoren/ML-From-Scratch
eriklindernoren/ML-From-Scratch,https://github.com/eriklindernoren/ML-From-Scratch,JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,JaidedAI,Python,29493,deep-learning,846.91,914.59,67.67,150,QueryCoverage excluded from Score (recommended).,True,0.1579,0,1,0.9856,1,1,1,Lang+Subdomain+Stars,"{""Topic"":142.11,""Lexical"":0.0,""Lang"":250.0,""Stars"":172.48,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":67.67,""ScoreBase"":914.59,""ScoreFinal"":846.91}",Score>=MinimumScore,topic:data-mining language:Python stars:>=50 | topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100,"Ready-to-use OCR with 80+ supported languages and all popular writing scripts including Latin, Chinese, Arabic, Devanagari, Cyrillic and etc.",9,eriklindernoren-ML-From-Scratch,eriklindernoren/ML-From-Scratch
eriklindernoren/ML-From-Scratch,https://github.com/eriklindernoren/ML-From-Scratch,aleju/imgaug,https://github.com/aleju/imgaug,aleju,Python,14739,deep-learning,840.86,840.86,0,50,QueryCoverage excluded from Score (recommended).,True,0.1053,0,1,0.835,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":94.74,""Lexical"":0.0,""Lang"":250.0,""Stars"":146.12,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":840.86,""ScoreFinal"":840.86}",Score>=MinimumScore,machine language:Python stars:>=50,Image augmentation for machine learning experiments.,10,eriklindernoren-ML-From-Scratch,eriklindernoren/ML-From-Scratch
explosion/spaCy,https://github.com/explosion/spaCy,Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,Lightning-AI,Python,31153,deep-learning,1003.09,1072.13,69.04,150,QueryCoverage excluded from Score (recommended).,True,0.3333,0,1,0.9836,1,1,1,Topic+Lang+Subdomain,"{""Topic"":300.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":172.13,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":69.04,""ScoreBase"":1072.13,""ScoreFinal"":1003.09}",Score>=MinimumScore,topic:ai language:Python stars:>=50 | topic:artificial-intelligence language:Python stars:>=50 | topic:deep-learning stars:>=100,"Pretrain, finetune ANY AI model of ANY size on 1 or 10,000+ GPUs with zero code changes.",1,explosion-spacy,explosion/spaCy
explosion/spaCy,https://github.com/explosion/spaCy,stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,stanfordnlp,Python,7796,deep-learning,991.7,1034.49,42.8,50,QueryCoverage excluded from Score (recommended).,True,0.35,0,1,0.6828,1,1,0.3333,Topic+Lang+Subdomain,"{""Topic"":315.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":119.49,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":42.8,""ScoreBase"":1034.49,""ScoreFinal"":991.7}",Score>=MinimumScore,topic:artificial-intelligence language:Python stars:>=50,"Stanford NLP Python library for tokenization, sentence segmentation, NER, and parsing of many human languages",2,explosion-spacy,explosion/spaCy
